,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEER,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
1405,1029.41,4,8,6,76.78,1,10806.42857,0,0,13039.0
1406,1415.93,1,8,2,58.27,2,3110.0,1,1,9600.0
1407,661.32,7,8,1,77.49,1,10877.58621,0,0,4056.0
1408,1169.34,4,8,5,64.89,2,11580.61224,1,0,10816.0
1409,1031.82,6,8,3,63.56,2,20950.0,0,0,5148.0
1410,1407.19,5,8,8,61.32,2,9157.042254,0,0,27300.0
1411,524.4,7,8,3,77.98,1,15765.51724,0,0,5980.0
1412,1910.29,4,8,6,62.57,2,10345.625,1,0,8892.0
1413,1538.55,5,8,10,60.44,2,81205.43478,0,0,36000.0
1414,1503.29,4,8,10,63.26,2,72474.4898,0,0,0.0
1415,1024.87,4,8,2,68.14,2,9732.051282,1,0,5460.0
1416,977.55,7,8,9,58.21,2,63987.93103,0,0,16320.0
1417,1000.86,7,8,2,51.68,3,10141.37931,0,0,5564.0
1418,768.26,6,8,10,70.03,1,91480.55702,0,0,13491.27693
1419,906.26,1,8,8,63.97,2,24377.0,0,0,13800.0
1420,940.03,5,8,7,82.61,1,13271.56863,0,0,5460.0
1421,976.16,2,8,9,78.45,1,26350.54348,0,0,6864.0
1422,950.47,5,8,4,68.89,1,15155.0,0,0,4836.0
1423,1235.93,1,8,8,58.21,2,18008.4507,0,0,11940.0
1424,652.39,1,8,4,81.34,1,5669.0,0,0,12600.0
1425,1437.18,4,8,3,58.81,2,7459.859155,1,0,6604.0
1426,1276.29,3,8,9,62.01,2,23888.02817,0,0,13010.0
1427,1059.15,1,8,5,56.48,2,14071.0,0,0,9600.0
1428,1431.03,3,8,7,49.11,3,15780.0,0,0,11400.0
1429,1144.31,1,8,2,58.71,2,2818.0,0,0,10800.0
1430,1902.23,5,8,9,48.78,3,12853.05821,0,0,28633.76125
1431,1006.25,4,8,4,82.14,1,9548.333333,0,0,8684.0
1432,1220.99,3,8,7,70.22,1,8794.117647,0,0,12000.0
1433,678.1,7,8,5,76.84,1,21951.72414,0,0,8520.0
1434,631.84,1,8,10,80.58,1,49895.0,0,0,13200.0
1435,999.86,3,8,4,80.26,1,2608.695652,1,0,14400.0
1436,1617.4,5,8,5,65.15,2,9411.267606,0,0,7800.0
1437,1379.81,4,8,8,58.13,2,13376.66667,0,0,23400.0
1438,683.21,7,8,2,69.6,1,14525.86207,0,0,5460.0
1439,962.08,4,8,5,75.77,1,15853.06122,0,0,6500.0
1440,825.57,6,8,3,72.08,1,17886.2069,0,0,4732.0
1441,906.17,6,8,1,64.67,2,-6508.62069,1,1,5928.0
1442,1206.27,3,8,7,61.25,2,8942.857143,0,0,18200.0
1443,1032.6,4,8,3,70.04,1,6834.691327,0,0,8235.0025
1444,1119.0,3,8,8,71.97,1,21049.38272,0,0,7800.0
1445,1713.38,3,8,10,69.83,1,93987.85714,0,0,3410.0
1446,1768.93,3,8,10,52.65,3,40309.25926,0,0,8760.0
1447,896.84,7,8,2,65.91,2,23568.96552,0,0,0.0
1448,988.39,2,8,4,66.04,2,14767.0,0,0,6000.0
1449,1873.26,2,8,7,42.05,3,32401.0,0,0,0.0
1450,1431.42,3,8,10,63.15,2,88474.16667,0,0,18000.0
1451,1718.99,1,8,7,46.24,3,24388.1974,0,0,5539.8026
1452,1381.67,3,8,4,59.12,2,3747.857143,0,0,14400.0
1453,714.07,6,8,4,72.37,1,24027.58621,0,0,6448.0
1454,1240.03,4,8,3,62.08,2,10146.15385,1,0,8400.0
1455,1140.07,4,8,7,69.51,1,15713.58025,0,0,6136.0
1456,1612.58,3,8,2,51.34,3,1588.998143,1,1,10224.4026
1457,924.37,6,8,1,61.24,2,267.2413793,1,1,5148.0
1458,1230.48,4,8,3,67.0,2,7378.333333,0,0,6084.0
1459,945.6,1,8,3,72.77,1,9768.0,0,0,6200.0
1460,1882.38,4,8,4,59.76,2,3647.530864,0,0,13200.0
1461,1177.93,4,8,7,55.86,2,15049.38439,0,0,15187.73873
1462,831.12,3,8,4,82.7,1,8865.833333,0,0,7384.0
1463,744.08,4,8,5,76.95,1,1530.833333,0,0,19960.0
1464,1742.66,3,8,10,51.19,3,72283.33333,0,0,2640.0
1465,1137.93,3,8,6,64.34,2,16784.28571,0,0,5460.0
1466,1339.95,4,8,3,59.38,2,7662.820513,0,0,10500.0
1467,999.26,1,8,9,61.16,2,45677.0,0,0,9600.0
1468,1349.97,5,8,8,61.4,2,38206.0,0,0,0.0
1469,1283.79,5,8,4,66.36,2,11311.0,0,0,7228.0
1470,1173.67,2,8,7,60.36,2,24105.0,0,0,5772.0
1471,1700.34,4,9,6,59.93,2,14953.57143,0,0,5772.0
1472,1655.21,3,9,8,73.31,1,11823.68421,0,0,7280.0
1473,1156.71,6,9,3,48.56,3,18474.13793,0,0,6240.0
1474,1653.84,4,9,7,44.01,3,13977.55102,0,0,15600.0
1475,1984.15,3,9,10,58.06,2,28059.375,0,0,11700.0
1476,2017.69,3,9,10,56.6,2,49907.14286,0,0,11280.0
1477,1322.17,7,9,5,47.62,3,36744.82759,0,0,0.0
1478,1763.78,1,9,9,49.58,3,20679.34783,0,0,5200.0
1479,1168.12,1,9,5,56.38,2,11660.0,0,0,12900.0
1480,3285.36,7,9,3,52.79,3,25348.27586,1,1,0.0
1481,617.62,1,9,4,88.34,1,14270.0,0,0,4700.0
1482,1178.26,5,9,3,71.41,1,7670.0,0,0,8050.0
1483,1695.83,1,9,6,50.76,3,19393.0,0,0,7800.0
1484,1736.97,6,9,8,28.77,4,56279.31034,0,0,5760.0
1485,816.41,7,9,2,68.44,2,24496.55172,0,0,0.0
1486,2219.93,3,9,10,42.95,3,42839.28571,0,0,7800.0
1487,643.61,7,9,4,76.22,1,22015.51724,0,0,4940.0
1488,1207.79,3,9,7,71.92,1,19844.982,0,0,10356.0216
1489,1257.13,4,9,6,62.95,2,21551.28205,0,0,8346.0
1490,2248.6,4,9,7,57.54,2,20633.97846,0,0,10793.02154
1491,642.27,6,9,6,74.21,1,38053.44828,0,0,6600.0
1492,1375.89,4,9,4,61.78,2,13658.16327,1,0,6292.0
1493,747.32,1,9,9,74.21,1,37778.0,0,0,7200.0
1494,1111.59,4,9,2,63.25,2,13551.28205,1,0,3224.0
1495,834.75,7,9,5,68.64,1,33503.44828,0,0,3000.0
1496,1089.69,4,9,6,65.84,2,29260.25641,0,0,5096.0
1497,1156.48,3,9,6,66.42,2,12560.86957,0,0,4784.0
1498,1056.42,2,9,4,75.94,1,9852.112676,0,0,6864.0
1499,2021.3,3,9,10,51.58,3,41489.28571,0,0,14400.0
1500,2236.18,2,9,5,58.0,2,22410.0,0,0,0.0
1501,1882.92,7,9,4,27.56,4,31618.96552,0,1,0.0
1502,1555.75,3,9,7,72.5,1,15775.0,0,0,6096.0
1503,908.13,2,9,2,69.26,1,9460.461538,0,0,5117.538462
1504,1359.33,3,9,10,60.13,2,41638.33333,0,0,11400.0
1505,1172.71,2,9,9,70.79,1,43933.2991,0,0,2290.7009
1506,1401.49,3,9,6,58.23,2,11951.40845,0,0,9480.0
1507,1302.31,4,9,5,62.48,2,15471.0,0,0,6032.0
1508,960.51,7,9,1,66.08,2,7600.0,0,1,4472.0
1509,1270.26,7,9,3,51.08,3,9865.517241,0,0,10660.0
1510,1119.5,3,9,8,68.01,2,27650.0,0,0,7200.0
1511,1068.35,4,9,6,73.28,1,13497.88732,0,0,7920.0
1512,1261.77,7,9,2,53.5,3,23506.89655,0,0,0.0
1513,610.32,6,9,3,75.58,1,27220.68966,0,0,0.0
1514,1172.93,1,9,8,66.99,2,28601.40845,0,0,0.0
1515,2160.64,2,9,2,40.41,3,12831.0,1,1,0.0
1516,1143.29,3,9,2,68.94,1,5288.571429,1,0,5304.0
1517,1191.61,5,9,6,72.86,1,12572.52747,0,0,5356.0
1518,1394.83,5,9,3,57.04,2,16430.0,0,0,0.0
1519,897.24,2,9,6,76.55,1,28132.0,0,0,0.0
1520,2034.33,2,9,10,59.23,2,100000.0,0,0,6960.0
1521,1317.95,2,9,4,71.52,1,13264.08451,0,0,0.0
1522,738.55,7,9,4,73.05,1,36163.7931,0,0,0.0
1523,1333.83,2,9,4,53.4,3,21036.0,0,0,0.0
1524,1124.64,4,9,2,71.36,1,11820.51282,1,0,4472.0
1525,687.16,1,9,7,78.31,1,28217.27181,0,0,6124.728192
1526,979.04,7,9,1,68.41,2,18853.44828,0,0,0.0
1527,616.4,7,9,3,81.19,1,16800.0,0,0,5364.0
1528,890.48,6,9,1,67.32,2,10296.68069,1,0,5229.9252
1529,1414.13,3,9,9,66.02,2,20922.12389,0,0,6720.0
1530,1548.79,3,9,10,50.73,3,39932.5,0,0,11328.0
1531,1174.95,7,9,6,51.73,3,47051.72414,0,0,0.0
1532,863.59,6,9,1,60.37,2,-12617.24138,1,1,9100.0
1533,2440.49,3,9,10,52.23,3,30119.23077,0,0,7800.0
1534,966.06,7,9,1,60.39,2,10052.06897,0,1,3768.8
1535,1480.99,3,9,3,69.24,1,4939.108911,0,0,7200.0
1536,926.17,3,9,4,75.39,1,10657.5,0,0,6240.0
1537,643.51,7,9,3,78.78,1,25486.2069,0,0,0.0
1538,2173.62,3,9,5,39.81,3,9872.5,1,0,7098.0
1539,1753.39,2,9,1,35.28,4,10170.0,1,1,0.0
1540,1164.36,1,9,3,66.21,2,13053.0,0,0,1776.0
1541,1370.21,3,9,7,64.81,2,16154.28571,0,0,8736.0
1542,904.98,2,9,7,77.63,1,31522.0,0,0,0.0
1543,1799.58,3,9,5,65.89,2,16948.57143,0,0,0.0
1544,3228.62,3,9,10,20.94,4,100000.0,0,0,0.0
1545,1383.41,3,9,5,67.48,2,9718.571429,0,0,9540.0
1546,2977.56,3,9,10,35.14,4,72886.42857,0,0,36000.0
1547,1458.76,1,9,10,66.03,2,34836.95652,0,0,5520.0
1548,1281.7,4,9,7,63.76,2,20408.33333,0,0,6816.0
1549,1269.84,4,9,7,68.03,2,15575.71429,0,0,8784.0
1550,1336.74,5,9,5,69.91,1,11721.12676,0,0,7200.0
1551,725.9,2,9,2,78.55,1,9214.0,0,0,4512.0
1552,1131.07,1,9,6,68.26,2,14124.0,0,0,10800.0
1553,1516.94,1,9,10,58.66,2,73410.0,0,0,9396.0
1554,1178.83,7,9,4,60.05,2,34658.62069,0,0,0.0
1555,916.9,3,9,5,70.58,1,12880.0,0,0,9300.0
1556,930.07,1,9,1,68.3,2,2054.0,0,1,7200.0
1557,1196.33,2,9,10,65.87,2,34698.59155,0,0,6396.0
1558,1480.95,4,9,6,52.12,3,12980.76923,0,0,18000.0
1559,791.21,7,9,4,66.82,2,25787.93103,0,0,5356.0
1560,1500.11,6,9,6,11.25,5,36387.93103,0,0,7800.0
1561,1651.27,3,9,5,49.97,3,17410.83333,0,0,2460.0
1562,1098.65,3,9,6,67.78,2,13770.71429,0,0,9600.0
1563,1452.68,1,9,9,61.46,2,21415.49296,0,0,24000.0
1564,1368.41,3,9,7,60.09,2,19177.65715,0,0,11713.81142
1565,1002.17,2,9,4,67.76,2,12230.0,0,0,5831.0
1566,1827.1,1,9,2,41.99,3,10967.0,1,1,672.0
1567,1353.34,3,9,4,64.42,2,9040.625,0,0,5980.0
1568,989.09,1,9,7,73.24,1,18842.25352,0,0,4940.0
1569,1426.17,1,9,9,42.64,3,37623.0,0,0,7800.0
1570,968.6,1,9,6,62.65,2,18895.0,0,0,6600.0
1571,1336.82,2,9,8,67.61,2,40518.0,0,0,0.0
1572,1052.39,7,9,3,58.78,2,12944.82759,0,0,8760.0
1573,1644.67,3,9,9,50.58,3,22013.85256,0,0,10670.55885
1574,1262.76,5,9,4,60.29,2,7301.428571,0,0,7475.0
1575,605.07,7,9,2,80.12,1,22124.13793,0,0,0.0
1576,811.11,6,9,1,36.44,4,16202.27676,0,0,1440.679478
1577,3212.2,3,9,9,51.43,3,21869.30693,0,0,0.0
1578,1416.8,3,9,3,70.88,1,6137.362637,0,0,5876.0
1579,1272.94,4,9,5,76.32,1,12644.91525,0,0,9600.0
1580,650.52,6,9,1,78.93,1,-6946.551724,1,1,3588.0
1581,1621.9,3,9,3,66.71,2,4984.065934,1,1,5950.0
1582,1192.09,4,9,2,63.87,2,11662.82051,0,0,5340.0
1583,1451.09,1,9,3,61.65,2,7174.647887,0,0,7200.0
1584,1873.38,4,9,5,50.0,3,9038.888889,0,0,9204.0
1585,1830.26,2,9,3,32.4,4,16759.0,1,1,0.0
1586,625.6,6,9,2,73.93,1,16443.10345,0,0,3940.0
1587,1598.02,2,9,5,51.42,3,21916.0,0,0,0.0
1588,1214.87,1,9,10,74.68,1,74365.0,0,0,0.0
1589,1454.99,2,9,7,54.1,3,29963.0,0,0,0.0
1590,1698.15,2,9,6,60.23,2,27963.0,0,0,0.0
1591,1676.67,3,9,8,68.45,2,16723.125,0,0,15600.0
1592,1167.96,7,9,6,56.06,2,45386.2069,0,0,0.0
1593,832.77,2,9,4,77.18,1,13442.0,0,0,6000.0
1594,843.39,7,1,4,70.3,1,23939.65517,0,0,3900.0
1595,594.77,7,1,2,79.92,1,19655.17241,0,0,3224.0
1596,1992.51,1,1,10,60.43,2,67839.0,0,0,0.0
1597,852.18,2,1,8,84.61,1,28376.76056,0,0,0.0
1598,887.89,2,1,5,81.49,1,19074.0,0,0,3900.0
1599,959.16,2,1,4,72.37,1,14136.0,0,0,4264.0
1600,1111.31,4,1,2,78.22,1,6101.020408,0,0,6420.0
1601,1517.85,1,1,7,61.24,2,21084.0,0,0,10404.0
1602,1200.24,5,1,4,66.28,2,12326.0,0,0,5520.0
1603,1132.39,6,1,1,55.6,2,1343.103448,1,1,2760.0
1604,1187.49,3,1,7,76.73,1,15235.18519,0,0,7032.0
1605,1044.36,7,1,2,64.51,2,16381.03448,0,0,4212.0
1606,1403.46,5,1,2,70.53,1,8966.197183,1,1,0.0
1607,1172.53,3,1,8,78.79,1,18239.375,0,0,6175.0
1608,1419.53,1,1,1,64.7,2,6373.0,1,1,2405.0
1609,967.33,2,1,2,71.21,1,9214.0,1,0,4212.0
1610,1248.97,7,1,3,54.18,3,29074.13793,0,0,0.0
1611,1450.89,4,1,2,68.71,1,6835.59322,0,1,6000.0
1612,1213.39,7,1,2,53.17,3,19655.17241,1,1,0.0
1613,1051.16,7,1,1,64.81,2,14503.44828,1,0,2808.0
1614,1168.75,4,1,2,66.81,2,10314.10256,1,0,4160.0
1615,1135.08,7,1,4,65.26,2,28648.27586,0,0,3692.0
1616,1097.28,2,1,5,69.3,1,18432.694,0,0,3933.306
1617,1736.79,3,1,4,63.46,2,12375.0,0,0,0.0
1618,1212.76,3,1,2,70.65,1,8362.5,1,0,4524.0
1619,1472.38,2,1,7,61.99,2,29995.0,0,0,3120.0
1620,1278.24,1,1,7,63.07,2,15178.26087,0,0,3792.0
1621,1147.52,2,1,6,65.47,2,21882.0,0,0,3150.0
1622,1042.89,5,1,3,75.25,1,14097.0,0,0,3552.0
1623,2001.27,3,1,2,51.81,3,8424.74359,1,1,3692.307692
1624,1784.92,5,1,1,52.54,3,6733.0,1,1,4128.0
1625,1474.15,4,1,3,68.77,1,13242.85714,1,0,3250.0
1626,1173.52,7,1,3,69.97,1,20001.72414,1,0,4250.0
1627,1375.0,7,1,3,46.69,3,20250.0,1,0,3360.0
1628,1430.83,7,1,4,59.34,2,29346.55172,0,0,3888.0
1629,1289.23,1,1,2,59.49,2,5012.0,1,1,6500.0
1630,947.17,7,1,2,73.43,1,19509.43966,0,0,2584.525
1631,1258.44,4,1,3,69.92,1,11539.79592,1,0,3848.0
1632,801.06,7,1,1,73.44,1,12896.55172,0,0,3350.0
1633,1240.44,5,1,2,66.52,2,8065.0,0,1,4250.0
1634,1220.0,4,1,4,70.06,1,11301.66667,0,0,4200.0
1635,1070.52,3,1,9,76.58,1,31926.66667,0,0,9000.0
1636,1198.51,6,1,7,59.01,2,44056.89655,0,0,6000.0
1637,1326.39,4,1,3,61.93,2,11641.0,0,0,3750.0
1638,1406.19,3,1,2,68.52,1,7793.612083,1,1,3806.6655
1639,1091.33,2,1,4,64.03,2,16089.0,0,0,3700.0
1640,1225.79,5,1,7,66.15,2,25491.0,0,0,5376.0
1641,1047.17,4,1,4,80.21,1,9424.166667,0,0,6500.0
1642,1060.28,2,2,7,71.16,1,33356.0,0,0,0.0
1643,3462.14,5,2,7,45.31,3,12522.07825,1,1,1619.687505
1644,2369.55,2,2,7,26.52,4,30866.0,0,0,0.0
1645,1215.38,1,2,9,62.81,2,40882.0,0,0,10200.0
1646,1350.51,3,2,6,63.69,2,18592.5,0,0,5280.0
1647,961.83,6,2,4,65.53,2,23779.31034,0,0,5044.0
1648,759.29,7,2,3,71.77,1,19655.17241,0,0,4000.0
1649,1186.65,4,2,2,61.68,2,10114.10256,1,0,4080.0
1650,1345.32,4,2,4,57.84,2,16433.33333,0,0,5520.0
1651,711.89,7,2,1,72.01,1,10415.51724,1,0,4420.0
1652,1238.82,4,2,2,68.21,2,10157.69231,1,0,5096.0
1653,1623.69,1,2,8,62.28,2,19589.43662,0,0,7200.0
1654,856.78,6,2,1,71.16,1,6229.310345,1,1,4000.0
1655,1014.37,6,2,1,66.59,2,8287.931034,1,1,4940.0
1656,929.44,6,2,6,70.17,1,35313.7931,0,0,4368.0
1657,881.93,7,2,3,72.07,1,18477.58621,0,0,4004.0
1658,971.61,1,2,6,65.73,2,22291.0,0,0,5200.0
1659,780.07,6,2,6,80.24,1,41774.13793,0,0,4800.0
1660,1108.68,7,2,2,67.28,2,15953.44828,1,0,4836.0
1661,1162.52,5,2,1,69.79,1,5415.0,1,1,5720.0
1662,1077.75,6,2,1,60.97,2,10925.86207,1,0,4500.0
1663,1176.21,1,2,8,65.28,2,33773.0,0,0,2760.0
1664,1937.62,2,2,2,47.39,3,11656.0,1,1,0.0
1665,1658.57,3,2,5,63.1,2,9776.923077,0,0,4576.0
1666,1038.05,6,2,2,57.1,2,14922.41379,0,0,5100.0
1667,1171.7,3,2,2,70.89,1,5596.428571,0,0,6300.0
1668,1159.48,4,2,4,68.47,2,12942.5,0,0,4944.0
1669,1290.75,2,2,5,58.44,2,24787.0,0,0,0.0
1670,1225.58,2,2,3,73.73,1,12683.0,0,0,3969.0
1671,878.99,7,2,2,68.0,2,13551.72414,0,0,5568.0
1672,1590.3,1,2,10,63.95,2,89291.0,0,0,5400.0
1673,953.63,3,2,3,79.52,1,9930.0,0,0,4320.0
1674,760.55,6,2,2,77.55,1,12841.37931,0,0,4200.0
1675,934.95,4,2,2,72.85,1,10314.10256,1,0,3550.0
1676,632.29,6,2,2,85.23,1,13025.33156,0,0,3788.307692
1677,866.29,7,2,2,75.51,1,21070.68966,0,0,0.0
1678,1225.53,7,2,1,58.83,2,-1762.068966,1,1,5720.0
1679,795.08,7,2,2,75.38,1,14068.96552,0,0,4784.0
1680,715.16,6,2,1,76.57,1,5044.827586,1,1,3600.0
1681,1413.02,3,2,5,68.07,2,11605.625,0,0,4300.0
1682,750.53,7,2,2,78.76,1,15082.75862,0,0,4128.0
1683,1486.55,5,2,8,66.34,2,23215.4321,0,0,4080.0
1684,902.14,7,2,4,64.68,2,23003.44828,0,0,5100.0
1685,844.42,2,2,5,71.74,1,20062.2,0,0,3049.8
1686,1458.11,1,2,7,45.24,3,27692.0,0,0,5160.0
1687,1143.95,4,2,3,73.2,1,17617.94872,0,0,3850.0
1688,1057.78,1,2,7,65.08,2,29712.0,0,0,4706.0
1689,1172.75,3,2,2,69.06,1,7306.17284,0,0,0.0
1690,1128.05,5,2,4,75.88,1,15118.0,0,0,4080.0
1691,981.93,1,2,1,73.89,1,4057.0,1,1,4560.0
1692,1124.14,6,2,2,52.3,3,20234.48276,0,0,0.0
1693,727.4,7,2,2,72.73,1,14689.65517,0,0,4250.0
1694,1454.56,4,2,2,64.33,2,12867.94872,1,1,3380.0
1695,1470.16,4,2,5,63.12,2,12484.74576,0,0,6600.0
1696,1740.81,4,2,5,56.39,2,13155.7971,0,0,5406.0
1697,1297.97,3,2,2,63.38,2,5406.521739,1,0,3796.0
1698,726.07,5,2,1,75.06,1,3437.0,0,0,6240.0
1699,1750.02,3,2,6,59.31,2,12331.875,0,0,5200.0
1700,938.13,6,2,1,55.35,2,4781.034483,1,1,3432.0
1701,992.98,6,2,7,64.04,2,45591.37931,0,0,8160.0
1702,882.29,7,2,5,71.51,1,29375.86207,0,0,4300.0
1703,1179.45,4,2,1,71.17,1,-1428.169014,1,1,4368.0
1704,1705.79,3,2,5,68.34,2,6865.789474,0,0,4628.0
1705,764.45,7,2,3,67.46,2,20763.7931,0,0,3484.0
1706,1224.87,5,2,7,65.26,2,23742.0,0,0,9600.0
1707,1390.04,1,2,10,60.78,2,62469.0,0,0,13800.0
1708,1252.8,7,2,1,51.94,3,16215.51724,1,1,0.0
1709,1505.16,1,2,2,63.54,2,7183.098592,1,1,4420.0
1710,2183.46,1,2,7,55.04,2,27232.08785,0,0,4186.912155
1711,975.7,2,2,6,74.64,1,29106.0,0,0,0.0
1712,1285.49,3,2,4,63.91,2,10095.71429,0,0,5200.0
1713,1633.48,4,2,7,59.11,2,18926.05634,0,0,4296.0
1714,2287.58,5,2,6,55.38,2,11264.70588,0,0,4680.0
1715,1603.36,4,2,5,58.36,2,21850.0,0,0,4680.0
1716,1938.2,1,2,5,38.53,3,15319.0,0,0,6600.0
1717,1423.25,4,2,6,62.92,2,14726.42857,0,0,4680.0
1718,1210.46,1,2,6,68.3,2,28121.0,0,0,0.0
1719,1675.37,4,2,4,64.45,2,11129.59184,0,0,7484.0
1720,1253.28,3,2,3,64.38,2,10460.0,0,0,4628.0
1721,1902.58,7,2,4,26.02,4,31813.7931,0,1,0.0
1722,1307.63,3,2,8,68.59,1,21530.43478,0,0,864.0
1723,1121.51,2,2,5,73.9,1,19274.0,0,0,3640.0
1724,1358.72,7,2,5,43.76,3,41634.48276,0,0,0.0
1725,928.63,3,2,6,89.39,1,14576.875,0,0,5340.0
1726,970.7,7,2,5,63.52,2,34862.06897,0,0,4368.0
1727,1303.34,4,2,5,72.16,1,9901.851852,0,0,6576.0
1728,1243.09,7,2,1,49.59,3,14358.62069,1,1,0.0
1729,1786.08,3,2,6,66.95,2,11899.375,0,0,8340.0
1730,881.96,2,2,2,74.63,1,11656.0,0,0,0.0
1731,1229.17,4,2,5,74.61,1,19927.55102,0,0,4524.0
1732,826.19,7,2,7,70.68,1,49234.48276,0,0,5400.0
1733,991.99,6,2,1,59.52,2,6710.344828,1,1,5512.0
1734,847.85,6,2,1,75.75,1,5468.965517,1,1,4056.0
1735,984.99,2,4,5,65.18,2,18413.0,0,0,3504.0
1736,950.79,1,4,2,71.97,1,7952.0,0,0,3792.0
1737,1855.15,5,4,1,47.0,3,5372.0,1,1,4800.0
1738,1134.42,1,4,5,56.5,2,21390.0,0,0,3000.0
1739,1169.62,3,4,2,69.1,1,8904.166667,0,0,3840.0
1740,912.02,1,4,8,59.09,2,36250.0,0,0,2880.0
1741,1185.83,2,4,3,66.87,2,15227.0,0,0,0.0
1742,784.4,7,4,2,69.06,1,18506.89655,0,0,3168.0
1743,694.46,4,4,2,85.62,1,10178.20513,0,0,4628.0
1744,1113.73,1,4,6,68.79,1,24554.0,0,0,3696.0
1745,889.9,7,4,1,64.06,2,-1786.206897,1,1,2928.0
1746,883.12,6,4,2,67.76,2,22193.10345,0,0,0.0
1747,1608.88,6,4,2,17.4,5,12855.17241,1,1,3952.0
1748,1006.97,4,4,2,65.67,2,10184.61538,1,0,4312.0
1749,1058.05,5,4,2,74.25,1,7681.0,1,0,4160.0
1750,1304.63,6,4,1,49.29,3,3268.965517,1,1,3360.0
1751,1117.96,3,4,9,68.68,1,27537.14286,0,0,6540.0
1752,857.14,7,4,2,72.54,1,12356.89655,0,0,4512.0
1753,1455.07,4,4,5,58.99,2,12488.13559,0,0,7150.0
1754,939.18,6,4,2,69.03,1,11758.98595,1,0,6070.788147
1755,1650.93,3,4,7,66.22,2,9422.540984,0,0,7500.0
1756,1646.28,1,4,6,59.27,2,22619.0,0,0,3900.0
1757,692.81,7,4,2,73.57,1,13248.27586,0,0,3744.0
1758,1257.66,7,4,1,58.41,2,8370.689655,1,1,3496.0
1759,1084.01,1,4,7,70.56,1,19243.66197,0,0,4680.0
1760,1659.29,2,4,6,52.32,3,17235.21127,0,0,4550.0
1761,2008.13,1,4,10,63.83,2,32199.45652,0,0,3000.0
1762,1761.33,2,4,5,45.62,3,24380.0,0,0,0.0
1763,1219.56,1,4,9,69.32,1,47523.0,0,0,7476.0
1764,973.2,7,4,3,66.36,2,19446.55172,0,0,3648.0
1765,1229.31,4,4,3,65.73,2,12692.20907,1,0,4763.076923
1766,1436.26,5,4,6,69.04,1,11093.62745,0,0,5250.0
1767,1558.13,3,4,8,69.59,1,14198.1982,0,0,4848.0
1768,1429.02,1,4,3,64.94,2,7507.042254,1,0,6279.0
1769,1084.81,7,4,3,57.64,2,22555.17241,0,0,2912.0
1770,2268.31,3,4,5,44.48,3,10061.875,1,0,7200.0
1771,957.13,7,4,3,63.02,2,26341.37931,0,0,0.0
1772,1507.48,5,4,7,59.51,2,12405.88235,0,0,7140.0
1773,1769.1,3,4,4,58.83,2,6390.686275,1,0,4800.0
1774,1133.57,4,4,1,63.91,2,7946.0,1,1,1000.0
1775,1114.8,6,4,1,56.91,2,4512.068966,1,1,5200.0
1776,1192.93,4,4,5,63.01,2,19046.15385,0,0,6620.0
1777,1715.6,3,4,6,62.34,2,11692.15686,0,0,4056.0
1778,2001.02,1,4,8,37.59,4,17515.21739,0,0,4282.0
1779,1563.48,5,4,6,51.91,3,26313.0,0,0,0.0
1780,1726.97,2,4,9,62.33,2,47943.0,0,0,0.0
1781,827.91,7,4,3,63.07,2,20650.0,0,0,3417.0
1782,1968.13,1,4,7,27.02,4,23790.84507,0,0,672.0
1783,1326.8,2,4,9,61.44,2,44856.0,0,0,0.0
1784,1003.11,6,4,1,63.08,2,5968.965517,1,1,4208.0
1785,1141.85,7,4,2,60.15,2,9256.896552,1,0,7688.0
1786,2062.34,5,4,2,43.59,3,7302.0,1,1,4524.0
1787,968.5,2,4,5,69.03,1,19076.0,0,0,4416.0
1788,1366.32,1,4,10,60.73,2,58020.0,0,0,0.0
1789,1044.9,3,4,4,75.82,1,12914.16667,0,0,4920.0
1790,2014.73,6,4,3,18.78,5,23779.31034,1,1,2860.0
1791,758.45,7,4,1,67.43,2,7982.758621,0,0,4512.0
1792,1182.27,1,4,5,64.55,2,15584.0,0,0,6000.0
1793,1638.19,5,4,1,58.75,2,6267.0,1,1,4992.0
1794,1067.29,2,4,8,75.54,1,36771.0,0,0,0.0
1795,1452.35,2,4,7,57.82,2,33137.0,0,0,0.0
1796,1829.28,1,4,4,47.52,3,7709.782609,0,0,4800.0
1797,1273.34,3,4,5,66.33,2,13457.85714,0,0,5640.0
1798,992.41,1,4,10,73.52,1,49403.0,0,0,8856.0
1799,2908.75,2,4,9,29.0,4,20607.87492,0,0,23341.12508
1800,2942.48,1,4,7,19.3,5,14958.15217,0,0,4476.0
1801,1016.41,6,4,2,64.59,2,5522.413793,0,0,10560.0
1802,1399.86,3,4,9,63.94,2,27625.0,0,0,11810.0
1803,1143.53,4,4,4,71.04,1,12554.23729,0,0,4732.0
1804,1213.8,1,4,9,77.45,1,34820.0,0,0,8110.0
1805,1449.46,3,4,5,70.44,1,12976.05634,0,0,2820.0
1806,980.36,7,4,3,66.55,2,20815.51724,0,0,3696.0
1807,2534.08,3,4,2,47.63,3,11133.33333,1,1,1044.0
1808,1736.24,3,4,5,64.24,2,12465.0,0,0,6360.0
1809,1894.82,2,4,5,49.95,3,15975.0,1,0,8400.0
1810,1482.33,2,4,7,56.2,2,31806.0,0,0,0.0
