,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ_LILEE,fpflgb,fpflgf,HousingCosts
7574,2404.32,3,9,10,65.72,2,100000.0,0,0,17760.0
7575,2110.34,3,9,9,51.1,3,34523.57143,0,0,0.0
7576,1059.22,1,4,2,70.01,1,11337.0,0,0,2988.0
7577,621.3,6,6,3,78.32,1,15868.96552,0,0,4128.0
7578,991.45,6,2,6,71.07,1,49794.82759,0,0,0.0
7579,521.47,7,9,2,84.08,1,17567.24138,0,0,2400.0
7580,1049.29,3,7,2,72.53,1,8006.666667,0,0,6240.0
7581,1431.98,1,4,9,65.3,2,33097.88732,0,0,0.0
7582,1004.68,2,5,1,72.69,1,8865.0,0,1,0.0
7583,1175.26,1,7,4,67.11,2,10136.0,0,0,5680.0
7584,1049.56,3,5,3,78.48,1,9687.857143,0,0,4368.0
7585,705.97,1,5,5,78.73,1,13991.0,0,0,4160.0
7586,1718.4,1,10,10,67.64,2,57552.17391,0,0,0.0
7587,1006.98,2,5,2,76.17,1,14408.0,0,0,0.0
7588,861.17,7,9,7,68.22,2,51663.7931,0,0,4368.0
7589,1433.02,4,1,7,68.27,2,22525.49334,0,0,4614.309327
7590,799.62,6,1,6,73.56,1,42767.24138,0,0,7572.0
7591,754.46,7,8,2,71.06,1,27389.65517,0,0,0.0
7592,1047.49,5,10,7,71.02,1,25978.0,0,0,7500.0
7593,1859.83,3,6,2,63.69,2,7798.514851,1,1,0.0
7594,1098.19,3,8,3,70.52,1,6235.185185,0,0,6840.0
7595,1879.48,2,9,7,40.34,3,35011.0,0,0,0.0
7596,2058.92,3,9,9,43.06,3,18738.58696,0,0,12600.0
7597,1219.11,1,4,8,67.09,2,31802.0,0,0,6900.0
7598,1255.61,3,1,5,67.97,2,21067.5,0,0,0.0
7599,1203.78,2,2,1,68.15,2,11767.0,0,1,0.0
7600,1563.72,3,4,6,64.92,2,15326.7605,0,0,7832.535302
7601,1318.08,1,1,10,69.65,1,34503.26087,0,0,2640.0
7602,2139.28,3,7,10,55.41,2,34389.50617,0,0,18000.0
7603,1006.44,7,1,5,60.98,2,45937.93103,0,0,0.0
7604,1449.62,3,7,9,68.62,1,25740.21739,0,0,5040.0
7605,905.55,7,8,2,58.75,2,20484.83185,0,0,3378.797527
7606,731.35,2,5,7,78.75,1,29674.0,0,0,0.0
7607,1718.83,2,7,1,38.93,3,8014.0,1,1,4128.0
7608,1354.05,4,8,5,56.45,2,9998.717949,1,0,18720.0
7609,1241.72,1,7,6,71.1,1,20765.49296,0,0,0.0
7610,1172.12,3,4,6,69.01,1,7877.777778,0,0,6396.0
7611,1473.41,1,4,4,65.6,2,10165.21739,0,0,2400.0
7612,1430.49,4,5,4,66.39,2,20716.32653,0,0,1788.0
7613,1024.79,5,4,3,71.28,1,10042.95775,0,0,3640.0
7614,1621.84,3,7,5,55.46,2,16062.06076,0,0,5013.11493
7615,931.52,1,9,3,68.87,1,4060.0,0,0,12428.0
7616,1300.31,3,9,5,68.66,1,10823.57143,0,0,11100.0
7617,1206.52,1,1,10,64.26,2,63019.0,0,0,3480.0
7618,1280.36,2,8,10,57.51,2,79577.0,0,0,0.0
7619,1817.9,3,9,8,54.19,3,22482.5,0,0,15300.0
7620,1396.62,1,6,9,66.27,2,30352.11268,0,0,10716.0
7621,1207.98,2,1,8,65.38,2,41743.0,0,0,0.0
7622,684.91,7,9,3,75.96,1,19838.96978,0,0,5152.397527
7623,1110.02,4,4,4,71.47,1,16163.26531,0,0,6840.0
7624,989.97,6,2,6,60.46,2,56536.2069,0,0,0.0
7625,858.15,7,8,6,65.11,2,33982.07323,0,0,8376.397527
7626,1283.23,2,4,4,64.57,2,21441.0,0,0,0.0
7627,1364.18,3,4,7,65.84,2,21569.28571,0,0,7680.0
7628,2918.65,3,10,7,20.4,5,18098.57143,0,0,8100.0
7629,858.5,7,6,1,68.31,2,11498.27586,1,1,0.0
7630,673.02,6,2,1,74.37,1,9413.362069,1,0,3710.25
7631,812.56,3,9,6,76.91,1,15825.0,0,0,10980.0
7632,723.35,6,6,8,72.65,1,61058.62069,0,0,11040.0
7633,1148.34,5,5,8,67.98,2,43045.0,0,0,0.0
7634,978.05,5,4,6,75.95,1,24118.0,0,0,4160.0
7635,1226.23,1,2,7,73.6,1,16462.5,0,0,4420.0
7636,1267.8,3,10,6,68.13,2,16045.0,0,0,10020.0
7637,1965.32,3,2,4,47.03,3,12074.16667,0,0,6900.0
7638,1492.29,2,10,7,56.45,2,34523.0,0,0,0.0
7639,1098.59,3,1,4,71.28,1,9789.285714,0,0,6384.0
7640,1273.01,5,7,4,63.24,2,10739.0,0,0,6240.0
7641,1116.68,2,2,4,70.72,1,13151.0,0,0,0.0
7642,1069.49,2,9,6,66.33,2,32049.0,0,0,0.0
7643,1020.56,4,4,6,69.94,1,22042.0,0,0,6300.0
7644,1322.31,3,7,7,77.68,1,18758.16,0,0,12310.576
7645,976.19,3,4,3,70.03,1,10972.5,0,0,3200.0
7646,1296.92,7,9,1,56.47,2,18612.06897,1,1,0.0
7647,1228.9,3,4,8,77.24,1,23653.33333,0,0,16800.0
7648,1549.32,2,2,7,54.91,2,33711.0,0,0,0.0
7649,2159.62,1,4,9,54.04,3,29606.33803,0,0,6000.0
7650,1290.64,2,2,8,63.89,2,38754.0,0,0,0.0
7651,3654.57,3,10,9,7.77,5,33082.09877,0,0,0.0
7652,537.4,7,7,1,83.2,1,5762.068966,0,0,4264.0
7653,1340.8,3,2,8,68.02,2,21738.73239,0,0,6435.0
7654,1317.31,7,5,4,43.98,3,37486.2069,0,0,0.0
7655,937.81,6,8,4,64.2,2,17034.48276,0,0,6188.0
7656,1054.23,1,8,10,59.91,2,63279.0,0,0,3600.0
7657,523.87,6,4,1,82.05,1,4446.555989,0,0,4335.997527
7658,1237.03,4,5,3,73.18,1,12723.72881,0,0,4784.0
7659,611.13,7,4,3,77.96,1,12974.13793,0,0,5408.0
7660,1679.64,5,5,8,63.81,2,15737.53051,0,0,9722.943867
7661,804.17,7,9,1,74.12,1,9055.172414,1,1,0.0
7662,1153.24,5,8,2,67.03,2,15568.0,0,0,0.0
7663,1250.22,1,7,6,63.1,2,25354.0,0,0,7164.0
7664,1454.29,3,9,6,67.1,2,19065.54932,0,0,8648.34081
7665,1095.86,6,7,1,48.71,3,7893.103448,1,1,4680.0
7666,3601.08,1,9,10,37.4,4,80785.0,0,0,0.0
7667,1623.46,3,7,1,60.72,2,4122.5,1,1,5356.0
7668,1086.01,4,6,4,65.57,2,9114.285714,0,0,12600.0
7669,940.78,1,8,7,72.91,1,18615.0,0,0,15600.0
7670,1658.72,2,6,4,43.04,3,12595.0,1,0,4600.0
7671,1343.4,1,8,10,40.45,3,51399.0,0,0,16020.0
7672,1207.97,7,9,5,50.1,3,27172.41379,0,0,10200.0
7673,3986.96,1,9,10,2.71,5,40688.02817,0,0,9600.0
7674,557.43,7,7,1,77.85,1,4300.0,0,0,4368.0
7675,1331.43,3,9,9,71.62,1,21351.96078,0,0,9360.0
7676,1390.08,3,9,8,67.1,2,29331.3732,0,0,4177.352161
7677,1319.24,1,5,9,62.94,2,45083.0,0,0,9516.0
7678,905.62,2,1,6,66.32,2,21695.76044,0,0,3783.239556
7679,1922.25,3,7,10,69.9,1,28997.5,0,0,27000.0
7680,1051.9,6,4,4,54.99,2,17163.7931,0,0,6240.0
7681,1197.87,2,6,3,64.12,2,19226.0,0,0,0.0
7682,962.21,7,7,5,59.2,2,33351.72414,0,0,5044.0
7683,576.27,7,10,4,80.25,1,21763.7931,0,0,6708.0
7684,2054.63,2,10,4,53.0,3,20999.0,0,0,0.0
7685,2570.26,1,9,10,48.85,3,54722.28261,0,0,3240.0
7686,1346.27,3,7,7,66.68,2,22819.16667,0,0,10680.0
7687,854.17,6,4,1,61.94,2,9825.862069,1,1,2496.0
7688,1046.57,3,4,4,69.84,1,13638.33333,0,0,3950.0
7689,2007.55,3,2,6,58.49,2,15400.71429,0,0,8400.0
7690,1155.31,2,10,10,73.82,1,61938.47882,0,0,4699.521181
7691,1331.38,4,5,2,62.73,2,11008.16327,1,0,4940.0
7692,1065.47,7,9,4,65.36,2,36068.96552,0,0,0.0
7693,1871.87,5,4,6,58.37,2,20379.16667,0,0,4116.0
7694,1540.68,3,5,7,64.83,2,14556.52174,0,0,4900.0
7695,1202.19,3,9,10,77.26,1,85019.16667,0,0,19800.0
7696,1117.44,6,4,4,60.52,2,29151.72414,0,0,3864.0
7697,1078.05,1,9,8,77.44,1,28626.99663,0,0,10195.00337
7698,1784.42,5,5,8,65.33,2,24482.41758,0,0,0.0
7699,2426.69,3,9,10,57.71,2,40553.43137,0,0,30000.0
7700,1096.53,2,8,4,70.65,1,15749.4154,0,0,5940.584598
7701,883.71,6,7,5,69.48,1,36734.48276,0,0,5668.0
7702,1528.61,6,5,3,52.33,3,30886.2069,0,0,1236.0
7703,816.99,6,10,1,71.43,1,11479.31034,0,0,4752.0
7704,771.4,7,5,2,70.25,1,18986.2069,0,0,4004.0
7705,1285.16,6,2,9,63.69,2,88986.2069,0,0,0.0
7706,1292.25,1,7,4,66.99,2,17426.0,0,0,5050.0
7707,1133.2,3,4,5,70.26,1,15617.85714,0,0,3920.0
7708,1350.94,2,4,4,68.83,1,21628.0,0,0,0.0
7709,1876.5,3,1,10,71.47,1,52612.85714,0,0,21600.0
7710,648.33,1,7,9,82.07,1,46454.0,0,0,11400.0
7711,1267.08,3,6,6,72.59,1,13285.0,0,0,5356.0
7712,1413.39,6,1,4,53.24,3,13436.2069,0,0,4784.0
7713,1193.82,5,2,6,67.89,2,18982.85714,0,0,4225.0
7714,1588.2,3,7,8,56.08,2,23342.78253,0,0,5427.692308
7715,1082.17,2,4,5,71.23,1,24139.0,0,0,0.0
7716,1115.89,7,2,1,47.38,3,8682.758621,0,1,5700.0
7717,831.68,7,5,2,63.85,2,22065.51724,0,0,0.0
7718,886.05,1,9,9,75.02,1,45296.0,0,0,4680.0
7719,1225.25,3,6,4,66.46,2,13795.71429,0,0,4400.0
7720,915.92,3,5,7,75.14,1,16263.57143,0,0,6600.0
7721,965.43,2,1,5,70.93,1,17233.0,0,0,4680.0
7722,876.75,6,8,4,70.69,1,15601.72414,0,0,6000.0
7723,1589.18,5,8,1,40.52,3,0.0,1,1,19200.0
7724,1614.46,7,2,2,48.03,3,20186.2069,0,1,4355.0
7725,1060.83,4,6,3,70.19,1,10800.0,0,0,4628.0
7726,1674.03,2,2,8,51.61,3,40770.0,0,0,0.0
7727,1249.24,3,1,3,68.22,2,11073.33333,0,0,4524.0
7728,1239.19,4,2,5,70.07,1,15123.23944,0,0,4628.0
7729,1486.97,3,5,4,56.64,2,12465.0,0,0,5408.0
7730,1042.0,5,10,9,72.02,1,37968.30986,0,0,5748.0
7731,685.43,7,9,3,74.76,1,29955.17241,0,0,0.0
7732,947.29,6,9,1,59.7,2,14667.24138,0,0,1680.0
7733,821.06,7,2,2,69.65,1,16903.44828,0,0,3744.0
7734,875.19,4,2,7,72.21,1,41138.46154,0,0,3850.0
7735,1136.02,2,5,7,67.55,2,35110.0,0,0,0.0
7736,901.48,2,2,2,76.26,1,10304.0,0,0,5304.0
7737,1523.15,5,4,1,46.32,3,9608.0,1,1,0.0
7738,1938.73,3,4,8,72.65,1,18423.91304,0,0,12000.0
7739,1082.11,2,5,2,70.05,1,13299.0,0,0,0.0
7740,943.19,1,4,10,78.91,1,68971.0,0,0,5760.0
7741,1817.89,3,7,8,68.26,2,20507.14286,0,0,8640.0
7742,885.2,4,2,2,82.98,1,5541.666667,0,0,6500.0
7743,850.93,7,2,2,73.98,1,16344.82759,0,0,4784.0
7744,1098.13,6,8,7,54.55,2,62391.37931,0,0,0.0
7745,1217.3,2,7,4,59.14,2,15596.92933,0,0,5123.070673
7746,1520.38,6,5,1,48.07,3,2689.655172,1,1,780.0
7747,1408.61,7,7,6,53.17,3,47246.55172,0,0,0.0
7748,1409.41,5,7,8,69.36,1,42867.0,0,0,0.0
7749,926.18,7,10,1,79.39,1,9292.231006,0,0,5050.506017
7750,1826.73,1,5,6,48.11,3,29891.0,0,0,2940.0
7751,907.96,5,4,6,70.09,1,27617.0,0,0,4056.0
7752,1276.82,1,2,10,69.23,1,44066.90141,0,0,4632.0
7753,1655.48,3,10,9,73.29,1,18608.15217,0,0,12828.0
7754,1142.86,3,1,5,76.01,1,12873.75,0,0,5160.0
7755,1018.8,1,2,8,69.46,1,41138.0,0,0,0.0
7756,1368.91,3,10,5,67.76,2,11867.14286,0,0,4940.0
7757,852.55,7,2,2,66.04,2,16403.44828,0,0,4050.0
7758,1529.54,1,2,9,65.17,2,34683.80282,0,0,6720.0
7759,1166.4,5,9,7,73.52,1,19315.49296,0,0,7200.0
7760,916.31,4,8,3,74.09,1,13616.32653,0,0,5590.0
7761,1988.56,3,7,6,61.35,2,13959.28571,0,0,11400.0
7762,1342.7,7,8,2,65.63,2,25231.03448,0,0,0.0
7763,1071.01,5,1,7,71.65,1,30516.0,0,0,6600.0
7764,1500.77,4,6,7,63.71,2,21545.16484,0,0,4130.769231
7765,1242.94,3,4,8,69.32,1,21498.91304,0,0,6000.0
7766,1428.4,2,8,3,66.66,2,9509.15493,0,0,5200.0
7767,1304.73,4,9,4,74.15,1,9240.123457,0,0,8400.0
7768,1588.38,3,4,9,60.26,2,31011.95652,0,0,0.0
7769,1000.31,2,6,4,78.48,1,10600.0,0,0,4004.0
7770,2189.55,3,4,9,56.57,2,30198.125,0,0,6720.0
7771,1205.36,1,9,10,65.14,2,68635.91549,0,0,0.0
7772,1881.27,2,8,10,51.39,3,43554.34783,0,0,240.0
7773,1401.03,2,9,7,59.68,2,34137.0,0,0,0.0
7774,843.76,1,9,9,78.46,1,48393.0,0,0,9600.0
7775,1086.6,3,2,2,74.17,1,7049.166667,0,0,6360.0
7776,1384.8,3,4,9,61.23,2,36507.5,0,0,6696.0
7777,1275.38,1,5,7,78.17,1,18844.02174,0,0,0.0
7778,1006.78,7,6,1,63.82,2,16168.96552,0,1,0.0
7779,1438.7,3,8,8,66.92,2,10339.28571,0,0,19344.0
7780,1380.47,3,4,9,71.49,1,40870.0,0,0,9000.0
7781,867.51,4,8,3,72.43,1,17163.59291,0,0,4116.397527
7782,1188.08,1,4,6,68.18,2,22424.0,0,0,6444.0
7783,933.33,7,7,2,64.98,2,16236.2069,0,0,4032.0
7784,946.83,6,4,3,58.1,2,33174.13793,0,0,0.0
7785,1525.47,6,10,3,57.07,2,21662.06897,0,0,4752.0
7786,1149.41,2,5,5,68.24,2,19936.0,0,0,4200.0
7787,1051.53,2,9,6,62.52,2,21253.0,0,0,6760.0
7788,1928.33,2,8,7,41.12,3,26423.94366,0,0,0.0
7789,762.23,5,7,6,77.23,1,19959.0,0,0,5044.0
7790,722.49,7,2,3,77.67,1,11413.7931,0,0,5200.0
7791,1606.23,3,4,7,67.28,2,16843.40659,0,0,4320.0
7792,1294.54,7,5,2,63.45,2,23172.41379,0,0,0.0
7793,1495.41,3,5,8,62.17,2,23941.25,0,0,4160.0
7794,1279.12,4,5,2,67.26,2,14398.71795,0,0,4476.0
7795,795.61,7,10,2,71.59,1,24772.41379,0,0,0.0
7796,1868.08,2,7,3,38.41,4,15455.0,0,1,0.0
7797,1740.14,3,9,8,70.29,1,17826.42857,0,0,18660.0
7798,586.14,6,6,2,78.67,1,13422.41379,0,0,5040.0
7799,719.57,7,7,2,67.57,2,10086.2069,0,0,3744.0
7800,788.71,7,7,2,70.25,1,16431.03448,0,0,5300.0
7801,1125.58,3,5,4,75.3,1,9188.571429,0,0,8040.0
7802,1467.38,2,10,6,60.84,2,9807.608696,0,0,4992.0
7803,806.68,1,4,3,66.58,2,8682.0,0,0,3900.0
7804,818.56,7,1,3,70.72,1,21589.65517,0,0,4004.0
7805,1269.31,3,7,6,71.03,1,13078.75,0,0,7150.0
7806,1030.89,3,5,8,71.05,1,26371.42857,0,0,8700.0
7807,760.3,1,10,4,70.83,1,14422.0,0,0,6600.0
7808,1437.16,3,8,7,63.33,2,14492.59259,0,0,13440.0
7809,1273.44,3,7,10,79.04,1,63753.33333,0,0,1680.0
7810,1178.24,4,2,2,65.8,2,6845.833333,1,0,6240.0
7811,1095.34,2,8,3,70.55,1,12558.4507,0,0,0.0
7812,845.22,7,5,2,71.04,1,16419.8939,0,0,3666.461538
7813,1159.15,2,8,5,69.32,1,13668.0,0,0,6760.0
7814,1078.18,5,9,6,65.64,2,29910.0,0,0,0.0
7815,1330.33,4,2,3,69.29,1,10210.71429,0,0,4320.0
7816,1245.48,3,4,7,67.89,2,22430.0,0,0,4800.0
7817,749.17,7,4,4,76.58,1,30343.8992,0,0,4346.538462
7818,1732.26,4,4,3,57.11,2,6874.175824,0,1,4400.0
7819,1133.5,7,9,4,71.88,1,38677.58621,0,0,0.0
7820,951.71,7,6,1,74.61,1,9898.275862,1,1,0.0
7821,1107.86,3,8,10,63.93,2,72969.16667,0,0,27600.0
7822,1170.59,4,1,2,70.76,1,10531.0,0,0,5400.0
7823,1385.7,2,1,9,69.12,1,56588.0,0,0,0.0
7824,1817.52,5,6,5,48.62,3,12521.83099,0,0,5330.0
7825,954.13,1,2,6,71.54,1,15927.0,0,0,4200.0
7826,1241.99,3,2,5,68.13,2,16780.0,0,0,5640.0
7827,2436.9,3,9,9,58.91,2,25506.17284,0,0,7200.0
7828,1015.56,4,1,2,72.49,1,7703.846154,1,0,7148.0
7829,1762.55,2,1,9,67.12,2,57056.0,0,0,0.0
7830,1396.66,2,8,9,64.65,2,56825.0,0,0,0.0
7831,1754.34,5,8,9,55.07,2,19772.35772,0,0,10200.0
7832,499.16,6,4,1,78.01,1,6891.37931,1,0,4108.0
7833,742.9,7,10,1,71.14,1,16736.2069,0,0,0.0
7834,1483.3,2,10,8,67.65,2,42365.0,0,0,0.0
7835,1836.87,2,4,6,57.39,2,28471.0,0,0,0.0
7836,1516.68,1,10,9,63.07,2,40755.6338,0,0,0.0
7837,1649.51,3,7,10,61.46,2,37505.71429,0,0,11088.0
7838,1204.96,2,10,8,62.54,2,36020.0,0,0,0.0
7839,974.08,2,7,3,70.9,1,17765.0,0,0,0.0
7840,831.19,7,9,3,75.38,1,28005.17241,0,0,0.0
7841,639.14,6,7,8,81.35,1,46815.51724,0,0,15600.0
7842,1336.85,7,1,2,50.79,3,27401.72414,0,0,0.0
7843,1100.62,3,7,2,77.87,1,4691.975309,0,0,5680.0
7844,1298.84,2,6,9,61.88,2,50118.0,0,0,0.0
7845,1052.53,1,9,6,66.06,2,25430.0,0,0,6000.0
7846,1114.16,7,4,3,53.36,3,32379.31034,0,0,0.0
7847,1179.75,6,9,3,60.85,2,21741.37931,0,0,6084.0
7848,821.97,6,10,3,71.73,1,15903.44828,0,0,4392.0
7849,1198.75,3,4,6,71.07,1,16751.85185,0,0,4992.0
7850,1948.56,3,10,10,61.07,2,44988.33333,0,0,10440.0
7851,1166.12,2,2,8,67.89,2,41108.0,0,0,1140.0
7852,1197.03,7,6,1,52.61,3,9375.862069,1,1,0.0
7853,800.87,6,6,1,67.35,2,4875.862069,1,1,3800.0
7854,1578.98,6,8,7,35.52,4,48850.0,0,0,9240.0
7855,1383.05,3,7,8,60.57,2,26105.6338,0,0,5280.0
7856,606.78,6,10,3,76.86,1,4482.758621,0,0,7280.0
7857,1589.04,5,9,3,61.36,2,11035.3803,0,0,5668.6197
7858,1134.82,1,2,7,68.01,2,37414.0,0,0,0.0
7859,1623.06,4,8,7,71.3,1,32812.2449,0,0,5400.0
7860,1140.09,2,1,5,66.27,2,25465.0,0,0,0.0
7861,1301.07,6,6,3,43.66,3,22460.34483,0,0,6000.0
7862,1151.13,2,10,5,52.47,3,20401.0,0,0,5100.0
7863,1395.64,3,1,3,65.25,2,8053.521127,0,0,5940.0
7864,1425.61,3,5,5,64.54,2,12244.28571,0,0,4800.0
7865,886.64,1,8,9,71.38,1,35160.0,0,0,16380.0
7866,1100.56,7,4,4,67.97,2,33331.03448,0,0,4108.0
7867,2098.52,3,10,6,52.89,3,18386.25,0,0,5184.0
7868,961.53,2,1,1,79.2,1,3376.0,0,0,5772.0
7869,1074.92,4,2,2,67.31,2,9329.487179,0,0,5040.0
7870,1341.71,1,4,9,65.76,2,60594.0,0,0,0.0
7871,1549.5,2,9,10,72.85,1,76556.0,0,0,0.0
7872,1575.43,3,9,3,68.03,2,5194.375,1,0,8736.0
7873,1085.58,6,1,2,60.29,2,18337.93103,0,0,3000.0
7874,1508.28,3,5,6,67.35,2,22988.98834,0,0,1669.416328
7875,872.41,6,10,1,66.94,2,8912.068966,1,0,4524.0
7876,758.09,6,2,1,75.73,1,9946.551724,1,0,4264.0
7877,835.03,7,6,3,69.9,1,26134.48276,0,0,3360.0
7878,1716.6,4,8,5,46.7,3,9334.615385,0,0,22200.0
7879,1015.39,1,8,10,55.88,2,55508.0,0,0,12000.0
7880,1309.06,1,1,6,65.89,2,25852.32747,0,0,7889.672531
7881,861.82,6,7,1,72.25,1,0.0,1,1,6000.0
7882,820.05,6,4,1,72.83,1,8428.62069,0,1,3052.4
7883,699.38,1,2,4,75.07,1,17936.0,0,0,5700.0
7884,1200.0,6,7,1,63.6,2,10222.41379,1,1,0.0
7885,972.3,5,10,2,77.85,1,11971.8,0,0,3637.2
7886,1900.43,3,6,7,69.22,1,17089.56044,0,0,9000.0
7887,562.37,7,8,4,86.72,1,21243.10345,0,0,4992.0
7888,835.57,7,9,1,72.64,1,5720.689655,1,0,5040.0
7889,1692.99,1,4,10,73.68,1,90099.0,0,0,540.0
7890,1833.39,3,9,9,71.91,1,40967.5,0,0,7800.0
7891,695.8,7,4,2,82.2,1,17260.34483,0,0,4320.0
7892,1005.06,2,1,4,68.95,1,10434.0,0,0,4472.0
7893,908.91,6,10,5,79.1,1,33505.07069,0,0,7244.058999
7894,1376.78,3,5,7,77.79,1,12342.64706,0,0,12000.0
7895,1586.04,1,7,7,61.4,2,27439.0,0,0,9444.0
7896,875.9,5,4,3,71.83,1,14458.0,0,0,3360.0
7897,2172.81,4,2,9,67.77,2,36128.87324,0,0,1332.0
7898,1287.2,2,7,3,60.95,2,19258.0,0,0,0.0
7899,1613.49,2,8,3,61.99,2,8276.0,1,0,6240.0
7900,1040.09,7,8,1,59.97,2,6455.172414,1,0,6992.0
7901,1048.72,1,9,5,71.84,1,21026.0,0,0,7200.0
7902,1327.29,2,4,5,64.58,2,27438.0,0,0,0.0
7903,1030.73,3,9,4,71.34,1,13935.0,0,0,5280.0
7904,2602.75,3,9,10,30.62,4,41149.25643,0,0,44424.89229
7905,1962.07,3,1,10,65.7,2,57525.71429,0,0,13200.0
7906,1507.72,2,7,7,55.86,2,38064.0,0,0,2760.0
7907,1037.91,6,8,10,62.33,2,100000.0,0,0,6000.0
7908,744.09,7,9,5,76.75,1,25858.62069,0,0,10320.0
7909,1208.14,5,1,6,68.83,1,30222.0,0,0,0.0
7910,788.18,2,4,3,71.45,1,13445.0,0,0,4032.0
7911,3535.82,3,7,6,38.26,4,13607.5,0,1,8856.0
7912,1123.64,2,4,7,61.97,2,36994.0,0,0,0.0
7913,2037.81,1,9,10,68.18,2,52109.85915,0,0,0.0
7914,721.45,7,10,2,80.31,1,15460.34483,0,0,4680.0
7915,1309.84,6,4,2,64.18,2,25037.93103,0,0,0.0
7916,975.01,1,4,9,80.79,1,48699.0,0,0,6264.0
7917,924.22,1,9,7,73.49,1,30216.0,0,0,6600.0
7918,1034.63,5,6,7,70.66,1,32636.0,0,0,5160.0
7919,2453.99,2,7,6,53.41,3,31280.0,0,0,0.0
7920,696.7,6,6,3,75.51,1,26144.82759,0,0,4128.0
7921,856.62,7,6,5,70.22,1,47918.96552,0,0,0.0
7922,1073.34,1,8,9,68.23,2,37429.0,0,0,22800.0
7923,1158.61,1,9,3,70.24,1,9648.0,0,0,4784.0
7924,1319.43,1,8,10,68.81,1,59233.0,0,0,7008.0
7925,1598.52,5,6,2,47.76,3,15390.0,0,1,0.0
7926,1115.51,4,8,3,77.07,1,14580.83333,0,0,2990.0
7927,1038.12,1,2,5,65.79,2,23944.0,0,0,5160.0
7928,1039.43,2,8,3,72.64,1,9793.185352,0,0,6346.814648
7929,1746.21,6,2,2,61.64,2,0.0,1,1,7650.0
7930,1239.71,7,10,5,64.2,2,50722.41379,0,0,0.0
7931,1078.48,7,9,4,66.18,2,33503.44828,0,0,4680.0
7932,1564.88,3,7,3,68.72,1,5807.142857,1,0,10400.0
7933,1202.44,3,1,7,75.51,1,23976.05634,0,0,6000.0
7934,1143.77,1,2,10,74.74,1,40116.90141,0,0,16800.0
7935,2700.87,2,8,6,32.34,4,32709.0,0,0,0.0
7936,1498.6,5,6,8,65.38,2,33216.19718,0,0,0.0
7937,1896.42,2,2,4,58.32,2,17047.0,0,0,0.0
7938,1338.4,5,9,8,66.92,2,44344.0,0,0,0.0
7939,1617.38,7,4,1,65.03,2,2567.586207,1,1,1238.8
7940,952.83,6,5,1,70.14,1,3592.970822,1,1,3923.076923
7941,1687.5,3,2,2,58.35,2,8137.142857,0,1,4884.0
7942,2278.57,2,9,5,31.58,4,25781.0,0,0,0.0
7943,1476.61,1,6,5,59.39,2,19110.0,0,0,8100.0
7944,1914.72,3,7,7,86.27,1,15716.84783,0,0,8100.0
7945,1762.2,7,6,5,51.72,3,48824.13793,0,0,0.0
7946,2057.75,3,9,8,68.18,2,20523.45679,0,0,10800.0
7947,977.79,4,10,3,76.65,1,14296.93878,0,0,5538.0
7948,1137.46,4,5,4,68.33,2,15505.41601,0,0,4257.692308
7949,1253.02,2,7,9,73.62,1,31204.92958,0,0,5160.0
7950,736.74,6,9,6,77.04,1,37243.10345,0,0,8964.0
7951,1107.79,3,8,3,73.77,1,7046.666667,1,0,8788.0
7952,1059.58,7,7,3,66.74,2,35301.72414,0,0,0.0
7953,702.12,7,2,4,75.71,1,27436.2069,0,0,4860.0
7954,1365.33,6,2,2,55.9,2,11612.06897,0,1,6600.0
7955,1295.5,5,8,4,59.54,2,18175.0,0,0,6192.0
7956,1794.41,1,10,4,45.71,3,15381.0,0,0,8400.0
7957,1138.09,5,2,7,66.0,2,31570.0,0,0,3640.0
7958,1757.25,5,9,9,66.79,2,21573.21429,0,0,14400.0
7959,828.19,7,2,1,69.94,1,6329.310345,1,1,4212.0
7960,814.03,7,8,5,71.49,1,28496.55172,0,0,12220.0
7961,1220.27,5,6,4,63.82,2,15453.0,0,0,6600.0
7962,1333.37,3,7,6,75.3,1,15350.0,0,0,9568.0
7963,1584.06,3,2,8,66.09,2,28255.6338,0,0,6000.0
7964,1398.04,1,2,8,62.07,2,41925.0,0,0,8400.0
7965,1308.46,1,2,9,67.01,2,57303.0,0,0,0.0
7966,1056.3,6,10,1,61.25,2,9208.62069,0,1,5160.0
7967,635.33,7,4,1,77.55,1,14809.6329,0,0,3413.41292
7968,989.32,6,9,4,72.43,1,25858.62069,0,0,9540.0
7969,809.75,6,7,1,72.68,1,7572.413793,0,0,5520.0
7970,738.52,6,9,4,74.08,1,25229.31034,0,0,8160.0
7971,573.5,7,10,2,80.92,1,15586.50467,0,0,3589.82729
7972,1232.52,1,6,9,75.08,1,54963.0,0,0,9000.0
7973,1392.8,2,10,8,63.84,2,48497.0,0,0,0.0
7974,1791.65,5,6,6,55.73,2,28758.97436,0,0,8400.0
7975,1137.66,5,4,6,69.83,1,30215.0,0,0,3600.0
7976,1407.38,1,2,8,62.39,2,43563.0,0,0,6720.0
7977,1189.35,3,6,6,75.76,1,16959.87654,0,0,5616.0
7978,1451.1,1,6,6,61.48,2,30503.0,0,0,0.0
7979,1271.94,2,10,8,68.05,2,46166.0,0,0,0.0
7980,1494.66,2,4,4,61.63,2,20680.0,0,0,0.0
