,Unnamed: 0,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
10049,10049,823.45,7,8,5,70.79,1,34212.06897,0,0,5200.0,0.876512089060201
10050,10050,2399.34,5,7,8,49.17,3,37703.0,0,0,0.0,0.4174400542002142
10052,10052,1483.91,1,7,10,58.3,2,54436.0,0,0,8040.0,-0.7385400698520721
10053,10053,1828.18,1,10,7,69.44,1,22254.22535,0,0,0.0,1.027306462010576
10054,10054,1186.91,7,8,3,49.71,3,27068.96552,0,0,0.0,-0.8515620607476819
10055,10055,2056.11,1,10,6,39.86,3,20495.0,0,0,8100.0,-1.509605999497273
10056,10056,702.62,7,8,3,78.42,1,13900.0,0,0,8840.0,0.9037114097067489
10057,10057,757.51,7,7,3,65.9,2,21765.51724,0,0,4160.0,-0.19289173932809311
10059,10059,1034.2,7,2,1,69.46,1,9422.413793,0,0,4900.0,0.39549370964674074
10060,10060,942.72,7,2,3,71.12,1,19301.72414,0,0,4641.0,-1.8515506693377826
10061,10061,593.41,6,9,3,74.77,1,20592.75862,0,0,3372.2,0.6409989448035146
10063,10063,800.14,6,2,3,67.6,2,19768.96552,0,0,3640.0,-0.279827419935226
10064,10064,1240.63,7,9,2,55.98,2,15151.72414,1,0,4992.0,0.7630635812959868
10066,10066,1584.16,2,1,4,54.34,3,22095.0,0,0,0.0,-0.2936229768035862
10068,10068,1167.39,2,7,3,50.46,3,16481.0,0,0,0.0,1.1377602646717973
10069,10069,1133.64,1,9,6,55.65,2,18785.0,0,0,10740.0,0.9636988020905358
10071,10071,811.86,7,10,2,69.58,1,25834.48276,0,0,0.0,0.860992494324644
10072,10072,1484.04,3,8,6,67.34,2,4489.705882,0,0,18252.0,-0.6257123586419014
10073,10073,1744.3,3,5,8,51.39,3,25130.0,0,0,9000.0,-0.17441209326815066
10074,10074,1687.03,3,1,5,62.66,2,10030.12255,0,0,4568.55,0.4862563998809535
10075,10075,1653.22,5,4,2,44.88,3,14759.0,1,1,0.0,-0.35730994326079163
10076,10076,973.89,7,10,5,55.56,2,43350.0,0,0,0.0,-0.174315191448586
10077,10077,778.35,7,4,2,73.04,1,20256.89655,0,0,0.0,0.14803514471656157
10078,10078,888.76,7,2,2,70.29,1,18632.75862,0,0,4212.0,-0.018605372455412245
10081,10081,624.18,6,8,1,77.55,1,15293.10345,0,0,1310.0,-1.1324048907613138
10082,10082,955.03,4,2,3,73.09,1,14838.46154,0,0,3900.0,-0.5573809783347086
10083,10083,1091.82,5,8,7,62.75,2,17408.0,0,0,17400.0,-1.3896222843876749
10084,10084,1042.1,6,1,2,59.66,2,15994.82759,0,0,4056.0,0.3276273871204273
10086,10086,1360.01,6,2,2,43.43,3,14562.06897,1,1,3456.0,-2.077868285540269
10087,10087,884.63,2,8,7,76.47,1,24567.0,0,0,11440.0,1.0686098339380465
10088,10088,1327.74,3,9,2,73.34,1,9811.428571,0,0,588.0,-0.7688865834827202
10089,10089,1153.05,6,9,4,64.16,2,23920.02653,0,0,5515.384615,-0.12342594085831282
10091,10091,962.8,6,6,5,61.41,2,40118.96552,0,0,0.0,-0.280524720080635
10092,10092,1401.1,5,1,3,58.01,2,3098.591549,0,0,10920.0,0.09077732749813391
10093,10093,1352.31,1,10,9,65.47,2,52761.0,0,0,696.0,-0.18511604267016107
10094,10094,983.74,7,2,4,70.1,1,31470.68966,0,0,4004.0,1.1043964182791597
10095,10095,1098.27,3,7,5,82.5,1,10695.6044,0,0,6250.0,1.2988355474916267
10096,10096,1087.67,2,9,4,73.28,1,17341.0,0,0,1380.0,-0.8273226972248943
10097,10097,839.32,7,6,4,74.98,1,28668.96552,0,0,4680.0,1.0092050937415051
10098,10098,1045.71,1,7,1,63.87,2,5566.0,0,0,6000.0,1.7264804847105797
10099,10099,869.62,7,2,6,68.88,1,42867.24138,0,0,5096.0,1.6328805546800893
10100,10100,1465.48,5,1,7,66.37,2,22369.71831,0,0,4940.0,-0.5547606906321307
10101,10101,1083.09,2,1,6,68.87,1,27613.0,0,0,3675.0,-1.4294265189571977
10102,10102,1218.24,3,2,5,63.62,2,18068.33333,0,0,3588.0,1.4741697507607538
10103,10103,1300.94,6,5,4,47.0,3,38627.58621,0,0,0.0,-1.2002890290346657
10105,10105,1901.14,4,6,7,55.01,2,13605.88235,0,0,5681.0,0.31483396922922086
10106,10106,1215.89,3,9,7,60.81,2,16358.57143,0,0,9300.0,0.29935767430710497
10107,10107,865.11,7,8,3,72.08,1,17468.96552,0,0,6396.0,-0.031654012733955426
10108,10108,982.68,3,4,4,75.89,1,11570.0,0,0,4740.0,1.5013080765913642
10109,10109,1137.4,1,4,5,64.83,2,14599.29577,0,0,4032.0,-0.11014403316032517
10111,10111,4593.36,5,9,10,36.35,4,2695.640134,0,0,77150.63807,0.8442021959363574
10113,10113,1492.0,4,10,2,52.11,3,10496.15385,1,1,6600.0,-0.56548393003842
10114,10114,647.53,7,5,5,78.47,1,45325.86207,0,0,0.0,0.0853673044810608
10115,10115,1193.49,2,9,10,63.54,2,77729.0,0,0,1512.0,0.026464750821315993
10117,10117,1079.39,1,1,3,61.49,2,12702.0,0,0,4316.0,1.001131599219706
10118,10118,1269.66,1,10,8,69.19,1,23669.71831,0,0,6012.0,0.5097078425759275
10119,10119,949.37,4,1,1,75.79,1,7319.384615,1,0,3904.615385,0.7697930799327904
10121,10121,801.22,4,9,4,77.23,1,13553.0,0,0,6968.0,0.7163073314733516
10122,10122,1211.54,2,4,3,66.0,2,10470.0,0,0,5760.0,0.38044331492229483
10124,10124,852.38,6,9,2,67.06,2,16039.65517,0,0,2400.0,-0.8839518206947196
10125,10125,720.98,7,9,4,65.67,2,28658.62069,0,0,5100.0,-0.31624624152136793
10127,10127,1661.51,2,9,10,59.89,2,44882.39437,0,0,7200.0,-0.8836464494061879
10128,10128,1315.51,3,5,4,63.39,2,9545.0,0,0,8555.0,0.9226623924138162
10129,10129,1599.49,3,4,5,64.54,2,11443.88889,0,0,4800.0,1.779095962602228
10130,10130,1750.42,3,8,10,51.55,3,92094.85882,0,0,22122.19766,-0.29812900640436396
10131,10131,1812.59,3,2,5,53.66,3,14490.0,0,0,5700.0,0.24850448528319438
10133,10133,515.97,7,6,1,80.69,1,12246.55172,0,0,3640.0,0.26833061000566744
10134,10134,779.11,1,10,1,85.81,1,3994.0,0,0,7072.0,-0.3687165822251934
10135,10135,1267.26,1,10,10,59.26,2,61766.0,0,0,8400.0,-2.2490006845494146
10136,10136,1144.41,2,7,4,61.88,2,5876.0,0,0,14300.0,0.3149698031869729
10137,10137,1336.58,7,7,4,47.55,3,17031.03448,0,0,9600.0,1.0863482401836546
10138,10138,1390.64,4,10,1,46.74,3,10365.38462,1,1,0.0,-2.8287671099894287
10140,10140,2274.36,2,9,10,49.61,3,50060.56338,0,0,792.0,-0.12866462156693675
10141,10141,1097.13,1,2,6,71.14,1,27487.0,0,0,3000.0,-0.5305809345645166
10142,10142,1960.61,7,6,1,21.83,4,17629.31034,1,1,0.0,1.12128922717711
10143,10143,3578.33,7,8,2,1.0,5,7896.551724,1,1,9048.0,0.79657548762462
10144,10144,920.2,1,6,6,78.02,1,23703.0,0,0,7800.0,0.9178059931714497
10145,10145,944.73,6,10,1,64.96,2,6377.586207,1,1,4628.0,-0.02600454725368439
10146,10146,521.61,7,7,3,81.79,1,18781.03448,0,0,4992.0,-0.4354105793356607
10147,10147,731.97,6,2,2,67.71,2,18415.51724,0,0,3900.0,-0.08584607520465662
10149,10149,1198.96,2,6,3,56.38,2,11330.7832,0,0,5031.2168,-1.427550663157692
10150,10150,876.88,6,4,1,67.02,2,5984.482759,0,1,4560.0,2.777082128546539
10151,10151,1026.6,2,4,7,70.41,1,33631.0,0,0,0.0,0.7146848578002828
10152,10152,725.62,6,4,2,70.44,1,13531.03448,0,0,4800.0,0.25899846119037667
10153,10153,845.78,2,10,6,77.95,1,27968.0,0,0,0.0,1.3361178988139977
10155,10155,1237.48,2,9,6,68.71,1,16338.02817,0,0,6240.0,1.2925402174949363
10156,10156,878.3,7,9,1,63.69,2,19046.55172,0,0,0.0,-0.6995178811725673
10157,10157,1447.77,1,2,8,66.89,2,21315.21739,0,0,4320.0,1.5527498326664335
10160,10160,1414.68,3,10,8,65.91,2,29171.66667,0,0,5280.0,-1.6505802833197734
10161,10161,1845.59,1,5,2,57.65,2,7687.323944,1,1,4100.0,-0.7001398830804157
10164,10164,1238.32,3,5,4,68.01,2,10890.84507,0,0,4320.0,1.702590328001054
10166,10166,1513.61,7,6,1,43.23,3,12401.72414,1,1,0.0,-0.6015669677060526
10170,10170,1217.41,1,6,5,59.94,2,16364.0,0,0,8100.0,0.3944203430998775
10171,10171,1442.34,5,8,7,49.93,3,33168.0,0,0,0.0,-0.1825197993847407
10172,10172,1257.59,4,4,3,72.6,1,9409.859155,0,0,3952.0,0.38460432145865303
10173,10173,1373.72,1,9,6,60.88,2,23836.0,0,0,4784.0,-0.17557850370372452
10174,10174,1107.27,6,10,3,65.21,2,14594.82759,1,0,7332.0,0.14320034818197724
10175,10175,1121.49,1,8,6,71.53,1,22313.0,0,0,5400.0,-0.17087338139681446
10179,10179,759.25,6,7,1,77.74,1,13427.58621,0,0,0.0,-0.8173451815272279
10181,10181,1139.27,1,9,7,66.19,2,11618.0,0,0,24156.0,-0.6326586182290123
10182,10182,753.84,4,8,6,81.88,1,6330.612245,0,0,23100.0,-1.0314378621278892
10183,10183,1326.96,7,9,4,55.1,2,25362.06897,0,0,6336.0,-1.1525063719112156
10184,10184,2206.38,3,9,8,59.71,2,17880.24691,0,0,15840.0,-0.4617226191849174
10185,10185,1104.86,2,8,4,55.57,2,14137.0,0,0,6360.0,-0.18215577312426587
10186,10186,644.96,7,10,2,75.72,1,13972.41379,0,0,4160.0,-0.032602359644983536
10187,10187,967.77,7,5,2,64.32,2,13737.93103,0,0,5564.0,2.4465876807990936
10188,10188,816.64,6,1,2,72.63,1,14072.41379,0,0,3900.0,0.23845120930615743
10189,10189,1106.08,3,7,8,72.83,1,22869.28571,0,0,11700.0,-0.5211681943234988
10190,10190,1009.28,7,10,1,69.22,1,18343.10345,0,0,0.0,0.8349915343887685
10191,10191,1441.78,1,9,8,56.24,2,42538.0,0,0,0.0,1.6356949262921006
10192,10192,1057.4,7,5,2,61.37,2,11641.37931,1,0,5980.0,-1.687512469465775
10193,10193,831.7,6,8,2,67.31,2,15115.51724,0,0,5388.0,-1.2279297616759053
10194,10194,1520.7,3,2,4,62.87,2,11505.55556,0,0,0.0,0.0024929112299418117
10196,10196,488.25,7,9,4,84.25,1,21593.10345,0,0,9348.0,-0.4829832720297211
10198,10198,794.56,2,7,8,80.77,1,42543.0,0,0,0.0,-0.570598925344483
10199,10199,432.21,7,10,3,86.9,1,21593.10345,0,0,5304.0,-1.6334788804185822
10202,10202,1306.08,4,1,3,59.81,2,11325.0,0,0,5040.0,-0.2714233263650502
10203,10203,1305.04,4,7,3,53.06,3,16770.0,0,0,0.0,-0.48860204419269304
10204,10204,1149.63,4,9,8,66.53,2,24760.83333,0,0,7800.0,0.9764984065089786
10206,10206,1253.34,7,2,1,63.36,2,15005.17241,1,1,0.0,1.9218043667019364
10207,10207,1113.2,1,4,1,65.72,2,5250.0,1,1,4368.0,0.4410716569909994
10208,10208,1087.91,4,9,4,72.69,1,12143.87755,0,0,7200.0,-0.6380209170452585
10209,10209,1611.06,3,9,5,61.28,2,10503.2967,0,0,7072.0,0.41939402224967265
10210,10210,1507.71,3,4,5,70.23,1,15766.42857,0,0,4450.0,0.1899666626432405
10211,10211,676.17,6,6,2,77.16,1,13027.58621,0,0,4420.0,-0.8930998912082567
10212,10212,1312.13,7,6,2,53.73,3,22296.55172,0,1,0.0,-1.3934617054495466
10213,10213,978.34,4,7,3,70.96,1,11802.04082,0,0,4950.0,0.48537262250706775
10215,10215,684.23,1,4,1,79.49,1,-4825.0,1,1,4100.0,0.5923945256494328
10216,10216,1851.07,3,6,7,53.1,3,11576.78571,0,0,6240.0,-0.4792632934534629
10218,10218,886.73,3,2,8,72.06,1,29019.16667,0,0,6000.0,-0.6212499089413096
10219,10219,1492.37,1,7,6,60.19,2,20983.80282,0,0,0.0,-0.47625057707240653
10220,10220,890.68,6,2,3,63.24,2,19386.2069,0,0,5512.0,-1.9028183435262596
10221,10221,808.15,2,5,5,73.39,1,19941.0,0,0,3536.0,-0.3564209501239172
10222,10222,986.57,3,9,3,72.96,1,7728.571429,0,0,5928.0,1.19008365411232
10223,10223,1808.83,4,9,8,71.05,1,12317.74194,0,0,6900.0,-1.411124069655049
10224,10224,2129.79,5,10,9,55.97,2,17766.31944,0,0,0.0,0.7777595076974623
10225,10225,1034.71,4,8,4,70.03,1,16684.6812,0,0,5693.3188,-0.1491613569921266
10226,10226,674.63,7,8,4,71.89,1,27001.72414,0,0,4420.0,-0.38632725946183344
10227,10227,737.03,6,2,2,71.19,1,15075.86207,0,0,3792.0,0.8345990093713433
10229,10229,867.3,7,6,1,68.68,1,10739.65517,1,0,5096.0,0.166296442849828
10231,10231,1018.41,1,10,2,76.89,1,8228.0,1,0,4680.0,0.7555291547516327
10232,10232,2011.85,4,4,7,44.31,3,23055.08475,0,0,5400.0,-0.3758512384252849
10233,10233,3140.43,5,9,10,31.58,4,11594.69027,0,0,33600.0,-0.12212734527763043
10234,10234,1521.08,3,1,5,68.75,1,11657.5,0,0,5460.0,0.1542087585574993
10235,10235,1358.09,3,5,4,64.08,2,11506.42857,0,0,5676.0,-1.1462815401204367
10236,10236,1103.64,4,8,6,65.43,2,11857.43543,0,0,5693.3188,-0.22182615790526997
10237,10237,507.38,6,7,7,78.9,1,57558.62069,0,0,0.0,-0.6887774621276449
10238,10238,2084.02,3,8,6,41.83,3,14683.57143,0,0,10372.0,-0.4126440415685594
10239,10239,1046.06,4,1,4,68.72,1,23789.74359,0,0,3480.0,1.1843137700212998
10240,10240,1047.0,1,9,6,66.18,2,21355.0,0,0,6110.0,0.8997627189642481
10241,10241,1868.52,3,8,10,56.03,2,100000.0,0,0,19642.35086,-0.7389756934005206
10243,10243,1100.45,6,10,3,49.37,3,20800.0,0,0,6240.0,-0.37613931259806965
10244,10244,1124.4,4,4,5,77.76,1,7934.567901,0,0,10236.0,0.7897621967342242
10245,10245,1517.23,2,1,7,62.51,2,36426.0,0,0,0.0,-0.8735327773161735
10247,10247,2180.7,1,10,10,74.87,1,34153.80435,0,0,5940.0,2.700769860524261
10248,10248,1183.45,1,7,8,63.78,2,34011.0,0,0,9000.0,0.5964564107561477
10249,10249,818.6,7,4,4,63.82,2,28398.27586,0,0,3800.0,-0.5921006140552187
10250,10250,1388.29,1,2,8,69.94,1,22959.23913,0,0,0.0,1.3471389886320555
10252,10252,1119.58,3,10,6,78.1,1,12912.14286,0,0,10800.0,0.38374317439523087
10253,10253,2292.84,2,7,7,53.06,3,31593.0,0,0,0.0,-1.3295871379648125
10255,10255,2177.56,2,7,7,57.64,2,35218.0,0,0,0.0,-1.277796716822611
10256,10256,1201.03,2,9,4,61.84,2,20271.0,0,0,0.0,0.3471345293878357
10258,10258,1316.82,1,7,7,60.98,2,30055.0,0,0,4800.0,-1.244759983636636
10261,10261,969.79,3,10,2,77.47,1,7555.833333,0,0,5356.0,0.2407846849393428
10262,10262,1179.95,3,10,9,66.57,2,30827.5,0,0,10680.0,0.4267967216073963
10263,10263,650.29,6,1,3,80.98,1,23593.10345,0,0,4732.0,0.8726599434930103
10265,10265,942.2,5,7,9,74.51,1,34176.28205,0,0,5154.461538,0.2196674399282975
10266,10266,1422.96,3,4,4,63.9,2,12413.57143,0,0,4296.0,0.6231097252512794
10267,10267,892.61,4,10,3,69.71,1,10051.28205,0,0,7964.0,0.9409657421006551
10268,10268,1372.08,3,4,6,68.23,2,10902.83168,0,0,5360.28,-0.013231334584047984
10269,10269,1975.24,7,4,4,33.39,4,33284.48276,0,1,0.0,0.01810008432248713
10271,10271,2272.37,3,2,10,62.28,2,35633.75,0,0,13200.0,-1.3391845423098596
10272,10272,1060.75,4,2,2,68.89,1,10496.15385,1,0,4732.0,-0.5494169015488655
10273,10273,971.81,6,7,10,69.84,1,100000.0,0,0,18192.0,1.9550871394258575
10274,10274,955.72,7,9,5,59.06,2,39115.51724,0,0,0.0,-0.27475398275236146
10277,10277,1365.06,3,9,4,57.25,2,12697.5,0,0,6000.0,-0.5894873170040383
10278,10278,1028.12,1,4,7,68.43,2,19018.0,0,0,14400.0,1.5035079321890796
10279,10279,612.04,7,5,5,75.85,1,32194.82759,0,0,5160.0,0.8103354376973563
10280,10280,701.44,1,8,4,57.28,2,-1483.0,0,0,20400.0,0.4446686199581338
10282,10282,1757.39,4,5,3,47.0,3,8721.830986,0,1,5100.0,-1.005372143580409
10284,10284,1235.02,3,2,7,71.75,1,18585.0,0,0,6600.0,-2.0452443907167934
10285,10285,888.21,1,10,10,77.87,1,53730.0,0,0,12144.0,-1.1805530445287988
10286,10286,1609.53,3,8,8,48.56,3,22713.33333,0,0,17508.0,0.23635945279393944
10287,10287,1135.28,2,2,3,69.82,1,9440.140845,0,0,4589.0,0.404958260688126
10288,10288,2322.03,3,7,9,56.71,2,16810.56911,0,0,5356.0,1.9736711100270907
10289,10289,871.7,6,10,1,64.3,2,10034.48276,1,0,3952.0,-0.39311401097559484
10291,10291,1282.19,5,2,2,68.95,1,9552.0,1,0,5096.0,-0.0698168483909444
10293,10293,1857.05,4,7,7,45.24,3,22736.73469,0,0,9780.0,0.5163414299965564
10294,10294,778.62,7,10,2,69.28,1,13944.82759,0,0,4459.0,0.27166215746503086
10295,10295,757.13,6,4,1,76.1,1,2493.103448,1,1,5252.0,-1.079180685029538
10296,10296,1794.07,1,8,9,55.87,2,31704.22535,0,0,6600.0,0.6078214535698042
10297,10297,1619.88,2,9,9,52.09,3,34252.11268,0,0,0.0,-1.3010816270916974
10298,10298,962.71,6,6,3,63.87,2,17734.48276,0,0,5100.0,1.8438377404426078
10300,10300,728.6,2,2,4,82.14,1,14050.0,0,0,6240.0,1.1973261629199918
10301,10301,1137.34,4,8,4,63.47,2,10701.66667,0,0,5980.0,1.70509709754018
10302,10302,1164.22,2,1,1,70.7,1,6700.0,1,1,4420.0,0.27237565677104175
10303,10303,2211.13,3,4,10,49.93,3,65907.14286,0,0,6060.0,-1.8364547563481974
10304,10304,1399.41,3,8,5,65.18,2,8914.705882,0,0,7440.0,0.30104952275604857
10305,10305,1427.96,3,9,10,69.64,1,30044.56522,0,0,8184.0,-0.7112370382026331
10306,10306,1396.07,2,2,1,32.31,4,11219.0,1,1,0.0,-0.6085561792247673
10307,10307,1512.75,3,5,6,64.82,2,11586.76471,0,0,6780.0,-0.5688024838135716
10308,10308,2341.16,6,5,5,7.48,5,36950.0,0,0,5400.0,-0.9431178768899469
10309,10309,1315.93,4,2,2,59.85,2,10496.15385,1,1,4264.0,-0.06622810003584298
10310,10310,570.28,7,4,4,85.1,1,25003.44828,0,0,4472.0,0.7847506090828216
10312,10312,1223.67,3,1,2,71.2,1,8187.5,1,0,4650.0,-0.7654051441282589
10313,10313,1071.9,6,8,8,56.96,2,38534.48276,0,0,18600.0,-1.518800091819641
10316,10316,975.84,5,1,4,73.47,1,15683.0,0,0,3264.0,0.14207516068189424
10317,10317,1218.4,4,4,7,65.61,2,17621.60494,0,0,4264.0,0.6884375005384032
10318,10318,1804.85,3,9,9,63.06,2,26147.14286,0,0,9240.0,-0.022063657569388582
10319,10319,868.02,6,2,7,63.95,2,44400.0,0,0,10104.0,-0.8163624545111102
10320,10320,787.41,1,2,6,73.58,1,22115.0,0,0,4836.0,-0.7276833505703397
10321,10321,1466.51,4,10,2,60.64,2,8985.714286,1,1,5460.0,-0.4797684487652705
10323,10323,720.13,1,7,9,74.45,1,44447.0,0,0,3840.0,0.2969799275616556
10325,10325,1262.56,3,9,10,70.45,1,34342.3913,0,0,10080.0,1.187084673294715
10328,10328,999.08,3,9,5,68.86,1,16355.83333,0,0,5520.0,0.026505636319305206
10329,10329,743.12,7,2,2,79.79,1,14800.0,0,0,4004.0,-0.08346520845893766
10330,10330,1262.06,3,9,2,70.04,1,5016.428571,0,1,5400.0,-0.1479699812448768
10331,10331,1154.85,2,8,3,58.88,2,11221.30769,0,0,5427.692308,-1.7619381362253883
10332,10332,1409.21,3,6,10,71.09,1,37828.75,0,0,6084.0,1.2473818160805952
10334,10334,2027.79,2,8,2,35.21,4,12581.0,1,1,0.0,-0.4381490501408493
10335,10335,794.82,7,9,4,69.86,1,25762.06897,0,0,4316.0,-0.2982356606119823
10336,10336,1026.48,5,7,6,62.61,2,22357.0,0,0,5564.0,0.5197713348007429
10337,10337,1538.88,4,10,3,57.23,2,11736.66667,0,0,4320.0,0.29623204029518235
10338,10338,912.48,2,9,4,69.79,1,10923.0,0,0,7800.0,-0.05856157958303054
10339,10339,1488.85,3,6,5,65.73,2,12351.25,0,0,4450.0,-0.38354859626016946
10340,10340,1032.57,1,7,7,70.27,1,28335.0,0,0,8556.0,-1.0344126761146195
10342,10342,2169.6,2,5,3,40.84,3,10830.2487,1,1,5630.7513,-0.5664391408571618
10343,10343,1758.69,2,10,10,52.93,3,100000.0,0,0,0.0,0.11287013148738495
10344,10344,882.51,2,2,6,76.2,1,29729.0,0,0,0.0,0.36618953426271206
10345,10345,1195.42,1,9,5,70.68,1,20827.0,0,0,4992.0,1.5743472984085114
10346,10346,1183.35,4,9,3,63.31,2,11807.14286,1,0,5564.0,0.6001063267730901
10347,10347,1398.86,3,10,7,69.14,1,19039.28974,0,0,5456.208572,0.05465407833208417
10349,10349,1106.75,6,10,1,56.34,2,-7727.586207,1,1,4032.0,1.2318721862419764
10350,10350,472.8,7,9,1,87.45,1,9183.793103,0,0,3302.4,-0.92769142901072
10351,10351,1134.32,1,10,10,66.04,2,49936.0,0,0,13200.0,1.13262648895359
10352,10352,1450.77,5,8,5,73.07,1,-6782.300885,0,0,41592.0,-0.4168113229437157
10353,10353,1056.38,6,10,2,47.31,3,14713.7931,0,0,4200.0,-0.9465072878352302
10354,10354,2397.53,3,7,10,46.32,3,58942.85714,0,0,7200.0,-0.28541031504696224
10355,10355,2090.2,6,4,9,29.41,4,72510.34483,0,0,5100.0,-3.28369412817704
10356,10356,1307.81,3,4,7,65.44,2,27572.5,0,0,0.0,0.38956818236985236
10357,10357,669.29,6,2,2,81.54,1,19175.86207,0,0,3650.0,1.2808416560899483
10358,10358,2343.8,1,6,8,11.36,5,31621.0,0,0,7140.0,1.297846654672808
10359,10359,1023.89,7,9,1,54.11,3,19746.55172,0,0,0.0,0.31637516586888814
10360,10360,1029.6,6,2,4,62.31,2,27224.13793,0,0,3444.0,0.5749266303642528
10361,10361,891.15,6,4,2,67.12,2,14893.10345,1,0,3484.0,-0.3273289774346291
10363,10363,893.03,1,2,2,74.83,1,7859.0,0,0,3960.0,-0.06673425762039585
10366,10366,1775.87,4,2,7,67.43,2,15039.21569,0,0,4888.0,0.5879652875017881
10367,10367,929.66,6,2,3,69.57,1,18648.27586,0,0,4368.0,-0.7456388528125688
10368,10368,785.95,1,2,5,72.91,1,19558.0,0,0,3516.0,0.7772105616558573
10369,10369,2155.33,5,5,9,77.62,1,14209.4697,0,0,8400.0,-0.4335107281417752
10370,10370,1433.38,1,5,10,71.75,1,100000.0,0,0,0.0,0.9040480374841994
10371,10371,781.15,2,9,4,80.06,1,17466.0,0,0,4316.0,-0.41932625321142897
10373,10373,1101.02,4,10,4,73.19,1,9730.28169,0,0,5564.0,-1.7861304222354164
10374,10374,1793.72,2,7,9,67.79,2,58216.0,0,0,0.0,1.001767032485863
10375,10375,1159.57,6,1,2,41.81,3,10784.48276,0,0,5400.0,-0.49557457297631097
10377,10377,979.9,4,4,4,66.98,2,15268.0,0,0,4800.0,-0.3110344428491041
10379,10379,856.09,7,2,3,70.85,1,18201.72414,0,0,5148.0,0.6084651923852153
10380,10380,870.99,7,1,8,69.07,1,74300.0,0,0,0.0,1.4091352136657802
10381,10381,1090.49,3,7,6,72.53,1,14095.0,0,0,7500.0,-1.6048190797570678
10382,10382,780.15,7,9,3,71.12,1,31437.93103,0,0,0.0,-0.14430198931037053
10384,10384,1288.85,1,8,10,62.87,2,59799.0,0,0,15000.0,-1.6433723341421733
10386,10386,659.78,7,8,2,68.85,1,10739.65517,1,0,7800.0,-0.2441727890068119
10387,10387,1239.56,4,2,2,61.35,2,11551.28205,1,0,5044.0,-0.3423108237179576
10388,10388,876.47,6,1,1,69.45,1,6553.448276,1,0,5700.0,0.5718810954693405
10389,10389,1110.96,3,1,3,74.69,1,11528.33333,0,0,3380.0,0.6184322570495444
10390,10390,1658.66,1,6,6,50.14,3,28670.0,0,0,0.0,0.4954997567575596
10391,10391,1268.5,7,2,1,56.92,2,9689.655172,1,1,4420.0,0.4050227847174074
10392,10392,1161.13,3,6,1,63.94,2,-866.6666667,1,1,4680.0,-0.34527743330807925
10393,10393,1119.07,7,7,3,62.97,2,31006.89655,0,0,0.0,-0.7884079267962792
10395,10395,1277.46,3,2,8,69.49,1,21058.15217,0,0,3600.0,2.719375847191709
10396,10396,1008.38,7,6,1,69.08,1,18805.17241,0,0,0.0,0.7773061120364356
10398,10398,1367.58,3,8,9,61.66,2,18735.0,0,0,21600.0,0.2988887691215907
10399,10399,647.1,7,7,1,73.72,1,10934.48276,1,0,4420.0,1.4270835055630924
10400,10400,1008.92,4,9,3,70.41,1,11114.10256,0,0,9204.0,1.1530340586038392
10401,10401,804.35,6,8,4,79.44,1,18508.62069,0,0,8064.0,-0.2917788659151617
10402,10402,717.05,2,4,1,77.22,1,11228.0,0,0,0.0,1.2575224762118575
10403,10403,760.22,7,9,4,73.39,1,27698.27586,0,0,6240.0,1.7274520384849226
10405,10405,896.03,6,8,4,63.24,2,25177.58621,0,0,6240.0,1.7342962551550132
10407,10407,1007.06,3,9,5,71.97,1,16434.55128,0,0,3461.538462,-0.7561852583728137
10409,10409,1496.37,4,9,9,74.01,1,18030.97345,0,0,7105.0,-1.3596667130443731
10410,10410,1756.24,3,6,10,70.31,1,32095.93496,0,0,7884.0,-2.241946187482072
10411,10411,1273.12,3,1,5,63.19,2,13734.50704,0,0,5000.0,0.6664563894690843
10412,10412,1398.54,3,7,7,66.68,2,14745.6044,0,0,5096.0,-1.2277252098275409
10413,10413,932.02,4,9,5,72.98,1,14475.5102,0,0,9000.0,1.0174993282924625
10414,10414,1571.26,1,5,9,63.84,2,33186.61972,0,0,0.0,-1.3128332844817479
10415,10415,1781.88,1,2,8,59.3,2,42714.0,0,0,0.0,-0.14897493832583195
10417,10417,1080.87,6,8,5,46.28,3,23420.68966,0,0,10972.0,0.8203488998349951
10418,10418,819.84,2,4,6,75.41,1,26747.0,0,0,3950.0,-0.07916932607088627
10420,10420,1216.41,2,9,4,59.24,2,21357.0,0,0,0.0,1.3252466417076196
10421,10421,807.5,3,9,7,80.86,1,20928.33333,0,0,10682.0,0.5710736908252119
10422,10422,666.23,7,6,2,76.54,1,16393.10345,0,0,5200.0,-0.04189445410159382
10423,10423,1280.97,2,5,9,67.55,2,46708.0,0,0,0.0,-0.5661917663730883
10424,10424,1087.43,3,5,6,71.89,1,14941.42857,0,0,7500.0,0.3840154054006602
10425,10425,951.73,6,6,3,67.49,2,19417.24138,0,0,6000.0,-0.0463775994295676
10426,10426,1137.93,1,2,8,69.86,1,41742.0,0,0,0.0,-2.3854889496214216
10427,10427,806.0,4,10,2,79.98,1,10496.15385,0,0,4940.0,-0.4269151219667456
10428,10428,1938.75,5,10,10,66.76,2,26766.84783,0,0,16800.0,0.26170097744404974
10429,10429,992.17,7,4,2,62.72,2,16362.06897,0,0,4160.0,-1.719759368301371
