,Unnamed: 0,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
6904,6904,930.52,7,7,1,61.45,2,13479.31034,0,1,0.0,-1.9178649980049818
6906,6906,924.09,4,2,4,68.81,1,18055.10204,0,0,3850.0,-1.1279759821235265
6907,6907,745.12,7,2,5,68.23,2,35967.24138,0,0,3408.0,1.2823707674367437
6908,6908,1944.9,3,6,6,51.45,3,13808.24923,0,0,11675.45108,0.21713600100961
6909,6909,737.21,6,1,3,67.25,2,20398.27586,0,0,4576.0,1.4228337346180793
6911,6911,1206.72,6,7,1,40.65,3,0.0,1,1,3600.0,-0.7999776102478775
6912,6912,1144.03,1,7,8,65.62,2,33662.0,0,0,7800.0,-0.5724805555107885
6913,6913,1325.62,3,1,5,69.97,1,11674.69136,0,0,4940.0,0.10160325843977304
6914,6914,675.13,2,8,6,81.68,1,22027.0,0,0,5616.0,-1.1676447932945044
6915,6915,543.04,2,10,4,77.58,1,15176.0,0,0,7500.0,-0.07978669305190846
6916,6916,1695.93,3,4,4,45.62,3,13312.5,0,0,3840.0,0.5576688489157468
6917,6917,610.04,6,7,5,74.77,1,34675.86207,0,0,6456.0,0.7310108188214469
6918,6918,978.35,7,2,3,72.4,1,23448.27586,0,0,5356.0,-0.08396726224337421
6919,6919,1084.84,3,8,8,72.09,1,20132.6087,0,0,6812.0,0.9169014771855141
6922,6922,1447.68,6,4,3,33.09,4,16363.7931,0,0,6540.0,-0.540407539446986
6923,6923,1239.32,5,5,6,65.23,2,27332.69231,0,0,4472.307692,0.28317472802098553
6924,6924,610.65,7,4,4,72.97,1,28829.31034,0,0,3432.0,-0.052374630225818994
6925,6925,1006.43,5,4,6,78.19,1,23187.0,0,0,6350.0,-0.8995801143604539
6926,6926,1521.65,5,6,8,59.38,2,23526.05634,0,0,6900.0,1.1572281200244385
6927,6927,1365.46,1,6,8,71.73,1,20711.41304,0,0,6188.0,0.7735206016020534
6928,6928,1606.39,1,6,9,45.19,3,33397.1831,0,0,3360.0,-0.16712218253793093
6929,6929,898.08,1,9,10,78.67,1,90341.0,0,0,18360.0,0.17846133255823596
6930,6930,1617.96,3,8,10,46.94,3,57518.57143,0,0,0.0,-0.38121119500986494
6931,6931,951.94,6,10,3,59.19,2,23444.82759,0,0,5400.0,-0.531311482873048
6932,6932,1085.03,2,6,7,64.12,2,35327.0,0,0,0.0,0.2863100136306961
6933,6933,1234.2,2,4,5,64.05,2,26099.0,0,0,0.0,-1.3169912299731805
6934,6934,1194.58,3,7,1,68.67,1,4337.037037,1,1,4888.0,-0.35218243517712755
6938,6938,1534.91,5,1,6,54.34,3,31997.0,0,0,0.0,0.2370168690760607
6939,6939,645.01,6,6,2,78.54,1,14089.65517,0,0,4160.0,1.5725442289160139
6940,6940,656.52,6,8,1,82.14,1,20462.06897,0,0,0.0,0.7591444488711896
6941,6941,1100.68,2,6,4,68.56,1,21068.0,0,0,0.0,0.08189756801200462
6942,6942,926.19,7,9,1,69.59,1,15991.37931,0,0,0.0,0.5402937875241698
6943,6943,766.36,6,6,1,73.45,1,7350.0,1,0,4576.0,1.6372099917656517
6945,6945,870.68,1,9,7,66.87,2,27796.0,0,0,10800.0,2.095197278490766
6946,6946,1261.31,2,4,5,72.03,1,14994.3662,0,0,3700.0,0.8644400155888783
6947,6947,966.82,7,6,1,65.45,2,5953.448276,1,1,5044.0,-0.6258474125226353
6948,6948,1411.13,3,10,10,59.25,2,37132.71605,0,0,1692.0,-0.9917684998782634
6949,6949,1246.83,2,7,5,43.38,3,20237.0,0,0,5308.0,0.7310656928804905
6950,6950,1213.98,1,8,9,74.61,1,42156.52912,0,0,17695.47088,0.6781336960832536
6951,6951,3436.65,3,9,7,66.04,2,19895.65217,0,0,0.0,0.2773568510902246
6952,6952,1237.74,4,4,2,61.5,2,14462.82051,0,0,3900.0,2.726636818353209
6953,6953,927.98,3,9,6,70.88,1,14900.83333,0,0,10500.0,-0.16507270850555153
6954,6954,828.49,6,8,10,57.62,2,82365.51724,0,0,16968.0,-1.2817191608173477
6955,6955,2519.3,3,9,9,18.99,5,31549.16667,0,0,20400.0,-1.236901890165185
6956,6956,1706.4,3,10,6,54.86,2,13411.25,0,0,7332.0,-0.6677080491444418
6958,6958,1026.46,5,6,3,68.33,2,17101.28205,0,0,4800.0,-0.4478544977914229
6961,6961,998.18,5,9,3,73.5,1,8475.308642,0,0,4056.0,-0.31117190042582105
6964,6964,807.22,7,9,2,65.11,2,25755.17241,0,0,0.0,-1.8810964866163953
6965,6965,622.56,6,4,1,73.44,1,11175.86207,0,0,3000.0,0.7168567256156706
6966,6966,935.0,4,4,2,73.8,1,14426.92308,0,0,4596.0,0.5601917727090323
6967,6967,972.8,5,4,4,81.76,1,17330.0,0,0,5200.0,-0.7225841436046238
6968,6968,2159.26,3,4,8,41.27,3,16504.87805,0,0,0.0,-0.7401887447931462
6969,6969,1033.71,7,7,3,48.76,3,32689.65517,0,0,0.0,0.33130519106824957
6971,6971,1824.59,1,8,7,51.65,3,13329.57746,0,0,18000.0,-1.2977039347630477
6972,6972,884.95,7,5,5,76.65,1,47412.06897,0,0,0.0,0.8826519507354902
6974,6974,997.04,7,10,9,61.36,2,83177.58621,0,0,0.0,1.1470677161087228
6975,6975,1184.5,3,6,9,66.0,2,36573.45679,0,0,0.0,0.13135751316874478
6976,6976,1312.6,1,8,10,62.42,2,46525.0,0,0,18000.0,-0.48211956315771354
6977,6977,1166.9,3,10,5,72.33,1,11372.14286,0,0,10500.0,-0.10992527502817062
6978,6978,1567.57,2,8,7,57.5,2,36393.0,0,0,0.0,-1.1225647401352268
6980,6980,1450.11,3,10,3,61.01,2,6397.282609,1,0,5635.0,-1.674437241766957
6981,6981,524.72,7,4,2,74.23,1,20562.06897,0,0,3456.0,0.4545721260297758
6982,6982,985.36,2,5,3,57.2,2,12710.0,0,0,5395.0,0.24742069215352433
6984,6984,979.7,6,6,1,64.29,2,9632.758621,1,0,4312.0,-1.3285254097746118
6985,6985,1689.53,1,9,10,75.17,1,42332.06522,0,0,21600.0,-0.8355884428188336
6986,6986,1036.5,6,10,1,67.44,2,13158.62069,0,0,4548.0,1.036546127180118
6987,6987,1472.88,6,4,2,50.7,3,19244.82759,0,0,4320.0,0.1483454645628919
6988,6988,592.91,7,5,2,73.34,1,22658.62069,0,0,0.0,-1.0765441205297945
6989,6989,1280.76,4,4,3,66.68,2,10371.73913,0,0,4628.0,1.0399987093532517
6990,6990,1462.89,3,4,6,67.43,2,17399.375,0,0,4212.0,-0.07090469763359705
6992,6992,987.8,2,5,3,79.3,1,13568.30986,0,0,0.0,-1.3723596049177753
6993,6993,1068.73,1,9,8,60.8,2,30985.0,0,0,11880.0,0.46179226332859064
6994,6994,900.18,7,2,1,63.53,2,17825.86207,0,0,1320.0,-0.599913694992672
6996,6996,875.96,5,8,8,67.21,2,29141.6822,0,0,16217.3178,1.8348413832383128
6997,6997,813.21,5,2,4,80.14,1,17020.0,0,0,5148.0,0.8538599012978924
6999,6999,733.94,7,4,1,72.2,1,8860.344828,0,0,4615.0,1.5227097287603926
7000,7000,1013.02,5,7,7,67.12,2,19958.4507,0,0,7440.0,-0.8721624077319139
7001,7001,1142.34,1,7,4,64.85,2,11452.8169,0,0,4050.0,0.4533842943867743
7002,7002,931.96,4,4,3,64.21,2,17419.23077,0,0,5564.0,-1.806610400720445
7003,7003,1425.53,3,7,7,61.59,2,23230.0,0,0,5040.0,0.031226917324840706
7004,7004,1202.02,3,8,5,57.21,2,12854.16667,0,0,11880.0,1.5343372341746322
7006,7006,671.68,6,8,1,68.7,1,3812.068966,1,1,2600.0,0.09262253214822362
7007,7007,591.19,6,2,1,75.75,1,11667.24138,0,0,5184.0,0.7443510325273885
7008,7008,994.6,6,2,3,63.7,2,25713.7931,0,0,4420.0,0.635908036726297
7009,7009,756.09,6,8,3,66.67,2,31693.10345,0,0,0.0,0.1961680239391877
7012,7012,822.07,7,4,1,68.18,2,11310.34483,1,0,3744.0,0.44429344135712134
7013,7013,926.63,2,4,6,60.91,2,22502.0,0,0,7680.0,-1.4670004859947054
7014,7014,1403.73,2,6,3,58.08,2,11857.0,0,0,4524.0,0.20385097237215008
7016,7016,751.93,7,5,1,66.61,2,15406.89655,0,0,0.0,-0.9292683735652136
7017,7017,1111.59,7,4,2,52.82,3,17934.48276,0,0,4472.0,-0.6651939959364104
7020,7020,1010.57,7,9,1,53.79,3,9218.965517,1,1,0.0,-0.20891977752043928
7021,7021,1469.85,1,2,8,63.59,2,24554.92958,0,0,9720.0,0.9719394237755266
7022,7022,1306.73,1,6,2,59.98,2,12102.0,0,0,3192.0,-1.5770719703514415
7024,7024,1565.67,1,9,10,62.07,2,77131.0,0,0,30000.0,-0.37694266922745634
7025,7025,1525.02,5,5,7,66.11,2,7002.654867,0,0,20800.0,0.8981868716009248
7026,7026,1194.68,3,7,10,60.89,2,40379.16667,0,0,12900.0,-0.2853281027270326
7027,7027,1409.07,5,7,5,57.36,2,20637.0,0,0,4784.0,-2.6944664047068123
7028,7028,1135.32,1,2,8,67.22,2,22430.34637,0,0,1447.162672,-0.11261746997399698
7029,7029,1177.96,1,7,8,72.06,1,28841.0,0,0,10800.0,-1.710913296333059
7030,7030,880.64,6,2,2,66.21,2,18136.2069,0,0,4300.0,1.0750852665884378
7031,7031,1083.78,3,8,2,67.01,2,4742.253521,0,0,6500.0,1.010878894804495
7032,7032,1342.03,3,10,5,55.83,2,12947.14286,0,0,7632.0,0.8747743116786248
7033,7033,1282.65,5,7,10,64.03,2,79848.0,0,0,0.0,0.7633843048293725
7035,7035,780.53,7,9,3,70.45,1,16584.48276,0,0,8700.0,0.9457014011241487
7037,7037,1508.51,1,7,10,62.23,2,39656.86514,0,0,3359.484773,0.3058052470758615
7038,7038,986.97,2,5,3,65.61,2,12965.0,0,0,4628.0,-1.8075073790443084
7040,7040,1520.63,4,2,3,51.66,3,13273.07692,0,0,7280.0,-1.0172573706220476
7042,7042,1261.48,3,8,10,78.25,1,26218.69919,0,0,8700.0,-0.7066184497122895
7045,7045,694.78,7,2,1,75.18,1,5720.689655,1,0,4264.0,0.6552062252975175
7046,7046,1198.77,4,4,7,71.67,1,16593.40659,0,0,4400.0,1.318673614091472
7048,7048,796.24,3,2,4,84.67,1,14115.0,0,0,4576.0,-1.665763074639303
7049,7049,765.09,6,4,3,72.15,1,17551.72414,0,0,6108.0,-0.8478101324632783
7050,7050,678.7,7,10,2,75.32,1,15536.2069,0,0,3350.0,0.19614838527915457
7051,7051,623.01,6,8,5,78.15,1,20889.7969,0,0,14114.9178,-1.797220774586856
7053,7053,1564.89,3,8,1,66.64,2,0.0,1,1,20280.0,0.40894139015974396
7054,7054,1241.96,3,2,5,61.76,2,16565.83333,0,0,6096.0,-0.023436900897827406
7056,7056,1084.08,1,4,10,67.53,2,66071.0,0,0,660.0,0.7980728113949868
7057,7057,859.33,7,5,5,68.38,2,43906.89655,0,0,0.0,-1.615343555265731
7058,7058,1808.47,1,7,6,38.67,3,18963.0,0,0,12000.0,-1.7188311180419578
7059,7059,1102.89,7,4,3,61.27,2,30081.03448,0,0,0.0,-1.2558360668684088
7060,7060,1231.41,1,4,3,57.88,2,13531.0,0,0,2868.0,-1.0224477572987798
7061,7061,907.31,1,4,2,76.28,1,11476.0,0,0,4212.0,0.189605707852417
7062,7062,1060.2,4,5,7,74.81,1,21143.33333,0,0,7436.0,0.41066219043957203
7064,7064,702.33,6,7,3,68.56,1,23910.34483,0,0,4440.0,-2.5398635589242837
7065,7065,6808.32,3,9,10,31.14,4,46472.85714,1,1,0.0,2.9256244743062023
7068,7068,1096.64,4,10,6,69.98,1,17838.02817,0,0,5880.0,0.155921138778186
7069,7069,1503.71,2,7,9,67.85,2,32289.67391,0,0,0.0,-0.32249464594623656
7070,7070,1113.76,2,9,6,71.14,1,31139.0,0,0,0.0,1.1119758358045286
7073,7073,671.08,6,7,4,73.78,1,28539.65517,0,0,4200.0,2.079510740469233
7074,7074,3314.95,3,7,5,37.38,4,11404.34783,1,1,6000.0,-0.48075692597552694
7076,7076,1660.18,3,6,6,74.4,1,12137.0,0,0,5200.0,-0.5732888829702578
7078,7078,1501.07,4,4,3,60.71,2,23491.02564,0,0,0.0,-1.0890925836557575
7079,7079,671.42,7,5,1,75.47,1,16034.48276,0,0,0.0,0.08437621802726751
7080,7080,1636.01,3,4,6,58.54,2,15375.30864,0,0,4800.0,0.6699937150780585
7081,7081,1021.53,2,6,3,66.68,2,13857.0,0,0,5512.0,-1.0959861552471912
7082,7082,1737.09,2,4,6,66.72,2,29528.0,0,0,0.0,-0.5593486280241531
7084,7084,2393.79,3,10,10,60.36,2,37445.0,0,0,18000.0,1.3506593171897918
7085,7085,1153.7,2,4,3,60.86,2,16411.0,0,0,0.0,0.10940720326070827
7086,7086,999.43,7,7,9,68.54,1,71228.74248,0,0,7668.32936,1.743278529375138
7087,7087,1200.85,2,9,7,60.06,2,38379.0,0,0,0.0,-0.6945945726750531
7088,7088,1589.41,2,6,4,57.92,2,8571.195652,0,0,5000.0,1.5901024231197087
7089,7089,995.71,7,9,3,55.88,2,28953.44828,0,0,0.0,-0.5406736797471334
7090,7090,588.42,2,7,6,86.33,1,27859.0,0,0,0.0,-2.1062014060947143
7091,7091,677.43,7,7,4,76.53,1,28860.34483,0,0,5304.0,-0.9528165055152614
7092,7092,871.73,7,7,2,65.07,2,18223.34218,0,0,4938.461538,-0.4475562235634408
7093,7093,1266.86,2,4,1,53.74,3,6791.11043,0,1,4652.88957,0.39755726550954773
7094,7094,2420.78,1,9,10,40.05,3,4345.491174,0,0,74425.50883,0.3843074041289042
7095,7095,855.48,2,2,4,73.65,1,17828.0,0,0,3550.0,0.8564114113159621
7096,7096,720.23,6,6,1,78.19,1,9125.862069,1,0,4784.0,-0.31916505786351435
7097,7097,1215.42,3,8,2,68.68,1,3697.857143,0,0,10800.0,1.3790209188730334
7098,7098,1346.72,2,9,8,70.4,1,31661.26761,0,0,0.0,-1.1942102106491845
7099,7099,1900.67,6,9,2,13.57,5,12013.7931,1,1,6240.0,0.1988448198007246
7100,7100,996.33,4,9,2,75.12,1,6741.836735,0,0,6500.0,-0.5193070998466215
7103,7103,2499.61,3,5,7,28.95,4,22556.66667,0,0,10560.0,1.4114468063051786
7104,7104,822.15,1,9,8,72.41,1,39947.0,0,0,6600.0,0.016296268737188202
7106,7106,1162.18,2,7,2,61.89,2,15904.0,0,0,0.0,-1.3857802885663766
7108,7108,2811.56,1,9,9,55.08,2,26617.93478,0,0,12.0,-1.9817359722612857
7109,7109,782.86,6,2,1,79.58,1,0.0,1,1,5564.0,1.4389900134913374
7110,7110,1064.51,3,7,7,79.19,1,15306.875,0,0,9568.0,-1.0974062921999326
7111,7111,1492.25,2,9,10,66.64,2,69054.0,0,0,3300.0,-0.5707439840633903
7112,7112,967.43,7,10,1,61.52,2,18293.10345,0,0,0.0,-1.203137627143515
7113,7113,1571.12,3,8,10,57.14,2,33454.3956,0,0,0.0,0.1890375392917821
7114,7114,1223.7,3,4,6,64.94,2,20587.14286,0,0,3744.0,-0.07922215437409028
7115,7115,882.77,1,6,5,69.69,1,20504.0,0,0,4992.0,0.47234319952451237
7116,7116,1243.87,2,9,5,65.02,2,23403.0,0,0,0.0,1.0317870648408487
7117,7117,719.36,7,7,2,70.66,1,15758.62069,0,0,4680.0,-0.31733753784654645
7118,7118,973.45,3,8,5,81.12,1,11622.85714,0,0,8280.0,0.23827884660727514
7119,7119,753.21,7,4,2,70.01,1,19524.13793,0,0,3552.0,0.19789324862990354
7120,7120,1370.16,2,9,2,68.33,2,15641.0,0,0,0.0,0.4982328520091255
7122,7122,1114.28,3,1,8,76.07,1,18933.33333,0,0,9540.0,1.9391207672744315
7123,7123,1504.71,7,9,2,42.38,3,22908.62069,1,1,0.0,1.6553042033022372
7124,7124,571.49,7,6,3,79.43,1,20562.06897,0,0,4316.0,0.10185034936986424
7125,7125,1135.13,3,4,5,68.68,1,15359.16667,0,0,6108.0,0.6848909032330609
7127,7127,1107.05,5,10,6,60.26,2,27162.0,0,0,4850.0,1.0605869264444485
7128,7128,646.1,7,8,4,79.9,1,23620.68966,0,0,5720.0,-1.9808985557258922
7129,7129,1217.77,4,6,2,58.06,2,9681.0,0,0,5136.0,-0.4562292497721793
7131,7131,1046.4,3,8,7,73.34,1,18574.69136,0,0,6000.0,-1.356992611678132
7132,7132,950.74,3,7,5,74.85,1,17643.33333,0,0,4160.0,-0.47493957599219183
7133,7133,527.68,7,1,2,82.79,1,14631.03448,0,0,5700.0,-1.179624304155311
7134,7134,1269.05,3,2,4,63.7,2,10807.14286,0,0,4428.0,0.03456051790558409
7138,7138,863.8,7,8,4,77.74,1,23448.27586,0,0,5824.0,-0.5850967116632093
7140,7140,1122.56,2,7,4,67.9,2,16946.0,0,0,5330.0,1.1177211119342856
7142,7142,732.19,6,7,8,73.41,1,58825.86207,0,0,6984.0,0.45076936401471857
7143,7143,1094.34,3,1,3,73.19,1,7863.580247,0,0,5096.0,-0.6326604519414573
7145,7145,936.73,6,4,4,66.97,2,28950.0,0,0,3224.0,0.6707053617467279
7146,7146,944.52,6,2,1,60.55,2,4982.758621,1,1,4264.0,-1.1021598554994194
7147,7147,2767.7,3,10,9,50.95,3,23565.0,0,0,15600.0,0.9383513722211224
7148,7148,1036.03,3,7,2,74.54,1,6106.428571,1,0,7140.0,-1.5753073120784928
7149,7149,1157.6,3,6,1,65.96,2,2035.0,0,1,8100.0,0.41746841383080446
7150,7150,1332.34,5,2,9,49.67,3,26278.26087,0,0,0.0,-1.4748055741845965
7151,7151,1891.83,3,8,8,71.57,1,16733.16832,0,0,8736.0,-0.30219724167879086
7153,7153,802.42,2,1,3,73.88,1,12849.0,0,0,5616.0,0.5226816167445805
7154,7154,1344.42,3,1,5,65.35,2,13942.95775,0,0,4214.0,0.31035812845575694
7155,7155,1173.84,2,6,4,66.22,2,19514.0,0,0,0.0,0.5062359218773299
7156,7156,729.58,7,9,6,75.41,1,56205.17241,0,0,0.0,-0.138784157800873
7159,7159,1921.23,2,4,6,21.32,4,32081.0,0,0,0.0,0.5810455653173772
7160,7160,1485.69,5,2,4,53.58,3,20921.0,0,0,0.0,-1.466136009754944
7161,7161,1326.87,1,5,7,70.15,1,20864.08451,0,0,5520.0,-1.233621924521307
7162,7162,1624.41,4,9,6,59.37,2,13436.42857,0,0,11940.0,-1.3164375389488774
7164,7164,843.33,1,9,9,79.57,1,47389.0,0,0,9000.0,-0.5841667909553975
7165,7165,842.29,1,5,4,77.55,1,22743.0,0,0,0.0,0.528452558000383
7167,7167,1145.08,5,2,5,62.12,2,17831.0,0,0,7200.0,-1.3772386349356316
7168,7168,1400.86,5,5,9,56.52,2,30775.35211,0,0,5388.0,0.6545550491288651
7169,7169,925.47,7,6,1,66.77,2,4251.724138,0,1,5904.0,0.5121473536429814
7171,7171,548.06,7,6,1,78.02,1,7105.172414,1,1,0.0,-0.512716956544437
7172,7172,2281.89,4,5,4,22.3,4,8447.435897,1,1,13312.0,-0.5049611672905375
7173,7173,747.83,5,9,6,79.31,1,22806.0,0,0,7644.0,0.29785889685954964
7174,7174,1224.34,1,2,6,72.23,1,26951.6,0,0,5702.4,-1.023857743825265
7175,7175,1365.21,3,4,5,57.58,2,15520.18054,0,0,3152.747249,2.225921444443956
7176,7176,650.35,6,9,3,80.66,1,20589.65517,0,0,7072.0,-0.0898118458612399
7178,7178,976.05,1,7,7,70.75,1,28782.07692,0,0,6531.923077,1.4131471296417206
7179,7179,1261.76,4,10,6,73.32,1,20738.13559,0,0,5096.0,-0.5621478790201431
7180,7180,836.0,7,5,1,70.35,1,9070.689655,0,0,5460.0,-1.2956611833775595
7181,7181,934.24,2,7,6,74.37,1,29738.0,0,0,0.0,0.7986746650032056
7182,7182,1497.52,3,1,10,59.43,2,52356.66667,0,0,0.0,-0.0018187646462075788
7183,7183,1008.58,3,9,5,68.81,1,13834.0,0,0,8101.2,0.06956017761984319
7185,7185,968.32,6,4,3,65.79,2,24087.93103,0,0,4212.0,-0.6448142746187568
7186,7186,1076.62,2,4,1,66.79,2,8081.0,0,0,3744.0,-0.1567430737088799
7187,7187,773.59,6,5,2,67.61,2,14817.24138,0,0,4032.0,-0.8530644840900835
7188,7188,1102.61,1,2,7,65.48,2,33377.0,0,0,4800.0,0.897550761220782
7193,7193,790.03,6,7,1,73.55,1,3486.206897,1,0,6004.0,-0.013416582691961948
7194,7194,577.49,6,7,2,60.12,2,18931.84407,0,0,1334.53044,-1.1970113208201816
7195,7195,1268.56,5,8,5,67.15,2,10658.69565,0,0,6000.0,-0.4629713639174844
7198,7198,1382.32,2,9,4,56.37,2,20838.0,0,0,0.0,-1.935581458565928
7199,7199,1082.51,1,10,10,71.86,1,36500.0,0,0,0.0,2.0327295346705236
7200,7200,909.35,3,10,4,74.87,1,12919.16667,0,0,6000.0,-0.7170147633067983
7201,7201,1024.18,5,8,7,75.4,1,19507.04225,0,0,8640.0,-2.324977410931766
7203,7203,747.78,7,5,2,72.69,1,15982.75862,0,0,3800.0,1.0297715153874338
7204,7204,1116.36,5,9,8,62.22,2,34293.0,0,0,5820.0,-1.0206775375529167
7206,7206,1594.27,3,1,9,69.72,1,24757.85714,0,0,14400.0,0.28234379161447776
7207,7207,902.31,6,2,2,69.58,1,20896.55172,0,0,2448.0,1.2827475761456384
7208,7208,1402.55,3,9,9,70.44,1,32594.02174,0,0,0.0,1.2213405334320555
7209,7209,1102.6,4,9,4,70.28,1,11821.66667,0,0,5424.0,1.8806110007195436
7212,7212,1027.83,1,1,9,76.28,1,31364.08451,0,0,5904.0,-1.7720771274558023
7213,7213,845.38,7,6,2,66.06,2,14862.06897,0,0,4888.0,-0.6614284288362791
7214,7214,1864.16,3,9,9,54.23,3,23845.625,0,0,10200.0,-1.6026063034874936
7215,7215,1184.72,2,6,6,62.02,2,32462.0,0,0,0.0,-0.2444018607348443
7216,7216,680.99,6,1,2,75.81,1,18989.65517,0,0,3300.0,-1.7032374479329715
7217,7217,1154.02,7,9,10,50.52,3,100000.0,0,0,12600.0,-1.3300737491927652
7218,7218,1001.73,4,5,6,71.75,1,17380.28169,0,0,4361.0,0.22135154742900578
7219,7219,700.42,6,8,1,71.08,1,2646.551724,0,1,4800.0,0.21785032643426136
7220,7220,990.48,2,5,2,70.07,1,6849.0,0,0,6000.0,-0.12033823221412103
7221,7221,717.76,7,6,4,70.09,1,27586.6687,0,0,3824.732154,1.0473541536198594
7222,7222,1258.25,3,2,4,72.39,1,11066.42857,0,0,5500.0,0.7320176209391437
7224,7224,964.73,1,1,5,70.23,1,13702.8169,0,0,4992.0,0.2967351282939255
7225,7225,1094.4,2,2,2,66.34,2,13188.0,0,0,0.0,-1.4737659923204969
7226,7226,1219.49,4,2,3,66.7,2,12645.91837,0,0,4920.0,-0.11169074155841907
7227,7227,927.24,4,5,4,70.11,1,13580.40816,0,0,7801.2,0.6726082247110642
7228,7228,991.24,6,6,1,56.05,2,12656.55172,0,0,3025.2,-0.11230600997632204
7229,7229,1246.94,4,6,4,67.93,2,14285.59322,0,0,6400.0,-1.1649824491509442
7230,7230,651.35,6,9,2,77.92,1,14210.34483,0,0,5252.0,0.008270171341999562
7231,7231,1775.73,3,6,9,54.57,2,32190.0,0,0,4080.0,-0.027103123063420997
7232,7232,848.01,6,5,3,65.37,2,20920.68966,0,0,5280.0,0.5332915028073456
7234,7234,928.25,4,7,2,73.09,1,14087.17949,0,0,4784.0,-0.5731058983875448
7235,7235,688.18,6,7,3,70.27,1,16882.75862,0,0,7800.0,0.8351964655231311
7238,7238,1147.37,5,9,7,67.59,2,25877.46479,0,0,0.0,-0.2300641275490428
7239,7239,770.12,7,8,2,69.98,1,14631.03448,0,0,5876.0,0.41358215450398395
7240,7240,1795.26,4,4,8,62.56,2,32668.64407,0,0,5484.0,-0.5521152756980919
7241,7241,1114.3,1,9,9,68.05,2,36176.0,0,0,14160.0,-0.4606548820868746
7242,7242,3252.69,3,7,9,66.21,2,31102.74725,0,0,0.0,-1.521097210596356
7243,7243,1165.12,1,10,8,67.06,2,32899.0,0,0,7500.0,0.012362313284174104
7244,7244,1414.96,4,9,7,61.58,2,23276.66667,0,0,6840.0,1.1673734824202533
7247,7247,658.93,7,9,4,70.48,1,26882.75862,0,0,5000.0,-0.008903124433459452
7248,7248,1548.88,3,9,7,64.64,2,13242.3913,0,0,8592.0,-0.37247923281483486
7252,7252,1246.63,3,9,5,66.12,2,10259.31373,0,0,6500.0,0.937725860055066
7254,7254,1005.49,3,5,8,75.5,1,23243.57143,0,0,7800.0,-0.02569599964039712
7256,7256,991.6,4,2,2,66.36,2,13464.10256,0,0,4160.0,0.8580078435243732
7257,7257,678.48,6,8,3,78.29,1,21867.24138,0,0,6000.0,-0.6172620578142207
7258,7258,939.93,7,2,8,60.1,2,69210.34483,0,0,0.0,-0.3848253657792767
7261,7261,1249.37,1,8,4,67.2,2,13402.0,0,0,6396.0,0.06244911525531589
7262,7262,1351.71,1,4,8,66.33,2,19348.36957,0,0,7560.0,1.953487300235273
7263,7263,1388.09,3,2,6,67.58,2,14694.44444,0,0,4628.0,-1.414669377420182
7264,7264,1048.94,5,9,7,70.4,1,29728.0,0,0,4800.0,-0.30984355276846964
7265,7265,1104.22,2,10,7,75.78,1,35746.0,0,0,0.0,-1.832109973109955
7266,7266,831.23,7,2,1,62.59,2,13134.48276,0,0,3792.0,-0.781311458612377
7268,7268,766.05,6,7,1,68.26,2,3203.448276,0,0,6180.0,0.03642663412781381
7269,7269,1572.97,1,7,7,62.58,2,22802.11268,0,0,5400.0,-1.3145096210752245
7270,7270,690.87,5,8,4,77.15,1,17050.2,0,0,5545.8,2.0072781143492504
7272,7272,1320.56,3,4,5,58.97,2,16160.71429,0,0,4452.0,-0.7527343888743218
7274,7274,765.57,4,7,3,72.17,1,15911.53846,0,0,3900.0,0.7760008559627749
7275,7275,1101.48,5,9,4,70.7,1,8998.591549,0,0,7008.0,1.6300842313827124
7276,7276,916.38,1,2,7,75.45,1,28302.0,0,0,10200.0,-1.540787996803751
7277,7277,1513.17,3,5,7,57.33,2,18557.06522,0,0,3000.0,-0.563266971472027
7278,7278,787.46,6,9,2,62.82,2,17582.1889,0,0,3309.33044,0.9500047528510671
7279,7279,2055.15,5,10,9,59.05,2,22856.33803,0,0,18000.0,-0.8576007459542753
7280,7280,1416.69,1,4,9,51.86,3,29184.78261,0,0,552.0,0.7392041016811762
7282,7282,1303.27,2,5,6,61.36,2,31351.0,0,0,0.0,1.753649685867127
7283,7283,1364.5,3,1,5,65.27,2,15750.0,0,0,4320.0,-0.02535322962963372
7284,7284,1137.48,4,1,4,62.96,2,22074.35897,0,0,4800.0,-0.9732444190294693
7285,7285,967.85,1,9,7,71.48,1,26806.0,0,0,6048.0,1.5639678165011988
7286,7286,1408.44,4,5,5,33.74,4,16977.55102,0,0,8400.0,-0.12303215883005898
7287,7287,1747.94,1,4,9,50.29,3,29079.34783,0,0,6600.0,-0.4243415712885164
7288,7288,858.54,7,9,5,72.14,1,47351.72414,0,0,0.0,-0.758660770849073
7289,7289,847.1,1,8,9,70.31,1,37201.0,0,0,15000.0,-1.128187073950228
7291,7291,739.5,6,8,5,68.79,1,37506.48276,0,0,5112.24,-0.39082752342059646
7292,7292,2438.92,3,4,9,66.88,2,26339.82301,0,0,0.0,0.21487649557821054
7293,7293,2698.02,3,5,7,37.96,4,19488.02817,0,0,7200.0,1.1043170618802511
7294,7294,697.21,2,7,2,82.32,1,14856.0,0,0,0.0,-1.2672923966508096
7295,7295,1333.23,2,6,2,63.15,2,10010.0,1,0,4128.0,-0.3012382938121258
