,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1415
2633,14150021583,1,1,549.59,549.59,4272,6296.153846,0.78,0.87,1,8121,9183,1785.5,358.85,939.92,433.41,53.32,3,88,1,1,1,0,1,1,36.71,4,36.3,4,5,0,3,2,5,3,1,3,3,2,2,4,3,1,2,3,2,1,1,0,0,0,2,663
2634,14150021585,0,3,0,0,0,28178.80435,1.84,1.66,1.21,53168,51849,1249.43,227.56,442.38,525.71,53.78,1,1,0,0,1,0,9,7,66.13,2,65.61,2,10,1,1,1,9,2,1,1,2,2,1,1,1,1,4,4,4,1,0,0,0,0,3,2127
2635,14150021587,0,3,0,0,8272.2,15180.68966,0.58,0.67,0.82,17950,17077,748.65,94.69,327.47,281.71,44.78,1,88,0,0,1,0,3,4,77.16,1,76.62,1,4,0,3,5,9,2,1,3,2,3,-9,7,3,1,6,5,1,1,1,0,0,0,4,752
2636,14150021588,0,3,0,0,4800,19122.14286,1.4,1.4,1.21,32761,31571,1214.76,119.61,421.58,621.73,51.84,1,1,0,0,1,0,7,5,69.68,1,69.18,1,4,1,2,3,6,3,1,1,2,1,4,3,1,1,1,3,4,0,0,0,0,0,3,1152
2637,14150021591,0,3,0,0,7104,31932.75862,0.58,0.67,0.82,26351,25625,925.26,108.96,491.82,288.48,36,1,2,0,0,1,0,5,8,68.66,1,68.14,2,8,1,3,5,6,2,1,1,3,3,5,7,1,2,6,5,1,0,1,0,0,0,4,379
2638,14150021592,0,3,0,0,12000,36186,1,1,1,50047,48186,1187.51,179.56,483.36,484.01,40.58,1,1,0,0,0,1,9,9,65.34,2,64.96,2,9,1,1,3,9,4,1,1,2,2,1,1,1,1,5,3,2,0,0,0,0,0,3,3536
2639,14150021595,0,3,0,0,0,50466,1,1,1,51942,50466,1038.2,162.57,693.54,142.59,39.5,1,1,0,0,1,0,9,10,73.24,1,72.81,1,7,1,1,4,6,3,1,1,2,1,4,2,3,1,6,5,2,1,0,0,0,0,3,1308
2640,14150021602,1,1,151.04,151.04,5100,7977,1,1,1,14048,13077,1386.95,149.52,766.1,428.77,42.56,3,3,0,1,0,0,2,1,58.09,2,57.6,2,7,1,2,2,2,3,1,1,3,1,5,5,1,1,4,4,2,0,1,0,0,0,3,1353
2641,14150021608,1,1,293.1021951,240.3438,0,12603.44828,0.58,0.67,0.82,9063,7310,1253.79,110.17,686.13,422.75,34.74,1,1,1,1,1,1,1,3,67.04,2,66.75,2,9,1,1,4,9,5,1,1,2,2,4,7,3,1,6,5,1,0,1,0,0,0,1,2620
2642,14150021611,0,4,0,0,10200,88619,1,1,1,100000,98819,1320.46,167.45,617.49,493.75,41.77,1,1,0,0,0,1,10,10,61.48,2,61.11,2,10,1,1,4,8,5,1,1,1,2,1,1,1,1,5,3,2,0,0,0,0,0,3,2743
2643,14150021612,1,1,279.5105607,299.0763,0,9728.169014,1.42,1.33,1.07,14677,13814,1621.5,172.19,866.53,532.17,50.61,2,2,1,1,0,0,2,2,61.5,2,61.05,2,6,1,1,2,2,3,1,1,3,2,5,1,1,2,4,3,3,0,0,0,0,0,3,2729
2644,14150021614,0,3,0,0,2324.940092,15546.28744,1.6,1.6,1.32,28250,27199,1342.69,204.13,456.7,623.05,58.81,1,1,0,0,1,0,6,4,71.53,1,71.06,1,2,1,1,2,5,3,1,1,2,2,5,3,3,1,1,3,5,0,0,0,0,0,3,1112
2645,14150021620,0,2,0,0,0,13187,1,1,1,14356,13187,1217.79,146.16,626.92,401.09,43.62,3,3,0,0,1,1,2,3,70.35,1,65.91,2,9,1,1,3,2,5,1,1,2,2,4,2,3,1,6,5,2,1,1,1,0,0,3,3093
2646,14150021624,0,3,0,0,16800,22248.14815,1.62,1.53,1.21,54298,52842,1425.34,181.67,614.52,576.91,52.24,1,1,0,0,1,0,9,6,65.46,2,65.03,2,9,1,1,3,5,3,1,1,2,2,5,3,1,1,2,3,4,0,0,0,0,0,3,3371
2647,14150021627,1,1,360.982562,436.7889,13200,4045.679012,1.62,1.53,1.21,14117,19754,1932.24,182.59,1005.97,689.29,54.39,3,1,1,0,1,0,4,1,58.84,2,58.46,2,6,1,2,2,6,4,1,1,3,1,5,3,2,1,2,3,4,1,1,1,0,1,1,1212
2648,14150021628,0,4,0,0,0,35741.37931,0.58,0.67,0.82,21731,20730,1142.49,125.45,648.34,332.74,35.96,2,2,0,0,1,1,4,9,53.97,3,53.51,3,5,1,1,4,5,3,1,1,2,2,3,7,3,1,6,5,1,0,0,0,0,0,3,2432
2649,14150021648,0,3,0,0,7500,19727.5,1.6,1.6,1.32,40127,39064,1478.6,239.31,543.45,638.22,57.62,1,1,0,0,1,0,8,5,68.23,2,67.81,2,4,1,1,3,4,4,1,1,2,2,3,3,1,1,2,2,5,0,0,0,0,0,3,1741
2650,14150021654,0,2,0,0,5096,2333.802817,1.42,1.33,1.07,9456,8410,1286.41,171.96,667.74,396.63,50.08,3,3,1,1,1,0,1,1,73.19,1,67.5,2,6,1,4,2,5,3,1,1,1,2,5,3,3,1,4,6,3,0,1,0,0,0,2,731
2651,14150021660,0,3,0,0,0,50689,1,1,1,52125,50689,1225.01,128.73,544.28,512.5,39.5,1,1,0,0,1,1,9,10,61.57,2,61.17,2,7,1,1,4,8,4,1,1,1,1,1,2,1,1,5,5,2,0,0,0,0,0,3,3094
2652,14150021673,0,4,0,0,16800,65400,1.4,1.4,1.21,100000,100000,2036.68,196.53,995.17,792.71,52.27,1,1,0,0,1,1,10,10,56.48,2,56.22,2,8,1,1,2,2,5,1,1,3,1,4,3,1,1,1,3,4,0,0,0,0,0,3,1223
2653,14150021675,0,2,0,0,5772,11913,1,1,1,11913,17685,1162.99,143.52,579.65,399.24,40.58,1,1,0,0,1,1,3,2,68.59,1,63.84,2,9,1,3,2,4,4,1,1,2,2,2,5,3,1,5,5,2,1,1,0,0,0,4,729
2654,14150021677,1,1,801.1065289,969.3389,7577.5,10541.04938,1.62,1.53,1.21,20716,24654,2464.79,232.32,1500.83,675.14,56.5,2,2,1,0,1,0,5,2,42.24,3,41.91,3,8,1,3,6,2,5,1,1,3,3,1,5,3,1,2,6,4,1,1,0,0,0,2,488
2655,14150021678,0,3,0,0,0,19301,1,1,1,20592,19301,906.18,132.78,334.51,399.39,39.5,1,1,0,0,1,0,4,5,72.14,1,71.63,1,7,1,1,2,3,2,1,1,3,2,5,2,1,1,6,5,2,0,0,0,0,0,3,2610
2656,14150021690,0,2,0,0,5050,10484.48276,0.58,0.67,0.82,6081,11131,792.01,232.59,308.09,194.11,57.22,1,88,1,0,1,0,1,2,76.48,1,68.92,1,10,0,3,5,7,2,2,2,2,2,-9,7,3,1,6,5,1,1,1,0,0,0,4,2009
2657,14150021691,0,4,0,0,0,76239.65517,0.58,0.67,0.82,45619,44219,1372.41,167.68,787.63,381.33,35.77,1,1,0,0,1,1,8,10,50.66,3,50.27,3,10,1,1,4,5,5,1,1,1,1,1,7,3,1,6,5,1,0,1,0,0,0,3,1808
2658,14150021696,0,3,0,0,3840,21531,1,1,1,26418,25371,1177.44,63.02,583.71,488.94,41.77,1,1,0,0,0,0,5,6,57.69,2,57.14,2,10,1,2,6,2,2,1,1,3,3,5,1,1,1,5,4,2,0,0,0,0,0,3,1200
2659,14150021697,0,3,0,0,31200,19101,1,1,1,52523,50301,843.82,131.67,345.36,326.21,40.58,1,1,0,0,0,0,9,5,70,1,69.38,1,9,1,1,6,2,1,1,1,3,3,5,1,1,1,5,3,2,0,0,0,0,0,3,5740
2660,14150021724,0,2,0,0,4160,10993.10345,0.58,0.67,0.82,9620,10536,967.23,56.99,551.61,321.36,37.27,3,3,1,0,1,0,1,2,61.99,2,61.33,2,4,1,4,5,6,1,1,1,1,3,3,7,3,1,6,5,1,1,1,0,0,0,2,770
2661,14150021729,0,3,0,0,5520,23217.24138,0.58,0.67,0.82,19751,18986,692.6,95.59,308.12,254.31,34.58,1,1,0,0,0,0,4,6,70.48,1,69.8,1,6,1,1,5,7,1,1,1,2,1,5,6,1,1,5,3,1,0,0,0,0,0,3,1024
2662,14150021730,1,1,1463.480244,1200.0538,0,8436.206897,0.58,0.67,0.82,6850,4893,2213.5,137.31,1518.79,523.58,33.82,1,1,1,1,1,1,1,1,58.49,2,58.32,2,7,1,1,4,1,5,1,1,3,1,1,7,3,1,6,5,1,0,0,0,0,0,3,2505
2663,14150021731,0,3,0,0,1952.215054,21575.49129,0.58,0.67,0.82,14639,14466,546.84,141.74,175.4,194.96,34.74,1,1,0,0,0,0,2,6,65.98,2,65.71,2,9,1,2,2,2,5,1,1,3,2,1,6,1,2,5,2,1,0,0,0,0,0,3,1248
2664,14150021734,0,3,0,0,0,22215.51724,0.58,0.67,0.82,12885,12885,935.21,228.57,459.57,186.1,60.97,2,88,0,0,1,0,2,6,67.68,2,59.29,2,10,0,1,5,7,1,2,2,1,1,-9,7,3,1,7,6,1,1,1,1,1,1,1,3883
2665,14150021736,0,4,0,0,5844,18503.44828,0.58,0.67,0.82,16361,16576,1166.14,107.03,742.28,279.21,37.62,3,3,0,0,1,0,3,5,54.59,2,53.97,3,8,1,4,6,2,1,1,1,3,3,5,7,3,1,7,6,1,1,1,0,0,0,4,1027
2666,14150021742,0,4,0,0,0,22605,1,1,1,23946,22605,1532,164.32,824.52,501.39,41.77,1,1,0,0,1,1,5,6,50.03,3,49.64,3,10,1,1,3,2,4,1,1,3,2,3,2,3,1,6,6,2,1,1,0,0,0,3,1537
2667,14150021749,0,4,0,0,0,34944.28571,1.4,1.4,1.21,50366,48922,2199.24,180.58,1297.86,669.95,50.85,1,1,0,0,1,0,9,8,48.1,3,47.77,3,7,1,1,3,3,5,1,1,3,1,4,3,1,1,2,4,4,0,0,0,0,0,3,1953
2668,14150021751,0,3,0,0,4680,14431.03448,0.58,0.67,0.82,14007,13050,930.27,165.99,370.68,331.44,62.16,2,88,0,0,1,0,2,3,62.4,2,61.64,2,6,0,4,5,6,1,2,2,1,2,-9,7,3,1,6,5,1,1,0,0,0,0,4,584
2669,14150021754,0,4,0,0,0,19453,1,1,1,20666,19453,1442.11,59.03,785.08,557.52,40.48,1,1,0,0,0,1,4,5,55.99,2,55.62,2,1,1,1,2,3,5,1,1,3,2,5,1,1,1,5,4,2,0,0,0,0,0,3,3770
2670,14150021760,0,4,0,0,0,30536.2069,0.58,0.67,0.82,19113,17711,1161.52,91.4,623.29,411.64,35.19,1,1,0,0,1,1,3,8,68.9,1,68.58,1,2,1,1,4,9,5,1,1,1,1,5,7,3,1,6,5,1,1,1,0,0,0,3,4117
2671,14150021762,0,3,0,0,10320,36409.18367,0.98,1.07,1.07,47058,46001,1130.21,161.25,463.85,458.7,46.41,1,1,0,0,1,0,9,9,68.32,2,67.82,2,9,1,2,5,5,3,1,1,1,1,5,4,1,1,2,3,3,1,0,0,0,0,3,1111
2672,14150021766,1,1,281.8470093,301.5763,9600,7723.943662,1.42,1.33,1.07,22030,20568,1624,166.88,851.4,557.7,48.02,2,2,0,0,0,0,4,1,62.63,2,62.21,2,5,1,2,4,6,4,1,1,2,2,5,3,1,1,4,4,3,0,0,0,0,0,3,2014
2673,14150021767,0,4,0,0,6500,19096.875,1.6,1.6,1.32,38011,37055,1675.2,230.5,717.41,664.44,62.85,3,3,0,0,1,0,8,5,64.45,2,64.02,2,8,1,4,3,5,3,1,1,1,2,5,4,1,2,2,2,5,1,1,0,0,0,4,1393
2674,14150021769,0,4,0,0,1992,30658.62069,0.58,0.67,0.82,20860,19774,1508.92,117.84,976.22,379.09,35.77,1,1,0,0,0,1,4,8,41.14,3,40.78,3,10,1,1,2,2,4,1,1,3,1,3,6,1,1,5,4,1,0,0,0,0,0,3,1124
2675,14150021773,0,2,0,0,4628,10858.125,1.6,1.6,1.32,17373,22001,1585.57,143.03,548.02,831.03,63.49,3,3,0,0,1,0,5,2,67.83,2,67.37,2,2,1,4,2,5,3,1,1,2,1,3,3,3,1,1,2,5,1,1,0,0,0,2,412
2676,14150021774,0,2,0,0,3648,13012.96296,1.62,1.53,1.21,25681,24729,1490.1,204.49,595.18,634.06,56.37,3,3,0,0,1,0,5,3,67.67,2,67.22,2,6,1,3,1,4,3,1,1,2,2,5,3,1,1,2,3,4,1,0,0,0,0,4,1029
2677,14150021777,0,4,0,0,0,50596.19565,1.84,1.66,1.21,95418,93097,2166.1,113.74,1061.91,937.55,52.9,1,1,0,0,0,0,10,10,71.07,1,70.83,1,2,1,1,4,8,5,1,1,1,2,4,3,1,1,4,4,4,0,0,0,0,0,3,4737
2678,14150021778,0,4,0,0,5268,14896.15385,0.78,0.87,1,14093,16887,1338.85,339.55,521.6,408.46,69.24,3,88,0,0,1,0,3,3,52.83,3,52.2,3,9,0,2,2,8,1,2,2,1,2,-9,4,1,1,2,2,2,1,1,1,0,1,1,700
2679,14150021786,0,3,0,0,4600,14336,1,1,1,20053,18936,879.69,152.39,189.08,476.35,61.87,1,88,0,0,1,0,4,3,77.34,1,76.79,1,5,0,3,5,6,2,2,2,4,3,-9,2,3,1,7,6,2,1,1,0,0,0,4,760
2680,14150021793,1,1,747.8563551,800.2063,4150,9050.833333,1.2,1.2,1.07,11571,15011,2122.63,400.11,1152.72,520.02,49.78,3,3,1,1,1,0,2,2,40.39,3,39.98,3,4,1,3,3,4,3,1,1,3,2,2,4,3,1,3,3,3,1,1,0,0,0,2,325
2681,14150021794,0,4,0,0,0,16612,1,1,1,17879,16612,1519.29,316.42,852.92,305.33,44.62,2,2,0,0,1,0,3,4,57.37,2,51.49,3,10,1,1,3,4,3,3,1,2,2,-9,2,3,1,7,6,2,1,1,1,0,0,3,4484
2682,14150021798,1,1,552,552,5643.4097,-883.4097001,1,1,1,4940,4760,1787.91,280.63,910.74,524.03,72.51,2,1,1,1,1,0,1,1,52.23,3,51.74,3,6,0,2,6,3,3,2,2,3,2,-9,4,3,2,3,4,2,1,1,1,0,1,1,1127
2683,14150021800,0,2,0,0,5980,11451.42857,1.4,1.4,1.21,16344,22012,1317.54,237.43,521.36,502.21,56.54,3,3,0,0,1,0,5,2,62.22,2,61.67,2,8,1,4,5,6,2,1,1,3,3,1,3,2,2,1,2,4,0,1,0,0,0,2,785
2684,14150021806,0,2,0,0,4335,8024.137931,0.58,0.67,0.82,4784,8989,888.25,130.21,436.67,284.01,37.36,3,3,1,0,1,0,1,1,64.42,2,63.75,2,9,1,4,5,7,1,1,1,2,1,3,6,3,1,5,2,1,1,1,0,0,0,2,972
2685,14150021824,0,4,0,0,5400,15769,1,1,1,22175,21169,1514.78,356.32,588.8,502.9,66.76,1,88,0,0,0,0,4,4,34.9,4,34.41,4,10,0,2,6,3,1,3,2,3,3,-9,1,1,1,4,3,2,0,0,0,0,0,3,1371
2686,14150021825,0,2,0,0,0,12092.25352,1.42,1.33,1.07,17941,17171,1226.4,172.03,466.61,537.13,50.63,2,2,0,0,1,0,3,2,71.38,1,70.88,1,2,1,1,2,4,3,1,1,2,2,5,2,1,1,5,5,3,1,0,0,0,0,3,1379
2687,14150021830,1,1,2.3,2.3,6360,7061,1,1,1,14580,13421,1238.21,172.56,560.1,438.79,66.76,1,88,0,0,1,0,2,1,64.53,2,63.99,2,10,0,4,5,6,2,2,2,2,3,-9,2,3,1,6,5,2,1,1,0,0,0,2,430
2688,14150021833,0,3,0,0,0,15551,1,1,1,16897,15551,996.49,169.09,376.39,409.24,41.77,1,1,0,0,1,0,3,4,68.09,2,67.57,2,10,1,1,1,7,2,1,1,2,2,1,5,1,1,4,4,2,1,0,0,0,0,3,1146
2689,14150021837,0,4,0,0,0,81657.74648,1.42,1.33,1.07,100000,100000,2060.87,202.86,1142.85,669.99,45.17,1,1,0,0,1,1,10,10,46.13,3,45.88,3,7,1,1,3,4,5,1,1,3,1,1,2,1,1,4,5,3,0,0,0,0,0,3,3189
2690,14150021842,1,1,62.99082645,76.2189,4272,10821.73913,1.84,1.66,1.21,25136,24184,1571.67,204.24,666.63,644.43,56.37,3,3,0,0,0,0,5,2,66.5,2,66.08,2,6,1,3,3,5,4,1,1,2,2,5,1,2,1,4,3,4,0,0,0,0,0,4,1523
2691,14150021843,0,4,0,0,0,22154,1,1,1,23735,22154,1353.67,151.46,677.2,484.43,40.58,1,1,0,0,1,1,5,6,58.63,2,58.28,2,9,1,1,3,3,5,1,1,3,2,4,2,3,1,6,5,2,1,1,0,0,0,3,1419
2692,14150021848,0,2,0,0,3848,12548.27586,0.58,0.67,0.82,11793,11126,700.26,42.9,312.96,310.58,33.82,1,1,0,0,1,0,1,3,73.26,1,72.63,1,7,1,3,5,6,1,1,1,2,3,5,7,3,1,7,6,1,1,1,0,0,0,2,347
2693,14150021859,0,4,0,0,4694.954585,16832.83692,0.58,0.67,0.82,15216,14458,1353.19,348.37,518.63,421.31,64.88,2,88,0,0,1,1,2,4,59.39,2,58.92,2,1,0,2,5,4,3,2,2,2,2,-9,7,3,1,7,6,1,0,1,0,0,0,3,1753
2694,14150021863,1,1,174.982562,211.7289,22248,8336.428571,1.4,1.4,1.21,26547,33919,1707.18,220.98,699.04,731.25,55.91,2,3,0,0,1,0,7,1,73.15,1,72.84,1,9,1,2,1,9,5,1,1,2,2,1,3,1,1,1,3,4,0,1,1,0,0,3,1380
2695,14150021864,0,3,0,0,8700,28305.71429,1.4,1.4,1.21,49668,48328,1411.63,183.27,587.42,588.95,51.99,1,1,0,0,1,0,9,7,69.64,1,69.22,1,6,1,1,2,6,4,1,1,1,2,5,3,1,1,2,3,4,0,0,0,0,0,3,1529
2696,14150021866,1,1,190.6974766,204.0463,0,10136.61972,1.42,1.33,1.07,15283,14394,1526.47,172.51,745.82,557.53,50.61,2,2,0,1,1,0,2,2,65.07,2,64.65,2,6,1,1,2,3,4,1,1,3,2,5,1,1,2,4,4,3,1,1,0,0,0,3,1976
2697,14150021867,0,2,0,0,8760,9980,1.6,1.6,1.32,26031,24728,1577.26,161.88,588.31,769.01,58.06,1,1,0,0,1,0,5,2,63.72,2,63.31,2,9,1,1,1,6,4,1,1,3,2,1,3,1,1,1,3,5,0,0,0,0,0,3,3349
2698,14150021868,0,4,0,0,12000,24333.33333,2.04,1.86,1.32,63449,61640,2010.06,201.19,1037.9,712.91,58.06,1,1,0,0,1,0,10,6,72.11,1,71.87,1,9,1,1,4,9,5,1,1,2,1,4,3,1,1,3,3,5,0,0,0,0,0,3,6540
2699,14150021869,0,4,0,0,0,20443.10345,0.58,0.67,0.82,12792,11857,1095.22,162.66,488.67,408.7,35.19,1,1,0,0,1,1,2,5,64.58,2,64.16,2,2,1,1,3,5,4,1,1,2,2,1,7,3,1,7,6,1,1,1,1,0,1,1,3348
2700,14150021871,0,2,0,0,4956,12656.41026,0.78,0.87,1,15648,14828,1018.18,128.68,420.09,428.93,40.48,1,1,0,0,1,0,2,3,71.72,1,71.24,1,1,1,1,2,4,3,1,1,2,2,5,4,1,1,2,3,2,0,1,1,0,0,1,1322
2701,14150021872,0,3,0,0,5356,14564.10256,0.78,0.87,1,11778,16716,856.62,59.62,329.7,426.82,40.48,1,1,0,0,1,0,3,3,80.18,1,79.71,1,1,1,4,3,9,3,1,1,2,2,5,4,1,1,2,2,2,0,1,0,0,0,2,1169
2702,14150021873,0,4,0,0,4560,19904,1,1,1,25428,24464,2372.84,315.23,1535.75,465.19,56.67,2,2,0,0,1,0,5,5,28.6,4,28.28,4,4,1,4,3,4,3,1,3,1,2,2,1,3,1,5,4,2,1,1,0,0,0,4,601
2703,14150021874,0,3,0,0,0,48401,1,1,1,49750,48401,1212.83,124.22,550.68,497.66,40.27,1,1,0,0,1,1,9,10,71.36,1,71.03,1,4,1,1,4,9,5,1,1,2,2,5,1,3,1,5,5,2,0,0,0,0,0,3,1580
2704,14150021875,0,3,0,0,6344,27461.66667,1.2,1.2,1.07,40567,39298,880.77,184.28,162.14,484.16,50.19,2,2,0,0,1,0,8,7,83.25,1,82.76,1,8,1,4,5,9,3,1,1,2,3,5,3,1,2,3,4,3,0,0,0,0,0,4,5638
2705,14150021878,0,3,0,0,4524,15329.48718,0.78,0.87,1,11957,16481,880.03,141.27,265.78,428.33,44.65,3,3,0,0,1,0,3,4,73.13,1,72.51,1,10,1,4,5,8,1,1,1,2,3,5,4,3,1,2,2,2,1,1,0,0,0,2,842
2706,14150021882,0,4,0,0,1200,87122,1,1,1,90202,88322,1384.56,154.27,686.29,503.61,40.39,1,1,0,0,1,1,10,10,64.4,2,64.04,2,6,1,1,4,9,5,1,1,2,2,3,2,1,1,6,5,2,0,1,0,0,0,3,2083
2707,14150021884,0,4,0,0,0,43398,1,1,1,44805,43398,1400.19,129.13,794.02,435.27,41.77,1,1,0,0,0,0,8,9,53.43,3,52.95,3,10,1,1,1,2,3,1,1,3,2,5,1,1,1,5,3,2,0,0,0,0,0,3,2417
2708,14150021895,1,1,427.555674,350.5956527,5700,14181.03448,0.58,0.67,0.82,14639,13925,1489.56,200.12,922.37,311.53,55.54,2,2,1,1,0,0,2,3,34.1,4,33.6,4,6,0,2,6,2,1,2,2,3,3,-9,6,1,1,5,3,1,0,0,0,0,0,3,1205
2709,14150021923,0,3,0,0,13380,15215.49296,1.42,1.33,1.07,36567,34986,1301.87,157.16,615.72,482.58,46.41,1,1,0,0,1,0,7,4,65.61,2,65.17,2,9,1,1,2,4,3,1,1,1,1,4,3,1,1,3,3,3,0,0,0,0,0,3,1135
2710,14150021925,0,3,0,0,4800,35377.85714,1.4,1.4,1.21,56487,54329,1410.52,111.85,633.78,612.62,52.27,1,1,0,0,1,0,9,9,67.67,2,67.28,2,8,1,1,4,7,4,1,1,2,2,4,3,1,1,2,3,4,0,0,0,0,0,3,1258
2711,14150021926,0,3,0,0,0,25329,1,1,1,26678,25329,1159.62,133.4,579.14,403.05,44.03,2,2,0,0,1,0,5,7,62.25,2,61.67,2,4,1,1,4,6,2,1,1,2,1,5,2,3,1,6,5,2,0,0,0,0,0,3,2058
2712,14150021928,0,4,0,0,7320,32160,1,1,1,40758,39480,1273.35,130.83,642.59,459.33,40.6,1,1,0,0,1,0,8,8,63.16,2,62.74,2,8,1,1,2,3,4,1,1,3,2,5,4,1,1,3,4,2,0,0,0,0,0,3,7701
2713,14150021929,0,4,0,0,0,28389,1,1,1,29718,28389,1268.85,58.98,745.58,425.06,39.23,1,1,0,0,1,0,6,7,58.6,2,58.06,2,5,1,1,4,6,2,1,1,1,1,5,5,3,1,6,5,2,1,1,1,0,0,3,2903
2714,14150021930,0,3,0,0,7680,26254,1,1,1,35201,33934,1055.35,61.6,453.17,498.81,41.77,1,1,0,0,0,0,7,7,71.32,1,70.84,1,10,1,1,2,5,3,1,1,1,2,5,1,1,1,5,2,2,0,0,0,0,0,3,3118
2715,14150021931,0,3,0,0,4784,17558.62069,0.58,0.67,0.82,10184,14968,834.89,227.2,453.36,119.14,35.19,1,1,0,0,1,0,2,4,63.75,2,55.07,2,2,1,4,1,9,1,1,1,2,1,2,7,3,1,6,5,1,1,1,0,0,0,2,928
2716,14150021935,0,4,0,0,1416,29750,1,1,1,33114,31166,1429.66,102.86,730.88,555.65,40.27,1,1,0,0,1,1,7,8,61.07,2,60.72,2,4,1,1,4,5,5,1,1,2,2,1,2,1,1,5,5,2,0,0,0,0,0,3,2816
2717,14150021937,0,3,0,0,0,13972.41379,0.58,0.67,0.82,8104,8104,911.36,153.53,462.22,259.84,35.77,1,1,1,1,1,1,1,3,69.16,1,63.62,2,10,1,1,2,5,3,1,1,2,2,2,7,3,1,7,6,1,1,1,1,0,1,1,3226
2718,14150021938,0,3,0,0,9600,14701,1,1,1,25479,24301,1038.54,59.19,477.78,459.8,41.77,1,1,0,0,0,0,5,3,66.66,2,66.13,2,10,1,2,1,6,2,1,1,1,2,5,1,1,1,5,4,2,0,0,0,0,0,3,1614
2719,14150021939,0,4,0,0,924,34344,1,1,1,36900,35268,1637.15,60.31,997.09,540.25,39.5,1,1,0,0,1,1,7,8,47.42,3,47.06,3,7,1,1,3,5,5,1,1,1,1,5,5,3,1,5,5,2,1,1,0,0,0,3,2155
2720,14150021941,1,1,321.9217757,344.4563,6900,7381.666667,1.2,1.2,1.07,16761,15758,1666.88,176.96,895.77,543.41,50.74,3,3,0,1,1,0,3,1,58.19,2,57.74,2,2,1,2,2,3,3,1,1,3,2,5,3,1,1,1,2,3,0,0,0,0,0,3,1141
2721,14150021942,0,4,0,0,26400,19205,1.4,1.4,1.21,55416,53287,2095.98,199.73,1174.44,670.96,50.85,1,1,0,0,1,0,9,5,58.08,2,57.77,2,7,1,2,4,4,5,1,1,3,1,4,3,1,1,2,3,4,0,0,0,0,0,3,778
2722,14150021943,0,3,0,0,5125.5,37672.5,1,1,1,44101,42798,929.26,122.49,369.35,396.84,40.58,1,1,0,0,1,0,8,9,65.45,2,64.81,2,9,1,4,5,5,1,1,1,2,3,2,2,3,1,5,5,2,1,0,0,0,0,4,944
2723,14150021945,0,3,0,0,0,28494,1,1,1,28494,28494,1132.08,161.84,483.93,445.73,40.58,1,1,0,0,1,0,6,7,69.95,1,69.53,1,9,1,1,6,3,4,1,1,3,3,1,2,3,1,6,5,2,1,1,1,0,0,3,2883
2724,14150021948,0,2,0,0,4050,5525.862069,0.58,0.67,0.82,3692,7255,830.54,118.07,387.23,287.95,37.29,3,3,1,1,1,0,1,1,72.93,1,72.34,1,1,1,4,5,6,2,1,1,2,2,3,6,2,1,5,4,1,1,1,0,0,0,4,582
2725,14150021956,0,2,0,0,7200,12994,1,1,1,21321,20194,1224.74,100.5,608.76,475,40.48,1,1,0,0,0,0,4,3,64.1,2,63.61,2,1,1,1,3,9,3,1,1,2,2,4,5,1,1,4,3,2,0,1,0,0,0,3,4339
2726,14150021958,0,2,0,0,4420,13667.24138,0.58,0.67,0.82,7927,12347,820.03,53.8,403.54,325.33,37.36,3,3,1,0,1,0,2,3,69.93,1,69.26,1,9,1,3,5,5,1,1,1,2,2,3,7,3,1,6,5,1,1,1,0,0,0,2,1085
2727,14150021961,0,4,0,0,4836,22836.61972,1.42,1.33,1.07,32428,37264,1416.69,181.13,640.53,544.68,50.35,2,2,0,0,1,0,8,6,67.93,2,67.47,2,4,1,4,3,5,3,1,1,2,2,5,5,3,1,4,4,3,1,1,0,0,0,4,803
2728,14150021968,0,3,0,0,4368,19713.7931,0.58,0.67,0.82,11434,15802,793.18,99.78,448.04,207.86,37.5,3,3,0,0,1,1,3,5,75.32,1,69.1,1,6,1,3,2,5,3,1,1,2,2,5,6,3,1,5,4,1,1,1,0,0,0,2,833
2729,14150021972,0,3,0,0,6702.499232,19171.55305,0.58,0.67,0.82,11120,17822,711.03,94.69,331.11,241.11,44.12,1,88,0,0,1,0,3,5,74.11,1,73.49,1,8,0,4,5,9,1,1,3,1,3,-9,7,3,1,6,5,1,1,1,0,0,0,2,1329
2730,14150021973,0,4,0,0,4160,15353,1,1,1,15353,19513,1432.57,159.56,792.45,440.17,40.39,1,1,0,0,1,0,4,4,60.1,2,59.66,2,6,1,4,3,5,3,1,1,2,2,1,5,3,1,4,3,2,1,1,0,0,0,2,510
