,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorehs,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,HTHG,WHDBroad,ECO_AW,aagph1718
8285,18190010214,0,3,0,0,0,24800,1.21,47117,45632,1184.39,140.13,401.46,590.04,52.76,1,1,0,0,0,0,8,6,70.69,1,70.69,1,4,1,1,3,6,3,1,1,2,2,5,1,1,1,4,4,4,0,0,0,3,1573
8286,18190010217,1,1,56.53536585,56.53536585,4680,10892.30769,1,13946,13176,1237.95,94.33,654.95,447.12,41.55,3,1,0,0,1,0,2,2,62.32,2,62.32,2,1,1,4,3,5,2,1,1,1,2,5,4,1,1,2,3,2,0,0,0,2,314
8287,18190010240,0,4,0,0,0,35795,1,37754,35795,1564.32,143.96,886.27,490.06,44.03,1,1,0,0,1,1,7,8,62.76,2,62.76,2,10,1,1,3,1,5,1,1,3,1,4,2,3,1,6,5,2,1,0,0,3,7390
8288,18190010251,0,3,0,0,0,70875.86207,0.82,42448,41108,829.66,142.83,263.48,386.72,36.63,1,1,0,0,1,1,8,10,74.28,1,74.28,1,8,1,1,5,9,3,1,1,5,2,1,7,1,1,6,5,1,0,0,0,3,3608
8289,18190010254,0,4,0,0,0,31740,1,32784,31740,1276.91,55.34,610.03,569.53,42.01,1,1,0,0,1,0,6,8,61.62,2,61.62,2,2,1,1,3,4,3,1,1,3,2,5,5,1,1,5,4,2,1,1,0,1,3259
8290,18190010265,0,3,0,0,4940,15894,1,16838,20834,1120.2,106.51,475.44,497.61,40.64,3,3,0,0,0,0,4,3,71.2,1,71.2,1,7,1,4,3,9,3,1,1,1,2,5,4,1,1,4,3,2,0,0,0,2,579
8291,18190010271,0,3,0,0,4680,21897.88732,1.07,37232,35775,1066.58,155.56,291.83,568.83,50.36,1,1,0,0,1,0,7,5,74.99,1,74.99,1,10,1,4,1,9,3,1,1,5,1,4,2,3,1,5,5,3,0,0,0,4,448
8292,18190010278,0,4,0,0,6000,19785,1,27085,25785,1436.9,61.5,712.84,621.59,40.97,3,3,0,0,1,1,5,4,57.3,2,57.3,2,4,1,2,3,2,4,1,1,3,1,5,1,1,1,5,2,2,1,0,0,3,1291
8293,18190010279,0,4,0,0,0,25210,1.07,31794,30252,1331.02,134.51,654.09,494.84,47.58,1,1,0,0,1,0,6,6,57.49,2,57.49,2,7,1,1,3,4,2,1,1,3,2,5,3,1,2,2,3,3,0,0,0,3,1635
8294,18190010286,0,2,0,0,3640,13160.34483,0.82,12221,11273,798.48,83.7,263.8,415.3,35.68,3,3,0,0,0,0,1,2,72.45,1,72.45,1,1,1,4,5,7,2,1,1,4,2,5,6,1,1,5,4,1,0,0,0,4,572
8295,18190010304,1,1,269.320903,325.8782927,11400,10126.42857,1.21,27270,25577,1755.39,180.21,842.88,679.58,52.72,3,2,0,0,1,0,5,2,64.5,2,64.5,2,8,1,1,3,5,5,1,1,3,1,5,3,1,2,2,4,4,1,0,0,3,941
8296,18190010305,0,3,0,0,6240,18695.625,1.32,37747,36153,1504.31,93.38,489.47,862.81,58.65,1,1,0,0,1,0,7,4,65.74,2,65.74,2,4,1,1,4,8,3,1,1,2,2,5,3,1,1,2,3,5,1,0,0,3,2527
8297,18190010309,0,4,0,0,7080,19284.48276,0.82,11185,18265,999.78,308.34,338.61,288.87,63.96,1,88,0,0,1,0,3,4,60.88,2,60.88,2,9,0,4,5,6,1,2,2,1,2,-9,7,3,1,6,5,1,0,0,1,2,3500
8298,18190010314,0,3,0,0,6600,15703.84615,1,19953,18849,999.22,92.65,416.92,447.95,41.7,3,3,0,0,1,0,3,3,70.69,1,70.69,1,9,1,4,3,5,3,1,1,2,2,5,4,1,1,3,3,2,0,0,0,4,588
8299,18190010319,0,2,0,0,4560,12643.58974,1,14422,14422,1118.87,104.34,477.29,496.26,40.98,1,1,0,0,1,0,2,2,66.86,2,66.86,2,4,1,3,3,4,3,1,1,4,2,4,4,1,1,2,3,2,0,0,0,2,550
8300,18190010321,0,2,0,0,5160,11716.66667,1.32,27478,26250,1326.58,201.5,345.08,715.47,64.53,3,3,0,0,1,0,5,2,69.99,1,69.99,1,4,1,3,3,9,3,1,1,2,2,5,3,1,1,2,3,5,1,0,0,4,374
8301,18190010327,1,1,8.342941611,11.01268293,9000,15021.97802,1.32,37487,36340,1570.48,179.42,642.15,690.51,58.4,1,1,0,0,1,0,7,3,64.66,2,64.66,2,5,1,2,2,2,4,1,1,3,1,5,3,1,2,2,4,5,0,0,0,3,1261
8302,18190010329,0,4,0,0,0,15277,1,16765,15277,1279.76,133.85,504,595.42,46.49,2,2,0,0,1,1,2,3,67.29,2,67.29,2,8,1,1,5,5,5,1,1,1,3,5,2,3,1,7,6,2,0,0,0,3,4762
8303,18190010335,0,3,0,0,0,21743.10345,0.82,14075,12611,934.81,86.94,432.49,377.68,37.7,1,1,0,0,1,1,2,5,60.32,2,60.32,2,10,1,1,4,6,2,1,1,2,2,5,7,3,1,7,6,1,0,0,1,3,2394
8304,18190010338,0,4,0,0,0,31334,1,33764,31334,2611.18,263.23,1735.91,552.41,59.63,1,1,0,0,1,0,6,8,18.23,5,18.23,5,9,0,1,4,4,4,1,3,2,1,1,2,3,1,7,6,2,0,0,0,3,3970
8305,18190010346,0,4,0,0,0,26151,1,27459,26151,1275.73,102.4,650.03,480.48,42.82,1,1,0,0,1,0,5,6,59.83,2,59.83,2,9,1,1,2,3,3,1,1,3,1,5,2,3,1,7,6,2,1,0,0,3,3898
8306,18190010352,0,4,0,0,8520,37110,1.07,54350,53052,1547.64,85.75,680.53,731,50.36,1,1,0,0,1,0,9,8,59.32,2,59.32,2,10,1,1,2,6,3,1,1,1,1,3,3,1,2,2,3,3,0,0,0,3,1654
8307,18190010353,0,2,0,0,4584,9392,1,15337,13976,1085.52,116.03,378.37,548.28,42.84,3,1,0,0,0,0,2,1,74.19,1,74.19,1,10,1,4,2,9,4,1,1,2,1,5,4,1,1,4,3,2,0,0,0,2,1493
8308,18190010354,0,2,0,0,3901.03711,10125.79809,0.82,10620,9774,565.89,71.62,189.84,269.63,34.8,3,3,0,0,0,0,1,2,72.64,1,72.64,1,7,1,3,5,5,1,1,1,1,1,5,6,1,1,4,1,1,0,0,0,4,675
8309,18190010362,0,3,0,0,4200,21286.2069,0.82,14514,16546,893.78,105.46,414.16,338.54,35.62,1,1,0,0,0,0,3,5,66.14,2,66.14,2,7,1,4,5,8,2,1,1,1,2,3,6,1,1,5,3,1,0,0,1,2,355
8310,18190010365,0,4,0,0,0,28962,1,30331,28962,1618.55,128.78,989.97,458.82,40.98,1,1,0,0,1,0,6,7,48.01,3,48.01,3,4,1,1,3,4,3,1,1,3,2,3,2,3,1,7,6,2,1,0,0,3,1634
8311,18190010367,0,3,0,0,3648,15137.93103,0.82,8780,12428,810.97,80.37,547.99,146.93,35.68,3,3,0,0,1,0,1,3,62.77,2,55.4,2,1,1,4,3,4,1,1,1,2,2,5,7,3,1,6,5,1,0,0,1,2,391
8312,18190010372,0,2,0,0,4524,0,0.82,4991,4235,606.56,87.08,237.33,247.28,34.87,3,3,1,1,1,0,1,1,65.26,2,65.26,2,6,1,4,6,2,1,1,1,5,3,5,6,3,2,5,4,1,1,0,1,4,5675
8313,18190010376,0,2,0,0,5100,5111,1,11040,10211,1135.58,113.78,546.9,434.63,40.27,3,3,1,1,1,0,1,1,60.5,2,60.5,2,4,1,2,1,3,2,1,1,3,1,5,5,3,1,4,3,2,1,1,1,3,1177
8314,18190010378,0,3,0,0,9600,87914,1,99066,97514,1133.34,131.01,537.84,421.67,42.82,1,1,0,0,0,0,10,10,59.22,2,59.22,2,9,1,1,2,3,2,1,1,3,2,3,1,1,1,5,3,2,0,0,0,3,796
8315,18190010392,1,1,25.98206007,31.43829268,4560,9905.714286,1.21,19522,18428,1460.95,163.78,683.09,563.84,50.24,3,3,0,0,1,0,3,2,57.88,2,57.88,2,5,1,2,1,2,3,1,1,3,2,5,3,3,1,1,2,4,0,1,0,3,1810
8316,18190010394,0,4,0,0,438.6219769,21292.03107,0.82,12349,12788,970.59,86.03,433.28,414.61,36.67,1,1,0,0,1,1,2,5,66.85,2,66.85,2,9,1,1,3,4,4,1,1,2,1,5,7,3,1,6,5,1,1,0,1,3,1764
8317,18190010402,0,2,0,0,2184,6275.862069,0.82,4680,5824,794.92,77.97,375.51,306.51,34.93,1,1,1,1,1,0,1,1,67.58,2,67.58,2,5,1,2,2,3,1,1,1,3,2,5,6,3,1,5,4,1,1,1,1,1,1049
8318,18190010411,1,1,134.8170732,110.55,0,9837.931034,0.82,6862,5706,1079.31,57.98,544.56,436.21,40.56,1,1,1,1,1,0,1,2,59.48,2,59.48,2,7,1,1,3,5,2,1,1,3,2,5,7,3,2,7,6,1,0,1,1,1,8351
8319,18190010415,0,4,0,0,0,78482,1,81516,78482,2264.53,150.79,1329.87,741.05,42.82,1,1,0,0,1,1,10,10,59.34,2,59.34,2,9,1,1,4,5,5,1,1,1,2,1,2,3,1,6,6,2,1,0,0,3,1694
8320,18190010417,0,4,0,0,0,18284,1,19633,18284,1786.56,196.96,746.63,791.16,51.81,2,2,0,0,1,1,3,4,49.44,3,49.44,3,7,1,1,3,2,4,1,1,3,2,2,2,3,1,7,6,2,0,0,0,3,1591
8321,18190010418,0,2,0,0,4940,0,1.21,4485,4867,1165.24,169.13,451.62,491.34,53.15,3,3,1,1,1,0,1,1,72.89,1,72.89,1,2,1,3,2,5,3,1,1,2,2,5,2,3,2,4,5,4,1,0,1,4,528
8322,18190010420,0,2,0,0,4224,2303.296703,1.32,8549,8416,1486.84,88.65,433.17,900.11,64.91,2,2,1,1,1,0,1,1,72.73,1,72.73,1,6,1,1,2,7,3,1,1,3,1,5,3,3,2,3,4,5,1,1,0,1,3509
8323,18190010425,0,3,0,0,5088,27640.71429,1.21,45085,43785,1017.04,144.21,245.37,574.7,52.76,1,1,0,0,1,0,8,7,76.48,1,76.48,1,4,1,1,2,9,2,1,1,2,2,5,3,1,1,1,3,4,1,0,0,3,1786
8324,18190010427,0,4,0,0,27840.40658,23220.61656,1.32,82138,80319,1937.92,237.41,800.18,839.1,61.23,1,1,0,0,0,0,10,5,57.33,2,57.33,2,8,1,2,6,3,5,1,1,3,3,3,5,1,1,4,1,5,0,0,0,3,1132
8325,18190010436,0,3,0,0,7500,24400,1,33105,31900,890.17,115.88,302.6,427.66,44.03,1,1,0,0,0,0,6,6,67.12,2,67.12,2,10,1,2,5,6,1,1,1,1,3,5,1,1,1,5,3,2,0,0,0,3,6045
8326,18190010446,0,2,0,0,9734.615385,11003.84615,1.21,21680,25140,1055.66,130.92,234.73,637.69,52.32,3,3,0,0,1,0,5,2,81.9,1,81.9,1,7,1,4,3,9,4,1,1,5,2,5,3,1,1,1,3,4,0,0,0,2,897
8327,18190010447,0,4,0,0,0,49905,1,51974,49905,1816.97,116.1,993.29,664.8,42.78,1,1,0,0,1,1,9,10,57.52,2,57.52,2,8,1,1,3,3,5,1,1,3,2,4,2,1,1,6,5,2,0,0,0,3,2988
8328,18190010457,0,3,0,0,5880,23232.75862,0.82,20196,19355,959.58,73.08,497.69,352.84,35.97,1,1,0,0,1,0,3,5,66.85,2,66.85,2,2,1,1,6,2,2,1,1,3,2,5,7,1,1,6,5,1,0,0,0,3,2089
8329,18190010458,0,2,0,0,6344,5400,1,5400,11744,863.61,303.95,144.99,336.15,78.52,1,1,1,0,1,0,1,1,84.64,1,78,1,8,1,3,5,9,2,1,2,2,3,1,2,3,2,6,5,2,0,0,1,4,1006
8330,18190010459,0,2,0,0,7200,13278.57143,1.32,32409,31367,1546.88,172.6,547.61,765.44,61.23,1,1,0,0,1,0,6,2,70.58,1,70.58,1,8,1,4,2,3,5,1,1,3,1,5,5,1,2,2,5,5,0,0,0,4,427
8331,18190010460,0,4,0,0,4001.493489,21149.14916,0.82,17122,16268,987.26,77.52,456.08,412.59,41.07,2,2,0,0,1,0,3,5,70.3,1,70.3,1,10,1,2,5,2,2,1,1,1,2,5,7,1,1,6,5,1,0,1,0,3,1964
8332,18190010469,0,2,0,0,5460,10496.15385,1,8187,13647,785.35,113.95,174.8,454.9,41.7,3,3,0,0,1,0,2,2,79.82,1,79.82,1,9,1,4,5,9,2,1,1,2,3,5,4,3,1,2,2,2,1,0,1,2,551
8333,18190010475,0,3,0,0,0,18745,1,19807,18745,865.51,177.02,227.6,418.07,42.82,1,1,0,0,1,0,3,4,70.84,1,70.84,1,9,1,4,2,8,2,1,1,2,2,4,2,3,1,5,5,2,0,0,0,4,455
8334,18190010477,1,1,92.85051737,122.5626829,4080,10748.73418,1.32,22103,21063,1682.03,203.43,619.95,794.1,64.55,1,1,0,0,1,0,4,2,65.55,2,65.55,2,4,1,3,3,4,4,1,1,2,2,5,4,3,1,1,3,5,1,0,1,2,255
8335,18190010488,0,4,0,0,11876,26578,1,33690,38454,1917.6,351.42,1089.26,415,61.92,1,88,0,0,1,0,7,6,25.56,4,25.56,4,10,0,2,1,5,2,2,2,2,1,-9,2,3,1,7,6,2,1,1,0,3,1731
8336,18190010490,0,4,0,0,11760,33954,1,47535,45714,1369.1,131.89,614.95,579.44,42.82,1,1,0,0,0,1,8,8,66.29,2,66.29,2,9,1,1,3,6,5,1,1,1,2,4,1,1,1,5,4,2,0,0,0,3,2228
8337,18190010491,0,2,0,0,6300,12267.85714,1.21,24589,23475,1227.5,145.04,435.82,593.88,52.76,1,1,0,0,1,0,4,2,70.23,1,70.23,1,4,1,2,2,6,3,1,1,2,2,5,3,1,1,1,2,4,0,1,0,3,1018
8338,18190010498,0,4,0,0,0,23703,1,26256,23703,1232.5,128.38,478.06,584.05,42.01,1,1,0,0,1,1,4,6,69.61,1,69.61,1,2,1,1,4,9,5,1,1,1,2,4,2,3,1,7,6,2,1,0,0,3,1426
8339,18190010499,0,4,0,0,5710,27400,1,35006,33110,1235.63,141.38,547.6,505.38,41.27,1,1,0,0,1,0,7,7,67.51,2,67.51,2,1,1,1,4,7,4,1,1,2,2,4,2,3,1,6,5,2,0,0,0,3,2521
8340,18190010507,0,4,0,0,0,34591,1,36767,34591,1293.41,174.39,571.18,507.04,40.8,1,1,0,0,1,1,7,8,62.14,2,62.14,2,5,1,1,4,7,5,1,1,2,2,1,2,3,1,6,5,2,0,0,0,3,1551
8341,18190010509,1,1,244.8536585,200.78,4836,4900,0.82,3011,7678,1169.54,83.02,649.09,397.63,39.8,2,2,1,1,0,0,1,1,62.75,2,62.75,2,8,1,3,6,2,2,1,1,3,3,5,6,3,2,4,1,1,0,0,1,4,690
8342,18190010510,0,2,0,0,5196,13587.85714,1.21,25392,24219,1375.23,142.19,584.37,595.92,52.75,3,3,0,0,1,0,5,2,63.63,2,63.63,2,4,1,2,2,3,3,1,1,3,1,5,3,1,1,1,2,4,0,1,0,3,647
8343,18190010512,0,3,0,0,0,24536,1,25961,24536,964.44,101.32,334.11,484.98,44.03,1,1,0,0,1,0,5,6,74.04,1,74.04,1,10,1,1,3,7,3,1,1,2,2,5,2,3,1,7,6,2,0,0,0,3,3411
8344,18190010513,0,3,0,0,3575,33884.48276,0.82,19653,23228,694.4,40.97,371.76,246.74,34.93,1,1,0,0,1,0,4,8,76.74,1,70.37,1,5,1,2,5,8,2,1,1,1,3,5,7,3,1,6,5,1,1,1,0,1,819
8345,18190010517,0,4,0,0,0,96241.02564,1,76707,75068,1716.34,27.39,975.96,671.43,41.56,1,1,0,0,1,1,10,10,69.83,1,69.83,1,6,1,1,4,5,5,1,1,2,1,5,4,3,1,3,5,2,0,0,0,3,1594
8346,18190010526,0,3,0,0,5772,15843,1,22709,21615,904.11,55.1,318.45,489.76,40.8,1,1,0,0,1,0,4,3,73.5,1,73.5,1,5,1,4,2,9,2,1,1,2,2,5,2,3,1,6,5,2,1,0,0,4,640
8347,18190010529,1,1,209.1353659,209.1353659,15000,12727,1,29462,27727,1390.55,116.66,709.05,523.24,41.6,1,1,0,0,1,1,5,2,50.76,3,50.76,3,7,1,2,3,4,5,1,1,3,3,4,1,1,1,5,3,2,1,1,0,3,509
8348,18190010530,0,4,0,0,0,42707,1,44278,42707,1862.32,112.1,1211.44,496.77,42.01,1,1,0,0,0,0,8,9,43.65,3,43.65,3,2,1,1,3,4,4,1,1,3,3,5,1,1,1,5,4,2,0,0,0,3,1458
8349,18190010532,0,4,0,0,2640,23282.75862,0.82,17190,16144,1044.54,94.09,542.97,372.39,35.09,1,1,0,0,0,1,2,5,57.2,2,57.2,2,4,1,1,2,3,3,1,1,3,2,4,6,1,1,5,4,1,0,0,0,3,3150
8350,18190010536,0,2,0,0,18000,12031.25,1.32,23666,37250,943.67,179.59,174.19,528.66,61.23,1,1,0,0,1,0,7,2,73.46,1,73.46,1,8,1,2,6,2,1,1,1,3,3,5,3,1,2,1,4,5,0,1,0,3,808
8351,18190010543,0,4,0,0,0,24157,1,25862,24157,1270.32,113.53,521.14,592.83,42.82,1,1,0,0,1,1,5,6,67.61,2,67.61,2,9,1,1,4,4,5,1,1,2,2,5,5,3,1,7,6,2,0,1,1,1,15950
8352,18190010544,0,4,0,0,0,36306.89655,0.82,22076,21058,2219.47,187.37,1501.29,479.7,51.11,1,88,1,1,1,1,4,8,27.14,4,27.14,4,9,0,1,2,1,5,3,2,3,2,-9,7,3,1,6,5,1,0,0,0,3,1691
8353,18190010561,0,4,0,0,4800,42429,1,49048,47229,1271.72,116.36,479.05,633.53,42.78,1,1,0,0,1,1,9,9,73.82,1,73.82,1,8,1,1,3,4,5,1,1,1,2,4,5,1,1,4,3,2,1,1,0,3,2792
8354,18190010564,0,3,0,0,0,26593,1,27321,26593,1167.33,109.85,498.68,517.24,41.56,1,1,0,0,1,1,5,6,63.36,2,63.36,2,6,1,1,3,5,4,1,1,2,2,5,5,3,1,4,5,2,1,0,1,1,2790
8355,18190010573,0,2,0,0,13852,9271.25,1.32,25101,28686,1012.51,180.27,224.67,546.28,61.29,1,1,0,0,1,0,6,1,85.94,1,85.94,1,9,1,4,3,9,3,1,1,5,2,5,3,1,1,1,2,5,1,0,0,4,504
8356,18190010575,1,1,149.8536585,122.88,6900,11293.10345,0.82,14420,13450,1091.64,100.39,608.59,347.04,35.62,1,1,0,0,0,1,2,2,48.05,3,48.05,3,7,1,2,2,1,2,1,1,3,3,3,6,1,1,5,4,1,0,0,0,3,1349
8357,18190010580,0,4,0,0,6000,29177.58621,0.82,23713,22923,1063.65,68.66,600.08,359.82,35.09,1,1,0,0,0,0,4,7,60.91,2,60.91,2,4,1,2,6,2,2,1,1,3,1,5,6,1,1,5,3,1,0,0,0,3,621
8358,18190010594,0,3,0,0,7800,33524.64789,1.07,56526,55405,1216.45,130.48,454.15,583.13,48.69,2,3,0,0,0,0,9,8,63.84,2,63.84,2,5,1,2,3,3,2,1,1,4,1,5,5,1,2,5,2,3,0,0,0,3,791
8359,18190010597,0,4,0,0,2570,17512.06897,0.82,13654,12727,981.38,66.92,494.56,384.56,35.34,1,1,0,0,0,1,2,4,62.01,2,62.01,2,1,1,1,3,5,3,1,1,2,2,5,6,1,1,5,4,1,0,0,0,3,1780
8360,18190010600,0,3,0,0,4264,19839.65517,0.82,13236,15771,817.95,82.32,381.04,319,35.59,1,1,0,0,1,0,2,4,66.48,2,66.48,2,6,1,4,5,6,1,1,1,1,3,5,7,3,1,7,6,1,0,0,1,2,494
8361,18190010601,0,4,0,0,5471.25,16161.64216,1.32,34778,38441,1676.12,181.89,689.13,749.08,56.02,3,3,0,0,1,0,7,3,59.54,2,59.54,2,8,1,4,3,5,4,1,1,3,1,5,3,3,1,3,3,5,1,0,1,2,642
8362,18190010602,1,1,84.46387053,90.37634146,26654.38586,0,1.07,21446,20471,1354.49,290.83,478.08,538.71,46.87,1,1,0,0,1,0,4,1,59.65,2,59.65,2,4,1,1,3,4,3,1,1,2,2,1,4,1,1,1,2,3,0,1,0,3,2204
8363,18190010607,0,3,0,0,4836,17672.41379,0.82,10383,15086,832.18,52.42,342.62,398.31,38.83,2,2,0,0,1,0,2,4,71.84,1,71.84,1,6,1,4,5,7,1,1,1,2,3,5,6,3,1,5,4,1,1,0,1,2,714
8364,18190010615,1,1,172.3170732,141.3,3900,6141.37931,0.82,3562,7462,1110.06,88.67,606.69,376.15,38.55,2,2,1,1,0,0,1,1,61.54,2,61.54,2,1,1,4,3,6,2,1,1,1,2,5,6,2,1,5,3,1,0,0,1,4,847
8365,18190010617,0,3,0,0,3640,21391.37931,0.82,12407,16047,891.91,119.78,461.5,264.42,46.21,3,3,0,0,0,0,2,5,59.53,2,59.53,2,2,0,4,5,7,1,2,2,3,1,-9,6,2,1,5,3,1,0,0,0,4,4779
8366,18190010618,0,4,0,0,0,29719.71831,1.07,43210,42202,1707,147.94,825.75,685.77,47.54,1,1,0,0,1,0,8,7,54.52,2,54.52,2,6,1,1,1,6,4,1,1,2,1,1,2,3,1,6,6,3,1,1,0,3,2399
8367,18190010627,0,4,0,0,5100,20300,0.82,14995,16874,2049.3,286.73,1338.15,374.85,49.57,3,88,1,1,1,0,3,4,27.69,4,27.69,4,2,0,2,5,6,2,3,2,1,1,-9,6,3,1,5,2,1,1,1,0,3,881
8368,18190010628,0,2,0,0,8700,11473.57143,1.21,26131,24763,1235.99,286.1,305.48,591.57,52.84,3,1,0,0,1,0,5,2,66.5,2,66.5,2,7,1,2,3,8,3,1,1,2,2,4,3,1,1,1,2,4,1,1,0,3,745
8369,18190010632,0,4,0,0,0,30670.68966,0.82,19909,17789,1189.27,52.31,582.93,518.41,35.62,1,1,0,0,1,1,3,7,67.68,2,67.68,2,7,1,1,4,5,5,1,1,2,2,5,7,1,1,6,5,1,0,0,0,3,1394
8370,18190010633,0,3,0,0,5040,18270.3252,1.32,51172,49985,1402.22,195.32,398.22,746.83,61.85,3,1,0,0,1,0,9,4,72.04,1,72.04,1,5,1,4,2,7,4,1,1,1,2,5,3,1,2,1,4,5,0,0,0,4,400
8371,18190010635,0,3,0,0,4212,28068,1,33675,32280,862.82,99.32,317.97,404.55,40.98,1,1,0,0,1,0,6,7,74.15,1,74.15,1,4,1,4,5,6,2,1,1,1,2,5,1,1,1,5,5,2,0,0,0,4,693
8372,18190010645,0,4,0,0,8340,22636,1,32089,30976,1432.83,328.01,679.82,363.08,61.92,1,88,0,0,0,0,6,5,43.69,3,43.69,3,10,0,2,6,7,1,3,2,1,3,-9,1,1,2,5,2,2,0,0,0,3,1602
8373,18190010646,0,3,0,0,1500,15960.34483,0.82,11861,10757,751.16,96.67,322.92,280.46,51.11,1,1,0,0,1,0,1,3,72.61,1,72.61,1,9,0,3,5,7,1,1,3,1,3,-9,7,3,1,6,5,1,0,0,1,2,489
8374,18190010651,0,2,0,0,4119.230769,14585.64103,1.07,22772,21622,1086.37,134.13,401.74,503.75,46.75,3,1,0,0,1,0,4,3,70.28,1,70.28,1,6,1,4,5,6,3,1,1,1,2,5,3,1,1,2,3,3,1,0,0,4,632
8375,18190010652,0,3,0,0,4704,20560.34483,0.82,17565,16629,946.11,97.33,521.48,278.47,48.83,1,88,0,0,1,0,3,5,63.36,2,63.36,2,5,0,3,2,6,1,1,3,1,2,-9,7,3,1,6,5,1,0,0,0,4,462
8376,18190010653,0,2,0,0,6180,11393.10345,0.82,13842,12788,844.51,87.37,343.97,376.54,36.63,1,1,0,0,0,1,2,2,68.16,2,68.16,2,8,1,4,2,2,3,1,1,3,1,5,6,1,2,5,4,1,0,0,0,4,655
8377,18190010662,0,3,0,0,0,24143.10345,0.82,14886,14003,967.7,52.04,427.83,447.15,40.68,1,88,0,0,1,0,2,6,67.06,2,67.06,2,6,1,1,5,6,2,1,1,1,3,5,7,3,1,7,6,1,1,0,1,3,1173
8378,18190010665,0,3,0,0,7200,20842,1,29017,28042,1142.19,61.49,518.23,521.49,40.98,1,1,0,0,0,0,6,5,63.8,2,63.8,2,4,1,2,2,3,3,1,1,3,1,5,1,3,1,5,3,2,0,0,0,3,1599
8379,18190010675,0,2,0,0,6000,11193.57143,1.21,22792,21671,1114.07,166.49,333.66,559.84,54.08,1,1,0,0,1,0,4,2,69.22,1,69.22,1,2,1,2,2,3,2,1,1,2,2,5,3,1,2,1,4,4,0,1,0,3,400
8380,18190010677,1,1,948.4111234,1251.902683,10596,14333.125,1.32,35829,33529,2811.37,176.59,1597.76,975.73,61.29,1,1,0,0,1,0,7,3,53.82,3,53.82,3,9,1,1,4,2,5,1,1,1,3,4,3,1,1,2,3,5,0,0,0,3,2956
8381,18190010683,1,1,65.16536585,65.16536585,0,13985,1,15928,13985,1246.58,106.72,527.53,570.73,41.6,1,1,0,0,1,1,2,3,66.6,2,66.6,2,7,1,1,4,6,5,1,1,2,2,4,2,3,1,6,6,2,0,0,1,3,2225
8382,18190010686,1,1,1801.546137,1477.267833,0,15772.41379,0.82,10652,9148,2992.03,126.84,2331.51,484.85,48.83,1,88,1,1,1,1,1,3,34.88,4,33.31,4,5,0,2,4,2,5,1,3,3,2,1,7,3,1,7,6,1,1,0,1,3,1110
8383,18190010689,0,3,0,0,8544,19486.73469,1.07,24802,27641,958.4,130.12,247.57,531.73,48.98,1,1,0,0,1,0,5,4,78.61,1,78.61,1,9,1,4,3,9,3,1,1,2,2,5,4,1,1,3,3,3,0,0,0,4,377
8384,18190010699,0,3,0,0,17269.66443,22142.57368,1.21,60152,58012,1085.13,170.75,373.92,486.38,54.08,1,1,0,0,0,0,9,5,84.39,1,84.39,1,2,1,1,4,9,5,1,1,2,2,5,1,1,1,4,3,4,0,0,0,3,8206
8385,18190010709,0,2,0,0,0,13340,1,13340,13340,928.43,113.85,517,256.31,41.27,1,1,0,0,1,0,2,2,66.91,2,60.06,2,1,1,1,3,5,1,1,1,2,2,5,2,3,1,6,5,2,1,0,1,3,1907
8386,18190010716,0,4,0,0,18000,20080.43478,1.21,57248,54948,1892.25,200.62,905.94,730.55,55.14,1,1,0,0,1,0,9,4,57.38,2,57.38,2,9,1,1,4,9,5,1,1,2,2,1,5,1,1,4,5,4,0,1,0,1,4605
8387,18190010719,0,4,0,0,0,23187,1,24531,23187,2375.18,361.57,1416.89,555.16,41.56,1,1,0,1,1,0,4,5,24.05,4,24.05,4,6,1,1,3,5,3,3,2,2,2,-9,2,3,1,6,6,2,0,0,0,3,4175
8388,18190010721,0,3,0,0,3706.8817,25677.59858,1.07,35616,34520,1181.8,74.53,434.58,625.48,47.21,1,1,0,0,1,0,7,6,64.58,2,64.58,2,1,1,4,3,5,2,1,1,2,2,3,3,1,1,2,3,3,0,0,0,4,1317
8389,18190010722,0,3,0,0,3200,17236.2069,0.82,12596,13197,906.23,53.76,472.57,344.97,34.93,1,1,0,0,1,0,2,4,60.4,2,60.4,2,5,1,3,1,5,1,1,1,3,2,5,7,3,1,7,6,1,0,0,1,2,599
8390,18190010725,0,2,0,0,5850,3644.827586,0.82,8840,7964,735.99,186.38,172.23,316.56,60.82,1,1,0,0,0,0,1,1,78.97,1,78.97,1,2,0,2,5,9,1,2,2,2,3,-9,6,3,1,5,4,1,0,1,0,3,1270
8391,18190010727,0,4,0,0,10800,88091.37931,0.82,63216,61893,1276.3,96.47,693.07,447.93,38.83,2,2,0,0,1,1,10,10,59.18,2,59.18,2,6,1,2,3,5,4,1,1,1,1,5,6,1,1,5,3,1,1,0,0,3,599
