,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1516
6251,16170010942,0,4,0,0,0,46443,1,48135,46443,1252.78,61.58,815.1,338.53,37.57,1,1,0,0,1,1,9,10,63.4,2,64.37,2,9,1,1,4,4,5,1,1,2,1,4,2,3,1,6,5,2,1,0,0,0,0,3,3150
6252,16170010952,0,2,0,0,0,8862.068966,0.82,5140,5140,715.06,37.75,379,266.2,32.11,1,1,1,1,1,1,1,1,73.42,1,69.36,1,2,1,1,3,5,4,1,1,2,2,5,7,3,1,6,5,1,0,1,1,0,0,1,2983
6253,16170010954,0,4,0,0,0,38859.78261,1.21,73424,71502,1900.48,190.51,924.76,736.84,48.37,1,1,0,0,1,0,10,9,62.01,2,62.01,2,9,1,1,3,7,5,1,1,2,1,1,1,1,1,4,5,4,1,0,0,0,0,3,1499
6254,16170010955,0,3,0,0,0,20698.27586,0.82,13391,12005,748.41,79.66,336.28,300.83,31.64,1,1,0,0,1,1,2,5,68.34,2,69.34,1,6,1,1,3,5,3,1,1,2,2,5,7,1,1,7,6,1,0,1,1,0,0,1,1746
6255,16170010961,0,3,0,0,2400,38108.69565,1.21,74196,72520,1022.45,155.84,300.76,519.08,46.77,1,1,0,0,0,0,10,9,67.99,2,67.99,2,7,1,1,3,9,2,1,1,2,2,4,1,1,1,4,4,4,0,0,0,0,0,3,1265
6256,16170010982,1,1,208.7594235,171.1827273,4680,-5794.827586,0.82,1319,1319,1135.95,46.96,556.95,495.59,36.45,2,2,1,1,0,1,1,1,63,2,63.89,2,10,1,2,2,3,5,1,1,2,1,3,6,3,1,4,1,1,0,1,0,0,0,3,1489
6257,16170010988,0,2,0,0,6600,-2072.857143,1.21,4776,3698,1293.51,79.4,530.27,636.27,47.57,1,1,1,1,1,0,1,1,65.69,2,64.28,2,6,1,2,2,2,3,1,1,3,2,5,3,1,2,2,3,4,0,1,1,0,0,1,2941
6258,16170010990,0,2,0,0,5400,9098,1,15611,14498,747.54,106.19,226.22,377.63,37.5,1,1,0,0,1,0,2,1,76.8,1,76.8,1,2,1,2,2,9,2,1,1,2,2,5,2,3,1,6,5,2,0,1,0,0,0,3,1152
6259,16170010993,0,3,0,0,5088,22734.48276,0.82,19363,18274,860.05,40.02,486.96,302.24,30.83,1,1,0,0,1,0,3,6,60.95,2,60.95,2,5,1,4,3,8,1,1,1,2,1,3,7,1,1,6,5,1,1,0,0,0,0,4,1649
6260,16170010998,0,3,0,0,5148,19806.89655,0.82,11488,16636,484.87,114.17,218.52,116.77,35.41,3,3,0,0,1,0,3,5,80.96,1,71.1,1,4,1,4,5,9,1,1,1,5,3,1,7,3,1,6,5,1,1,1,0,0,0,4,1526
6261,16170011003,1,1,278.2231405,336.65,4524,13024.28571,1.21,23793,22758,1760.27,279.74,827.94,584.97,67.62,2,88,0,0,1,0,4,3,51.45,3,50.6,3,5,0,3,3,4,3,1,3,1,2,2,3,1,1,1,3,4,1,0,0,0,0,4,463
6262,16170011019,0,4,0,0,0,29524,1,31474,29524,1300.25,59.13,675.69,527.86,37.57,1,1,0,0,1,1,6,7,58.13,2,56.07,2,9,1,1,2,1,5,1,1,3,2,3,2,3,1,6,5,2,0,0,0,0,0,3,1512
6263,16170011040,0,3,0,0,240,20767.24138,0.82,13216,12285,618,83.41,254.93,247.49,32.17,1,1,0,0,1,0,2,5,71.93,1,71.93,1,9,1,1,2,7,1,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,3,3205
6264,16170011047,0,3,0,0,6600,22737,1,30379,29337,1102.48,119.97,463.15,478.81,40.55,3,3,0,0,0,0,6,6,70.52,1,70.93,1,7,1,2,2,5,3,1,1,2,2,5,1,1,1,5,4,2,0,0,0,0,0,3,1317
6265,16170011054,0,4,0,0,0,55188,1,56574,55188,1727.29,121.62,994.26,572.6,38.81,1,1,0,0,1,1,9,10,53.47,3,52.62,3,10,1,1,4,5,5,1,1,1,1,4,2,1,1,7,6,2,1,1,0,0,0,3,2549
6266,16170011059,0,3,0,0,6960,28115.51724,0.82,19010,23267,543.9,65.04,316.72,119.07,43.07,1,88,0,0,1,0,5,7,74.71,1,64.64,2,8,1,3,5,7,1,1,3,1,1,-9,7,3,1,6,5,1,0,1,0,0,0,4,573
6267,16170011061,0,3,0,0,0,43118,1,44988,43118,999.26,153.07,381.2,428.66,36.33,1,1,0,0,1,1,8,9,67.67,2,67.67,2,7,1,1,4,9,4,1,1,2,2,1,2,3,1,6,5,2,1,0,0,0,0,3,1841
6268,16170011065,1,1,132.4667406,108.6227273,3564,13672.41379,0.82,9100,11494,1073.39,93.55,521.01,422.1,36.73,3,3,1,0,1,1,1,3,66.63,2,66.63,2,10,1,3,1,8,4,1,1,1,2,5,7,3,1,6,5,1,1,1,0,0,0,2,704
6269,16170011071,0,3,0,0,6662,30308.62069,0.82,19535,24241,791.94,40.42,486.34,233.07,32.11,1,1,0,0,1,1,5,7,66.84,2,62.69,2,2,1,2,2,4,3,1,1,2,2,3,7,3,1,7,6,1,1,1,1,0,0,1,2714
6270,16170011072,0,3,0,0,11040,37185,1.21,64618,63099,1089.89,174.52,268.3,598.78,48.29,1,1,0,0,1,0,10,9,76.32,1,76.32,1,2,1,1,4,9,4,1,1,2,2,5,3,1,1,2,3,4,0,0,0,0,0,3,1360
6271,16170011079,1,1,267.5123967,323.69,5200,11923.45679,1.21,20961,24516,1747.31,177.81,857.12,657.92,54.46,3,3,0,0,1,0,5,2,58.24,2,57.42,2,2,1,4,1,7,4,1,1,1,2,5,4,1,1,2,3,4,0,1,0,0,0,2,312
6272,16170011090,0,4,0,0,4940,15496.55172,0.82,8988,13928,1455.86,152.51,888.71,359.26,55.38,3,88,1,1,1,0,2,3,40.65,3,40.65,3,2,0,4,6,1,1,3,2,3,2,-9,7,3,1,6,5,1,0,1,0,0,0,2,421
6273,16170011092,1,1,28.03305785,33.92,7800,11307.14286,1.21,24799,23630,1457.54,167.95,568.24,667.69,53.66,3,3,0,0,1,0,5,2,58.51,2,57.95,2,9,1,2,2,5,2,1,1,1,1,1,3,1,1,1,2,4,0,0,0,0,0,3,1557
6274,16170011096,0,3,0,0,4420,16029,1,21767,20449,898.31,57.46,300.42,498.79,41.64,2,2,0,0,1,0,4,3,75.05,1,75.05,1,1,1,4,2,9,2,1,1,2,2,5,2,3,1,6,5,2,1,1,0,0,0,4,533
6275,16170011098,0,2,0,0,2450,6318,1,9828,8768,924.94,116.09,401.41,365.83,41.61,3,3,0,1,1,0,1,1,68.29,2,69.82,1,6,1,3,5,5,1,1,1,2,3,5,1,3,1,5,4,2,1,1,0,0,0,2,838
6276,16170011105,0,2,0,0,6492,12947.14286,1.21,21898,24618,1195.63,166.16,379.78,597.49,52.2,3,3,0,0,1,0,5,3,72.5,1,72.5,1,7,1,4,3,9,3,1,1,2,2,4,3,3,1,3,3,4,0,1,0,0,0,4,901
6277,16170011108,0,3,0,0,5200,19167,1,19167,24367,670.26,135.43,419.43,79.07,36.33,1,88,0,0,1,0,5,4,77.69,1,71.78,1,7,1,3,1,5,2,1,1,2,2,1,2,3,1,5,5,2,1,1,0,0,0,2,480
6278,16170011111,0,4,0,0,4440,40564.08451,1.07,63101,62041,1636.73,259.87,760.46,568.81,47.59,3,3,0,0,0,0,10,9,55.86,2,55.27,2,6,1,1,1,5,3,1,1,1,2,4,1,1,1,5,3,3,0,0,0,0,0,3,1916
6279,16170011115,0,4,0,0,5184,20169.71831,1.07,35290,33825,1638.73,253.04,864.43,456.47,64.79,3,88,0,0,1,0,7,5,63.22,2,59.87,2,2,0,4,3,5,4,1,3,2,1,2,5,1,1,5,5,3,1,1,0,0,0,2,617
6280,16170011116,0,4,0,0,10800,30133,1,42692,40933,1268.17,59.93,558.21,613.51,36.52,1,1,0,0,1,1,8,7,72.51,1,72.51,1,4,1,2,4,9,5,1,1,2,2,3,2,1,1,5,5,2,0,0,0,0,0,3,1471
6281,16170011119,0,3,0,0,0,17972.41379,0.82,11588,10424,836.04,91.57,356.97,344.79,42.71,1,88,0,0,1,1,1,4,57.69,2,57.69,2,6,0,2,4,9,4,1,3,1,2,1,7,3,1,7,6,1,1,1,0,0,0,3,4103
6282,16170011124,0,3,0,0,0,35382.75862,0.82,21330,20522,803.83,34.38,366.7,371.11,31.64,1,1,0,0,1,1,4,8,64.45,2,65.66,2,6,1,1,1,4,3,1,1,2,1,5,7,3,1,6,5,1,0,0,0,0,0,3,5532
6283,16170011132,0,3,0,0,2201.465366,22831.95627,0.82,16288,15444,960.89,348.81,320.07,259.9,32.11,1,1,0,0,1,0,2,6,53.37,3,53.37,3,2,1,1,2,8,2,3,1,2,2,-9,7,1,1,6,5,1,0,0,0,0,0,3,2274
6284,16170011133,0,4,0,0,4420,23891.37931,0.82,19110,18277,1521.29,244.17,866.92,379.37,30.83,1,1,0,0,1,1,3,6,35.87,4,35.39,4,5,1,2,1,4,4,1,1,1,1,2,7,3,1,7,6,1,1,1,0,1,1,1,2528
6285,16170011140,0,3,0,0,6000,57945,1,65416,63945,661.43,114.25,167.21,342.4,37.57,1,1,0,0,0,0,10,10,79.63,1,79.63,1,9,1,1,5,9,2,1,1,2,3,5,1,1,1,5,3,2,0,0,0,0,0,3,1467
6286,16170011141,0,3,0,0,3600,27320.68966,0.82,19110,19446,721.3,47.69,483.6,157.9,32.11,1,1,0,0,1,0,4,7,69.8,1,60.84,2,2,1,4,2,5,1,1,1,1,2,5,7,3,1,7,6,1,1,1,0,0,0,4,718
6287,16170011174,0,4,0,0,0,20866,1,22217,20866,1372.92,144.16,755.73,436.04,36.99,1,1,0,0,1,0,4,5,61.42,2,62.81,2,1,1,1,3,5,4,1,1,2,2,3,2,3,1,6,5,2,0,0,0,0,0,3,1527
6288,16170011180,0,4,0,0,5400,20387,1,26862,25787,1253.76,163.32,558.54,469.4,62.5,1,88,0,0,0,0,5,5,47.19,3,45.27,3,9,0,2,6,2,1,2,2,3,1,-9,1,1,1,4,1,2,0,0,0,0,0,3,711
6289,16170011182,0,3,0,0,10032,28796,1,40178,38828,1100.36,105.4,515.97,441.49,37.5,1,1,0,0,1,0,8,7,65.46,2,66.42,2,2,1,1,3,5,3,1,1,2,1,5,1,1,2,5,3,2,1,0,0,0,0,3,2823
6290,16170011189,0,3,0,0,5980,14521,1,22041,20501,860.49,108.24,307.99,407.93,36.33,1,1,0,0,1,0,4,3,73.24,1,73.91,1,7,1,3,2,5,3,1,1,2,2,5,2,1,1,6,5,2,0,0,0,0,0,4,927
6291,16170011193,1,1,389.6445455,389.6445455,0,11538,1,12745,11538,1566.19,190.69,845.47,480.21,49.82,1,88,1,1,1,0,1,2,55.17,2,57.04,2,6,0,1,3,5,3,1,3,2,2,2,2,3,1,6,5,2,0,1,1,0,0,1,1659
6292,16170011204,1,1,77.45454545,77.45454545,0,13929,1,15134,13929,1254,267.86,682.35,267.46,36.33,1,1,0,0,1,0,2,3,57.56,2,54.04,3,7,1,1,3,5,3,1,1,2,2,2,2,3,1,7,6,2,1,1,0,0,0,3,2036
6293,16170011205,0,3,0,0,0,17679.31034,0.82,11371,10254,659.3,80.65,387.03,160.51,31.11,1,1,0,0,1,1,1,4,69.87,1,65.1,2,7,1,1,3,4,3,1,1,2,2,5,7,1,1,6,5,1,1,0,0,0,0,3,1187
6294,16170011211,0,3,0,0,7500,29021.66667,1.07,43676,42326,922.51,124.22,274.51,480.88,42.9,1,1,0,0,1,0,8,7,75.92,1,75.92,1,2,1,2,3,9,3,1,1,2,2,4,3,1,1,3,3,3,0,0,0,0,0,3,1456
6295,16170011213,1,1,370.3935698,303.7227273,4004,11813.7931,0.82,11760,10856,1268.49,237.43,650.83,334.76,45.47,3,88,1,1,1,1,1,2,41.33,3,37.71,4,7,0,2,2,4,3,3,3,3,1,-9,7,3,1,6,5,1,0,1,1,0,0,3,557
6296,16170011215,0,4,0,0,5400,20295.91837,1.07,22761,25290,1457.02,212.74,676.72,521.54,46.02,3,3,0,0,1,0,5,5,53.51,3,55.69,2,5,1,2,3,4,3,1,1,2,2,2,4,1,1,1,3,3,1,1,1,0,1,1,1609
6297,16170011219,0,3,0,0,0,15931.03448,0.82,9240,9240,777.08,82.68,476.84,186.29,31.27,1,1,0,0,1,1,1,3,68.92,1,60.97,2,4,1,1,2,2,3,1,1,1,2,4,7,3,1,6,5,1,0,1,1,0,1,1,1787
6298,16170011222,0,3,0,0,5145,19116.84783,1.21,41380,40320,1358.84,167.81,501.73,635.73,53.57,3,3,0,0,0,0,8,4,70.19,1,71.4,1,6,1,4,1,5,3,1,1,2,2,5,3,1,1,4,4,4,0,0,0,0,0,4,855
6299,16170011228,0,3,0,0,4102.4558,19806.11069,0.82,11488,15590,683.59,65.04,382.94,187.02,48.59,3,1,0,0,1,0,2,5,77.19,1,70,1,2,0,4,5,6,1,1,3,2,3,-9,7,3,1,6,5,1,1,1,0,0,0,2,415
6300,16170011247,0,3,0,0,3744,23912.06897,0.82,14635,17613,883.95,90.27,464.16,293.89,35.63,3,3,0,0,1,0,3,6,65.73,2,66.91,2,6,1,3,5,6,1,1,1,2,3,5,7,3,1,6,5,1,1,1,0,0,0,2,699
6301,16170011249,0,3,0,0,6900,19739.65517,0.82,19308,18349,654.92,76.3,241,306.35,31.27,1,1,0,0,1,1,3,5,74.35,1,75.6,1,4,1,2,5,6,3,1,1,2,3,5,7,3,1,6,5,1,1,1,0,0,0,3,838
6302,16170011256,0,4,0,0,5096,26081,1,28306,31177,1278.11,176.2,627.62,432.68,41.61,3,3,0,0,1,0,6,7,60.92,2,62.31,2,6,1,4,5,4,3,1,1,2,2,2,5,3,1,6,6,2,0,1,0,0,0,4,954
6303,16170011263,1,1,18.61342396,19.91636364,4800,10329.16667,1.07,18284,17195,1278.82,140.13,597.52,495.15,46.02,3,3,0,0,1,0,3,2,63.14,2,64.62,2,5,1,3,3,4,3,1,1,2,2,5,3,1,1,2,2,3,0,1,0,0,0,2,397
6304,16170011270,0,3,0,0,4744,27597.4359,1,26968,26270,1097.52,129.93,507.45,419.9,40.24,3,3,0,0,1,0,5,7,65.51,2,66.33,2,5,1,3,2,5,2,1,1,2,2,5,4,1,1,3,2,2,0,1,0,0,0,4,920
6305,16170011271,0,2,0,0,0,9764,1,11068,9764,1061.6,159.92,378.84,482.69,40.15,2,2,0,1,1,1,1,2,71.35,1,71.35,1,7,1,1,2,9,4,1,1,2,2,1,5,3,1,4,5,2,0,1,0,0,0,3,4907
6306,16170011275,0,2,0,0,9384,10881.03448,0.82,16976,15695,665.02,88.49,235.89,308.47,32.17,1,1,0,0,1,1,3,2,74.38,1,74.38,1,9,1,1,2,9,2,1,1,2,2,4,6,1,1,5,4,1,1,0,0,0,0,3,1476
6307,16170011277,0,4,0,0,0,26822.83951,1.21,45462,43453,1845.78,113.78,867.11,814.93,49.96,1,1,0,0,1,0,8,7,57.97,2,55.61,2,10,1,1,3,5,5,1,1,3,2,3,5,1,1,2,6,4,1,0,0,0,0,3,2693
6308,16170011283,0,4,0,0,24000,56702.5,1.07,94384,92043,2394.58,229.68,1252.18,870.46,42.26,1,1,0,0,1,1,10,10,65.8,2,64.44,2,6,1,1,4,3,5,1,1,2,2,4,3,1,1,2,3,3,0,0,0,0,0,3,1411
6309,16170011285,0,3,0,0,0,52685,1,54687,52685,1051.05,103.51,439.46,471.13,36.95,1,1,0,0,1,1,9,10,67.9,2,67.9,2,6,1,1,4,8,4,1,1,1,2,4,2,1,1,6,5,2,0,0,0,0,0,3,1293
6310,16170011290,0,4,0,0,0,51170,1,52638,51170,1382.04,157.42,645.99,541.06,37.57,1,1,0,0,1,1,9,10,62.77,2,62.56,2,9,1,1,3,5,5,1,1,1,2,1,1,1,1,5,5,2,0,1,0,0,0,3,5906
6311,16170011293,0,4,0,0,0,46584.48276,0.82,28460,27019,1003.58,174.09,454.49,342.67,32.33,1,1,0,0,1,1,6,10,55.55,2,55,2,8,1,1,3,4,3,1,1,1,2,1,7,3,1,7,6,1,1,1,0,0,0,3,2254
6312,16170011295,0,3,0,0,9900,33252,1,44241,43152,840.13,113,356.62,332.94,37.57,1,1,0,0,0,0,8,8,63.61,2,62.06,2,9,1,2,6,2,1,1,1,3,3,5,1,1,1,5,2,2,0,0,0,0,0,3,1158
6313,16170011296,0,3,0,0,6900,60514,1,68775,67414,1072.48,104.34,514.28,417.86,36,1,1,0,0,0,0,10,10,64.79,2,64.35,2,5,1,1,3,5,3,1,1,1,2,5,1,1,1,5,3,2,0,0,0,0,0,3,1856
6314,16170011302,0,2,0,0,5668,3058.62069,0.82,8329,7442,717.13,101.52,260.22,319.58,35.81,3,3,0,0,1,0,1,1,77.51,1,77.51,1,8,1,4,5,8,2,1,1,1,3,5,7,1,1,6,5,1,0,1,0,0,0,2,1000
6315,16170011310,0,3,0,0,0,55084.48276,0.82,33038,31949,892.62,136.52,366.77,338.31,51.02,1,88,0,0,1,1,7,10,66.44,2,66.44,2,5,0,1,5,7,3,2,2,1,2,-9,7,3,1,7,6,1,1,1,0,0,0,3,1333
6316,16170011318,0,3,0,0,6516,15541.37931,0.82,16250,15530,619.5,78.68,296.68,213.03,31.11,1,1,0,0,0,0,2,3,63.78,2,63.99,2,7,1,4,5,5,1,1,1,2,1,5,6,1,1,5,3,1,0,0,0,0,0,4,453
6317,16170011320,0,2,0,0,3092.544104,1299.06189,0.82,3846,3846,550.32,298.21,100.75,98.19,53.17,1,1,1,1,0,0,1,1,76.68,1,73.67,1,4,0,2,5,9,5,2,2,1,3,-9,6,3,1,4,1,1,0,1,0,0,0,3,972
6318,16170011321,0,3,0,0,5940,25471,1,32530,31411,918.85,103.81,418.04,360.48,36.52,1,1,0,0,0,0,6,6,61.03,2,61.03,2,4,1,2,2,3,2,1,1,3,2,5,1,1,1,5,2,2,0,0,0,0,0,3,1821
6319,16170011323,0,4,0,0,6420,31743,1,39418,38163,1228.73,105.15,585.6,500.48,37.5,1,1,0,0,1,1,8,8,60.73,2,60.24,2,2,1,1,3,5,5,1,1,1,1,5,5,1,1,5,5,2,0,0,0,0,0,3,2714
6320,16170011324,1,1,8.244545455,8.244545455,5136,12789,1,16345,17925,1184.79,70.78,612.4,459.31,42.3,3,3,0,0,1,0,3,2,74.27,1,70.3,1,2,1,4,1,5,4,1,1,2,2,5,5,3,1,4,5,2,1,1,0,0,0,2,543
6321,16170011326,0,3,0,0,6360,34040,1.07,48450,47208,1141.46,248.37,315.69,517.31,60.09,1,88,0,0,1,0,9,8,70.31,1,70.31,1,10,0,4,3,9,3,1,2,5,2,-9,3,1,1,1,2,3,0,0,0,0,0,4,1538
6322,16170011330,0,3,0,0,2749.845968,19212.33454,0.82,14129,13893,808.52,111.13,384.51,276.66,36.22,3,88,0,0,1,0,2,5,54.35,3,53.91,3,2,1,2,3,3,5,1,1,1,1,3,6,1,1,5,2,1,1,0,0,0,0,3,714
6323,16170011332,0,3,0,0,0,33533,1,35270,33533,1073.04,105,469.27,461.78,36.99,1,1,0,0,1,1,7,8,66.59,2,66.59,2,1,1,1,4,9,4,1,1,1,2,5,2,3,1,6,6,2,1,1,0,0,0,3,2220
6324,16170011334,0,3,0,0,7440,18671.42857,1.21,34820,33580,1397.59,150.78,676.23,524.23,46.35,1,1,0,0,1,0,7,4,58.51,2,55.79,2,5,1,1,3,4,3,1,1,3,1,5,3,1,2,1,2,4,0,0,0,0,0,3,2229
6325,16170011340,0,3,0,0,1200,15684,1,17789,16884,1163.28,104.78,624.59,397.91,36,1,1,0,0,0,0,3,3,60.57,2,58.06,2,5,1,1,3,4,3,1,1,3,2,5,4,1,1,4,3,2,0,1,0,0,1,1,1758
6326,16170011348,0,4,0,0,4080,27657.04225,1.07,44737,43353,1564.71,138.94,825.38,557.42,42.97,1,1,0,0,1,0,8,7,62.48,2,59.66,2,9,1,1,2,2,5,1,1,1,1,5,3,1,1,4,4,3,1,0,0,0,0,3,1604
6327,16170011352,0,2,0,0,3960,13230.28169,1.07,23843,22747,1093.99,135.72,365.9,547.98,44.39,1,1,0,0,0,0,4,3,71.18,1,72.32,1,10,1,1,3,7,3,1,1,2,2,5,4,1,1,4,3,3,0,0,0,0,0,3,2194
6328,16170011356,0,4,0,0,0,23512.5,1.07,29334,28215,1502.59,121.9,808.49,530.43,41.77,1,1,0,0,1,0,6,6,54.75,2,54.25,3,4,1,1,3,4,4,1,1,1,1,5,3,1,1,1,2,3,0,0,0,0,0,3,1108
6329,16170011357,0,4,0,0,6600,29807,1,37917,36407,1256.56,140.03,519.83,546.88,49.82,1,88,0,0,1,1,7,7,38.53,3,37.9,4,6,0,1,4,2,4,1,3,3,2,1,1,1,1,5,4,2,1,0,0,0,0,3,1968
6330,16170011358,1,1,279.6374723,229.3027273,7140,11336.2069,0.82,13715,13715,1194.07,132.27,647.08,361.15,53.57,1,88,0,0,1,0,2,2,49.54,3,41.39,3,9,0,2,6,2,1,2,2,1,3,-9,6,3,1,5,2,1,1,0,0,0,0,3,805
6331,16170011359,0,4,0,0,12000,30364.28571,1.32,68811,67263,1641.38,168.09,681.33,738.19,53.77,1,1,0,0,1,0,10,7,67.76,2,68.44,2,9,1,1,1,6,5,1,1,2,1,4,3,1,2,2,3,5,1,0,0,0,0,3,1363
6332,16170011363,0,4,0,0,0,60294,1,62844,60294,1630.37,157.56,852.62,583.86,36.33,1,1,0,0,1,1,10,10,58.98,2,58.98,2,7,1,1,4,8,5,1,1,1,2,1,2,3,1,7,6,2,0,1,0,0,0,3,2993
6333,16170011364,0,3,0,0,10800,56725,1,69102,67525,716.86,103.26,224.43,352.84,36.33,1,1,0,0,0,0,10,10,78.13,1,78.12,1,7,1,1,1,9,2,1,1,2,2,5,1,1,1,5,2,2,0,0,0,0,0,3,1422
6334,16170011365,1,1,41.81818182,50.6,12600,13222.14286,1.21,24092,31111,1474.22,179.72,631.47,609.56,53.47,2,2,0,0,1,0,6,3,62.92,2,61.32,2,8,1,2,2,3,3,1,1,3,2,5,3,1,2,1,3,4,0,1,1,0,1,1,3052
6335,16170011375,0,3,0,0,3312,21342,1,23128,24654,965.75,67.28,556.97,301.26,40.24,3,3,0,0,1,0,5,5,67.47,2,68.27,2,5,1,3,3,5,1,1,1,2,1,5,2,3,1,6,5,2,1,1,0,0,0,4,479
6336,16170011376,0,3,0,0,7152,20190,1.21,36697,35418,1354.32,183.43,518.69,602.24,49.96,1,1,0,0,1,0,7,5,61.47,2,60.93,2,10,1,1,2,5,3,1,1,1,2,3,3,1,1,2,3,4,1,0,0,0,0,3,1390
6337,16170011381,1,1,454.0495868,549.4,7200,10062.14286,1.21,22524,21287,1973.02,216.64,1001.13,700.79,54.46,3,3,0,0,1,0,4,2,53.34,3,53.02,3,2,1,2,2,5,4,1,1,2,1,3,3,1,1,2,3,4,1,1,1,0,1,1,1714
6338,16170011389,0,4,0,0,0,27471,1,28978,27471,1199.21,105.04,650.04,407.14,36.99,1,1,0,0,1,0,6,7,64.24,2,65.49,2,1,1,1,3,4,3,1,1,2,2,5,2,1,1,6,5,2,0,0,0,0,0,3,2346
6339,16170011391,0,3,0,0,8340,18810,1,28258,27150,802.05,107,257.56,399.99,37.5,1,1,0,0,1,0,6,4,75.36,1,75.36,1,2,1,2,1,9,2,1,1,5,2,5,1,1,1,5,2,2,1,0,0,0,0,3,1159
6340,16170011395,0,3,0,0,8400,20911.66667,1.07,34934,33494,1116.41,201.73,446.32,426.1,42.26,1,1,0,0,1,0,7,5,57.07,2,54.89,2,6,1,1,6,1,2,1,1,3,3,4,3,1,1,1,4,3,0,0,0,0,0,3,1234
6341,16170011399,0,3,0,0,4211.538462,18042.17507,0.82,13201,14676,655.79,35.09,278.54,310.89,31.27,1,1,0,0,1,0,2,4,74.03,1,75.27,1,4,1,3,5,6,2,1,1,2,2,5,7,3,1,7,6,1,0,1,0,0,0,2,595
6342,16170011404,0,3,0,0,6192,17488,1,19718,23680,658.4,106.78,128.4,384.41,38.81,1,1,0,0,1,0,5,4,81.23,1,81.23,1,10,1,4,5,9,2,1,1,2,3,5,2,3,1,6,5,2,1,1,0,0,0,4,622
6343,16170011409,0,3,0,0,8580,25039.65517,0.82,16499,23103,962.17,82.36,548.19,299.45,32.17,1,1,0,0,1,0,5,6,60.35,2,61.11,2,9,1,2,1,6,2,1,1,2,1,5,7,3,1,6,5,1,1,1,1,0,1,1,1296
6344,16170011410,0,2,0,0,4508,10300,1.07,19963,19134,1144.41,78.74,367.99,650.07,47.61,2,2,0,0,1,0,3,2,71.77,1,71.77,1,6,1,3,5,8,3,1,1,2,1,3,4,1,1,3,3,3,0,0,0,0,0,4,2059
6345,16170011417,0,3,0,0,7469.821408,41651.18402,1.21,85512,84108,1326.19,76.27,623.97,579.6,46.35,1,1,0,0,1,0,10,9,58.55,2,58.55,2,5,1,1,4,7,2,1,1,1,2,5,2,1,1,4,5,4,0,0,0,0,0,3,2834
6346,16170011419,0,3,0,0,11074,26979.31034,0.82,19773,26722,868.1,227.36,277.39,304.58,58.77,3,88,0,0,1,0,5,7,67.38,2,67.38,2,8,0,4,5,8,1,2,2,1,2,-9,7,3,2,6,5,1,1,1,0,0,0,4,1664
6347,16170011420,0,3,0,0,6456,39686,1,47660,46142,1070.05,126.79,448.26,453.32,41.68,3,3,0,0,0,0,9,9,70.94,1,72.18,1,9,1,4,5,6,3,1,1,2,3,5,1,1,1,5,3,2,0,0,0,0,0,4,1123
6348,16170011427,0,2,0,0,3672,11804,1,13720,15476,1077.79,121.73,600.64,313.79,41.63,2,2,0,0,1,0,2,2,72.75,1,68.52,1,6,1,4,3,5,3,1,1,2,2,5,2,1,1,6,5,2,1,1,0,0,0,2,496
6349,16170011436,0,3,0,0,7620,26950,0.82,24191,23251,868.92,146.46,326.92,340.16,55.38,1,88,0,0,1,0,5,7,71.83,1,71.83,1,9,0,2,5,9,2,2,2,2,3,-9,7,3,1,6,5,1,0,1,0,0,0,3,7598
6350,16170011438,0,2,0,0,0,14152,1,15470,14152,1108.66,108.09,598.97,364.61,36.99,1,1,0,0,1,0,2,3,63.14,2,64.13,2,1,1,1,3,6,2,1,1,2,1,5,2,3,1,6,5,2,1,1,0,0,0,3,1852
6351,16170011444,0,2,0,0,4800,11216,1,17201,16016,1060.18,110.85,512.15,400.66,36.52,1,1,0,0,0,0,3,2,62.75,2,62.75,2,4,1,4,3,8,2,1,1,1,1,5,5,1,1,4,4,2,0,0,0,0,0,4,1065
6352,16170011454,1,1,154.905765,127.0227273,4160,6517.241379,0.82,3900,7940,1091.79,132.22,564.74,334.59,60.24,3,88,1,1,1,0,1,1,60.29,2,62.78,2,4,0,4,5,6,1,2,2,2,3,-9,6,3,1,5,4,1,1,1,0,0,0,2,800
6353,16170011460,0,3,0,0,4500,29287,1,35325,33787,1033.69,117.09,394.3,484.73,37.57,1,1,0,0,0,1,7,7,72.62,1,72.62,1,9,1,1,3,9,4,1,1,5,2,4,5,1,1,4,4,2,0,0,0,0,0,3,1724
6354,16170011463,1,1,88.59090909,116.94,6360,10946.56863,1.32,29651,28691,1669.98,199.37,764.74,646.62,59.25,2,2,0,0,1,0,6,2,57.83,2,56.62,2,4,1,1,2,3,3,1,1,3,1,5,3,1,2,2,3,5,1,1,0,0,1,1,3021
